ID	record_id	Vegetatielaag	Kenmerk	TypeKenmerk	Type	Eenheid	Waarde	Invoertype
308093_2_9130_end	308093_2	NA	struiklaag	studiegroep	Percentage	%	0.2	NA
308093_3_9130_end	308093_3	boomlaag	Fagus sylvatica	soort_latijn	Decimaal getal	Grondvlak_ha	25.4823655869362	NA
308093_3_9130_end	308093_3	boomlaag	Fagus sylvatica L.	Soort_Latijn	Percentage	%	87.5	NA
308093_3_9130_end	308093_3	kruidlaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	1	NA
308093_3_9130_end	308093_3	kruidlaag	Dryopteris carthusiana (Vill.) H.P. Fuchs	Soort_Latijn	Percentage	%	1	NA
308093_3_9130_end	308093_3	kruidlaag	Dryopteris dilatata (Hoffmann) A. Gray	Soort_Latijn	Percentage	%	1	NA
308093_3_9130_end	308093_3	kruidlaag	Fagus sylvatica L.	Soort_Latijn	Percentage	%	1	NA
308093_3_9130_end	308093_3	kruidlaag	Hyacinthoides non-scripta (L.) Chouard ex Rothm.	Soort_Latijn	Percentage	%	62.5	NA
308093_3_9130_end	308093_3	kruidlaag	Ilex aquifolium L.	Soort_Latijn	Percentage	%	0.25	NA
308093_3_9130_end	308093_3	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	37.5	NA
308093_3_9130_end	308093_3	kruidlaag	Sorbus aucuparia L.	Soort_Latijn	Percentage	%	0.25	NA
308093_3_9130_end	308093_3	struiklaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	0.25	NA
308093_3_9130_end	308093_3	struiklaag	Ilex aquifolium L.	Soort_Latijn	Percentage	%	0.25	NA
308093_3_9130_end	308093_3	NA	boomlaag	studiegroep	Percentage	%	87.5	NA
308093_3_9130_end	308093_3	NA	groeiklasse 2	studiegroep	Ja/nee	NA	1	NA
308093_3_9130_end	308093_3	NA	groeiklasse 3	studiegroep	Ja/nee	NA	0	NA
308093_3_9130_end	308093_3	NA	groeiklasse 4	studiegroep	Ja/nee	NA	0	NA
308093_3_9130_end	308093_3	NA	groeiklasse 5	studiegroep	Ja/nee	NA	1	NA
308093_3_9130_end	308093_3	NA	groeiklasse 6	studiegroep	Ja/nee	NA	1	NA
308093_3_9130_end	308093_3	NA	groeiklasse 7	studiegroep	Ja/nee	NA	0	NA
308093_3_9130_end	308093_3	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	77.6	NA
308093_3_9130_end	308093_3	NA	struiklaag	studiegroep	Percentage	%	0.5	NA
308101_2_9130_end	308101_2	boomlaag	Betula pendula Roth	Soort_Latijn	Percentage	%	0.25	NA
308101_2_9130_end	308101_2	boomlaag	Castanea sativa	soort_latijn	Decimaal getal	Grondvlak_ha	14.5650698632223	NA
308101_2_9130_end	308101_2	boomlaag	Castanea sativa Mill.	Soort_Latijn	Percentage	%	87.5	NA
308101_2_9130_end	308101_2	boomlaag	Quercus robur L.	Soort_Latijn	Percentage	%	18.75	NA
308101_2_9130_end	308101_2	kruidlaag	Agrostis capillaris L.	Soort_Latijn	Percentage	%	8.75	NA
308101_2_9130_end	308101_2	kruidlaag	Anemone nemorosa L.	Soort_Latijn	Percentage	%	2.25	NA
308101_2_9130_end	308101_2	kruidlaag	Athyrium filix-femina (L.) Roth	Soort_Latijn	Percentage	%	1	NA
308101_2_9130_end	308101_2	kruidlaag	Carex remota Jusl. ex L.	Soort_Latijn	Percentage	%	0.25	NA
308101_2_9130_end	308101_2	kruidlaag	Castanea sativa Mill.	Soort_Latijn	Percentage	%	2.25	NA
308101_2_9130_end	308101_2	kruidlaag	Circaea lutetiana L.	Soort_Latijn	Percentage	%	1	NA
308101_2_9130_end	308101_2	kruidlaag	Dactylis glomerata L.	Soort_Latijn	Percentage	%	1	NA
308101_2_9130_end	308101_2	kruidlaag	Deschampsia flexuosa (L.) Trin.	Soort_Latijn	Percentage	%	0.25	NA
308101_2_9130_end	308101_2	kruidlaag	Dryopteris carthusiana (Vill.) H.P. Fuchs	Soort_Latijn	Percentage	%	0.25	NA
308101_2_9130_end	308101_2	kruidlaag	Dryopteris dilatata (Hoffmann) A. Gray	Soort_Latijn	Percentage	%	1	NA
308101_2_9130_end	308101_2	kruidlaag	Fraxinus excelsior L.	Soort_Latijn	Percentage	%	1	NA
308101_2_9130_end	308101_2	kruidlaag	Galeopsis tetrahit L.	Soort_Latijn	Percentage	%	2.25	NA
308101_2_9130_end	308101_2	kruidlaag	Geum urbanum L.	Soort_Latijn	Percentage	%	1	NA
308101_2_9130_end	308101_2	kruidlaag	Holcus mollis L.	Soort_Latijn	Percentage	%	1	NA
308101_2_9130_end	308101_2	kruidlaag	Hyacinthoides non-scripta (L.) Chouard ex Rothm.	Soort_Latijn	Percentage	%	2.25	NA
308101_2_9130_end	308101_2	kruidlaag	Milium effusum L.	Soort_Latijn	Percentage	%	0.25	NA
308101_2_9130_end	308101_2	kruidlaag	Moehringia trinervia (L.) Clairv.	Soort_Latijn	Percentage	%	1	NA
308101_2_9130_end	308101_2	kruidlaag	Narcissus	Soort_Latijn	Percentage	%	1	NA
308101_2_9130_end	308101_2	kruidlaag	Polygonatum multiflorum (L.) All.	Soort_Latijn	Percentage	%	0.25	NA
308101_2_9130_end	308101_2	kruidlaag	Polygonum hydropiper L.	Soort_Latijn	Percentage	%	1	NA
308101_2_9130_end	308101_2	kruidlaag	Pteridium aquilinum (L.) Kuhn	Soort_Latijn	Percentage	%	1	NA
308101_2_9130_end	308101_2	kruidlaag	Quercus robur L.	Soort_Latijn	Percentage	%	1	NA
308101_2_9130_end	308101_2	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	18.75	NA
308101_2_9130_end	308101_2	kruidlaag	Rumex sanguineus L.	Soort_Latijn	Percentage	%	2.25	NA
308101_2_9130_end	308101_2	kruidlaag	Salix caprea L.	Soort_Latijn	Percentage	%	0.25	NA
308101_2_9130_end	308101_2	kruidlaag	Sorbus aucuparia L.	Soort_Latijn	Percentage	%	1	NA
308101_2_9130_end	308101_2	kruidlaag	Stellaria holostea L.	Soort_Latijn	Percentage	%	18.75	NA
308101_2_9130_end	308101_2	kruidlaag	Taraxacum	Soort_Latijn	Percentage	%	0.25	NA
308101_2_9130_end	308101_2	kruidlaag	Veronica chamaedrys L.	Soort_Latijn	Percentage	%	1	NA
308101_2_9130_end	308101_2	kruidlaag	Viola riviniana groep	Soort_Latijn	Percentage	%	1	NA
308101_2_9130_end	308101_2	struiklaag	Castanea sativa Mill.	Soort_Latijn	Percentage	%	8.75	NA
308101_2_9130_end	308101_2	struiklaag	Corylus avellana L.	Soort_Latijn	Percentage	%	1	NA
308101_2_9130_end	308101_2	struiklaag	Fagus sylvatica L.	Soort_Latijn	Percentage	%	0.25	NA
308101_2_9130_end	308101_2	struiklaag	Fraxinus excelsior L.	Soort_Latijn	Percentage	%	0.25	NA
308101_2_9130_end	308101_2	struiklaag	Quercus robur L.	Soort_Latijn	Percentage	%	1	NA
308101_2_9130_end	308101_2	struiklaag	Sambucus nigra L.	Soort_Latijn	Percentage	%	0.25	NA
308101_2_9130_end	308101_2	struiklaag	Sorbus aucuparia L.	Soort_Latijn	Percentage	%	0.25	NA
308101_2_9130_end	308101_2	NA	boomlaag	studiegroep	Percentage	%	89.9	NA
308101_2_9130_end	308101_2	NA	groeiklasse 2	studiegroep	Ja/nee	NA	1	NA
308101_2_9130_end	308101_2	NA	groeiklasse 3	studiegroep	Ja/nee	NA	1	NA
308101_2_9130_end	308101_2	NA	groeiklasse 4	studiegroep	Ja/nee	NA	1	NA
308101_2_9130_end	308101_2	NA	groeiklasse 5	studiegroep	Ja/nee	NA	1	NA
308101_2_9130_end	308101_2	NA	groeiklasse 6	studiegroep	Ja/nee	NA	1	NA
308101_2_9130_end	308101_2	NA	groeiklasse 7	studiegroep	Ja/nee	NA	1	NA
308101_2_9130_end	308101_2	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	54.6	NA
308101_2_9130_end	308101_2	NA	struiklaag	studiegroep	Percentage	%	11.5	NA
308101_3_9130_end	308101_3	boomlaag	Castanea sativa	soort_latijn	Decimaal getal	Grondvlak_ha	31.920060323772	NA
308101_3_9130_end	308101_3	boomlaag	Castanea sativa Mill.	Soort_Latijn	Percentage	%	87.5	NA
308101_3_9130_end	308101_3	boomlaag	Fagus sylvatica	soort_latijn	Decimaal getal	Grondvlak_ha	0.165429375983645	NA
308101_3_9130_end	308101_3	boomlaag	Quercus robur	soort_latijn	Decimaal getal	Grondvlak_ha	7.03613123205007	NA
308101_3_9130_end	308101_3	boomlaag	Quercus robur L.	Soort_Latijn	Percentage	%	37.5	NA
308101_3_9130_end	308101_3	kruidlaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	1	NA
308101_3_9130_end	308101_3	kruidlaag	Anemone nemorosa L.	Soort_Latijn	Percentage	%	8.75	NA
308101_3_9130_end	308101_3	kruidlaag	Athyrium filix-femina (L.) Roth	Soort_Latijn	Percentage	%	0.25	NA
308101_3_9130_end	308101_3	kruidlaag	Castanea sativa Mill.	Soort_Latijn	Percentage	%	1	NA
308101_3_9130_end	308101_3	kruidlaag	Circaea lutetiana L.	Soort_Latijn	Percentage	%	2.25	NA
308101_3_9130_end	308101_3	kruidlaag	Corylus avellana L.	Soort_Latijn	Percentage	%	0.25	NA
308101_3_9130_end	308101_3	kruidlaag	Dryopteris dilatata (Hoffmann) A. Gray	Soort_Latijn	Percentage	%	0.25	NA
308101_3_9130_end	308101_3	kruidlaag	Fagus sylvatica L.	Soort_Latijn	Percentage	%	1	NA
308101_3_9130_end	308101_3	kruidlaag	Fraxinus excelsior L.	Soort_Latijn	Percentage	%	1	NA
308101_3_9130_end	308101_3	kruidlaag	Hyacinthoides non-scripta (L.) Chouard ex Rothm.	Soort_Latijn	Percentage	%	8.75	NA
308101_3_9130_end	308101_3	kruidlaag	Ilex aquifolium L.	Soort_Latijn	Percentage	%	0.25	NA
308101_3_9130_end	308101_3	kruidlaag	Milium effusum L.	Soort_Latijn	Percentage	%	1	NA
308101_3_9130_end	308101_3	kruidlaag	Narcissus	Soort_Latijn	Percentage	%	2.25	NA
308101_3_9130_end	308101_3	kruidlaag	Polygonatum multiflorum (L.) All.	Soort_Latijn	Percentage	%	0.25	NA
308101_3_9130_end	308101_3	kruidlaag	Prunus avium (L.) L.	Soort_Latijn	Percentage	%	1	NA
308101_3_9130_end	308101_3	kruidlaag	Prunus serotina Ehrh.	Soort_Latijn	Percentage	%	0.25	NA
308101_3_9130_end	308101_3	kruidlaag	Quercus robur L.	Soort_Latijn	Percentage	%	0.25	NA
308101_3_9130_end	308101_3	kruidlaag	Ranunculus ficaria L.	Soort_Latijn	Percentage	%	2.25	NA
308101_3_9130_end	308101_3	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	62.5	NA
308101_3_9130_end	308101_3	kruidlaag	Sambucus nigra L.	Soort_Latijn	Percentage	%	0.25	NA
308101_3_9130_end	308101_3	kruidlaag	Stellaria holostea L.	Soort_Latijn	Percentage	%	18.75	NA
308101_3_9130_end	308101_3	kruidlaag	Teucrium scorodonia L.	Soort_Latijn	Percentage	%	1	NA
308101_3_9130_end	308101_3	kruidlaag	Urtica dioica L.	Soort_Latijn	Percentage	%	1	NA
308101_3_9130_end	308101_3	struiklaag	Castanea sativa Mill.	Soort_Latijn	Percentage	%	18.75	NA
308101_3_9130_end	308101_3	struiklaag	Corylus avellana L.	Soort_Latijn	Percentage	%	8.75	NA
308101_3_9130_end	308101_3	struiklaag	Fagus sylvatica L.	Soort_Latijn	Percentage	%	0.25	NA
308101_3_9130_end	308101_3	struiklaag	Prunus avium (L.) L.	Soort_Latijn	Percentage	%	0.25	NA
308101_3_9130_end	308101_3	struiklaag	Quercus robur L.	Soort_Latijn	Percentage	%	0.25	NA
308101_3_9130_end	308101_3	struiklaag	Sambucus nigra L.	Soort_Latijn	Percentage	%	0.25	NA
308101_3_9130_end	308101_3	struiklaag	Sorbus aucuparia L.	Soort_Latijn	Percentage	%	0.25	NA
308101_3_9130_end	308101_3	NA	boomlaag	studiegroep	Percentage	%	92.2	NA
308101_3_9130_end	308101_3	NA	groeiklasse 2	studiegroep	Ja/nee	NA	1	NA
308101_3_9130_end	308101_3	NA	groeiklasse 3	studiegroep	Ja/nee	NA	1	NA
308101_3_9130_end	308101_3	NA	groeiklasse 4	studiegroep	Ja/nee	NA	1	NA
308101_3_9130_end	308101_3	NA	groeiklasse 5	studiegroep	Ja/nee	NA	1	NA
308101_3_9130_end	308101_3	NA	groeiklasse 6	studiegroep	Ja/nee	NA	1	NA
308101_3_9130_end	308101_3	NA	groeiklasse 7	studiegroep	Ja/nee	NA	1	NA
308101_3_9130_end	308101_3	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	78.6	NA
308101_3_9130_end	308101_3	NA	struiklaag	studiegroep	Percentage	%	26.8	NA
311027_2_91E0_vc	311027_2	boomlaag	Alnus glutinosa	soort_latijn	Decimaal getal	Grondvlak_ha	3.00996268118235	NA
311027_2_91E0_vc	311027_2	boomlaag	Alnus glutinosa (L.) Gaertn.	Soort_Latijn	Percentage	%	8.75	NA
311027_2_91E0_vc	311027_2	boomlaag	Populus	Soort_Latijn	Percentage	%	37.5	NA
311027_2_91E0_vc	311027_2	boomlaag	Populus	soort_latijn	Decimaal getal	Grondvlak_ha	45.1594641619923	NA
311027_2_91E0_vc	311027_2	boomlaag	Prunus avium	soort_latijn	Decimaal getal	Grondvlak_ha	12.8820148286695	NA
311027_2_91E0_vc	311027_2	boomlaag	Prunus avium (L.) L.	Soort_Latijn	Percentage	%	37.5	NA
311027_2_91E0_vc	311027_2	boomlaag	Salix	soort_latijn	Decimaal getal	Grondvlak_ha	11.036430307239	NA
311027_2_91E0_vc	311027_2	boomlaag	Salix alba L.	Soort_Latijn	Percentage	%	18.75	NA
311027_2_91E0_vc	311027_2	boomlaag	Ulmus	soort_latijn	Decimaal getal	Grondvlak_ha	0.281451055902765	NA
311027_2_91E0_vc	311027_2	kruidlaag	Adoxa moschatellina L.	Soort_Latijn	Percentage	%	4	NA
311027_2_91E0_vc	311027_2	kruidlaag	Aegopodium podagraria L.	Soort_Latijn	Percentage	%	1	NA
311027_2_91E0_vc	311027_2	kruidlaag	Allium ursinum L.	Soort_Latijn	Percentage	%	2.25	NA
311027_2_91E0_vc	311027_2	kruidlaag	Anemone nemorosa L.	Soort_Latijn	Percentage	%	18.75	NA
311027_2_91E0_vc	311027_2	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	Percentage	%	0.25	NA
311027_2_91E0_vc	311027_2	kruidlaag	Cirsium oleraceum (L.) Scop.	Soort_Latijn	Percentage	%	1	NA
311027_2_91E0_vc	311027_2	kruidlaag	Epilobium	Soort_Latijn	Percentage	%	0.25	NA
311027_2_91E0_vc	311027_2	kruidlaag	Epipactis helleborine (L.) Crantz	Soort_Latijn	Percentage	%	0.25	NA
311027_2_91E0_vc	311027_2	kruidlaag	Equisetum telmateia Ehrh.	Soort_Latijn	Percentage	%	37.5	NA
311027_2_91E0_vc	311027_2	kruidlaag	Fraxinus excelsior L.	Soort_Latijn	Percentage	%	1	NA
311027_2_91E0_vc	311027_2	kruidlaag	Glechoma hederacea L.	Soort_Latijn	Percentage	%	4	NA
311027_2_91E0_vc	311027_2	kruidlaag	Hedera helix L.	Soort_Latijn	Percentage	%	18.75	NA
311027_2_91E0_vc	311027_2	kruidlaag	Lamium galeobdolon (L.) L.	Soort_Latijn	Percentage	%	4	NA
311027_2_91E0_vc	311027_2	kruidlaag	Narcissus pseudonarcissus L.	Soort_Latijn	Percentage	%	4	NA
311027_2_91E0_vc	311027_2	kruidlaag	Polygonatum multiflorum (L.) All.	Soort_Latijn	Percentage	%	1	NA
311027_2_91E0_vc	311027_2	kruidlaag	Primula elatior (L.) Hill	Soort_Latijn	Percentage	%	1	NA
311027_2_91E0_vc	311027_2	kruidlaag	Ranunculus ficaria L.	Soort_Latijn	Percentage	%	37.5	NA
311027_2_91E0_vc	311027_2	kruidlaag	Rubus caesius L.	Soort_Latijn	Percentage	%	8.75	NA
311027_2_91E0_vc	311027_2	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	37.5	NA
311027_2_91E0_vc	311027_2	kruidlaag	Symphytum officinale L.	Soort_Latijn	Percentage	%	0.25	NA
311027_2_91E0_vc	311027_2	kruidlaag	Urtica dioica L.	Soort_Latijn	Percentage	%	18.75	NA
311027_2_91E0_vc	311027_2	struiklaag	Fraxinus excelsior L.	Soort_Latijn	Percentage	%	0.25	NA
311027_2_91E0_vc	311027_2	struiklaag	Populus	Soort_Latijn	Percentage	%	0.25	NA
311027_2_91E0_vc	311027_2	struiklaag	Prunus avium (L.) L.	Soort_Latijn	Percentage	%	18.75	NA
311027_2_91E0_vc	311027_2	struiklaag	Salix alba L.	Soort_Latijn	Percentage	%	8.75	NA
311027_2_91E0_vc	311027_2	struiklaag	Sambucus nigra L.	Soort_Latijn	Percentage	%	0.25	NA
311027_2_91E0_vc	311027_2	struiklaag	Ulmus	Soort_Latijn	Percentage	%	0.25	NA
311027_2_91E0_vc	311027_2	NA	boomlaag	studiegroep	Percentage	%	71	NA
311027_2_91E0_vc	311027_2	NA	groeiklasse 2	studiegroep	Ja/nee	NA	1	NA
311027_2_91E0_vc	311027_2	NA	groeiklasse 3	studiegroep	Ja/nee	NA	1	NA
311027_2_91E0_vc	311027_2	NA	groeiklasse 4	studiegroep	Ja/nee	NA	1	NA
311027_2_91E0_vc	311027_2	NA	groeiklasse 5	studiegroep	Ja/nee	NA	1	NA
311027_2_91E0_vc	311027_2	NA	groeiklasse 6	studiegroep	Ja/nee	NA	1	NA
311027_2_91E0_vc	311027_2	NA	groeiklasse 7	studiegroep	Ja/nee	NA	1	NA
311027_2_91E0_vc	311027_2	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	90.7	NA
311027_2_91E0_vc	311027_2	NA	struiklaag	studiegroep	Percentage	%	26.6	NA
311027_3_91E0_vc	311027_3	boomlaag	Alnus glutinosa	soort_latijn	Decimaal getal	Grondvlak_ha	3.83927495075844	NA
311027_3_91E0_vc	311027_3	boomlaag	Alnus glutinosa (L.) Gaertn.	Soort_Latijn	Percentage	%	0.25	NA
311027_3_91E0_vc	311027_3	boomlaag	Fraxinus excelsior	soort_latijn	Decimaal getal	Grondvlak_ha	0.24517321506839	NA
311027_3_91E0_vc	311027_3	boomlaag	Fraxinus excelsior L.	Soort_Latijn	Percentage	%	8.75	NA
311027_3_91E0_vc	311027_3	boomlaag	Hedera helix L.	Soort_Latijn	Percentage	%	1	NA
311027_3_91E0_vc	311027_3	boomlaag	Populus	Soort_Latijn	Percentage	%	62.5	NA
311027_3_91E0_vc	311027_3	boomlaag	Prunus avium	soort_latijn	Decimaal getal	Grondvlak_ha	11.1015932843467	NA
311027_3_91E0_vc	311027_3	boomlaag	Prunus avium (L.) L.	Soort_Latijn	Percentage	%	18.75	NA
311027_3_91E0_vc	311027_3	boomlaag	Salix	soort_latijn	Decimaal getal	Grondvlak_ha	17.6653379189741	NA
311027_3_91E0_vc	311027_3	boomlaag	Salix alba L.	Soort_Latijn	Percentage	%	37.5	NA
311027_3_91E0_vc	311027_3	boomlaag	Ulmus	soort_latijn	Decimaal getal	Grondvlak_ha	1.82566483363426	NA
311027_3_91E0_vc	311027_3	boomlaag	Ulmus glabra Huds.	Soort_Latijn	Percentage	%	18.75	NA
311027_3_91E0_vc	311027_3	kruidlaag	Adoxa moschatellina L.	Soort_Latijn	Percentage	%	2.25	NA
311027_3_91E0_vc	311027_3	kruidlaag	Allium ursinum L.	Soort_Latijn	Percentage	%	2.25	NA
311027_3_91E0_vc	311027_3	kruidlaag	Anemone nemorosa L.	Soort_Latijn	Percentage	%	8.75	NA
311027_3_91E0_vc	311027_3	kruidlaag	Arum maculatum L.	Soort_Latijn	Percentage	%	2.25	NA
311027_3_91E0_vc	311027_3	kruidlaag	Cardamine amara L.	Soort_Latijn	Percentage	%	2.25	NA
311027_3_91E0_vc	311027_3	kruidlaag	Dryopteris carthusiana (Vill.) H.P. Fuchs	Soort_Latijn	Percentage	%	1	NA
311027_3_91E0_vc	311027_3	kruidlaag	Equisetum telmateia Ehrh.	Soort_Latijn	Percentage	%	1	NA
311027_3_91E0_vc	311027_3	kruidlaag	Galium aparine L.	Soort_Latijn	Percentage	%	18.75	NA
311027_3_91E0_vc	311027_3	kruidlaag	Geum urbanum L.	Soort_Latijn	Percentage	%	2.25	NA
311027_3_91E0_vc	311027_3	kruidlaag	Glechoma hederacea L.	Soort_Latijn	Percentage	%	37.5	NA
311027_3_91E0_vc	311027_3	kruidlaag	Hedera helix L.	Soort_Latijn	Percentage	%	37.5	NA
311027_3_91E0_vc	311027_3	kruidlaag	Holcus lanatus L.	Soort_Latijn	Percentage	%	0.25	NA
311027_3_91E0_vc	311027_3	kruidlaag	Ornithogalum	Soort_Latijn	Percentage	%	8.75	NA
311027_3_91E0_vc	311027_3	kruidlaag	Polygonatum	Soort_Latijn	Percentage	%	0.25	NA
311027_3_91E0_vc	311027_3	kruidlaag	Primula elatior (L.) Hill	Soort_Latijn	Percentage	%	1	NA
311027_3_91E0_vc	311027_3	kruidlaag	Ranunculus ficaria L.	Soort_Latijn	Percentage	%	37.5	NA
311027_3_91E0_vc	311027_3	kruidlaag	Ribes rubrum L.	Soort_Latijn	Percentage	%	1	NA
311027_3_91E0_vc	311027_3	kruidlaag	Rubus caesius L.	Soort_Latijn	Percentage	%	2.25	NA
311027_3_91E0_vc	311027_3	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	8.75	NA
311027_3_91E0_vc	311027_3	kruidlaag	Silene dioica (L.) Clairv.	Soort_Latijn	Percentage	%	1	NA
311027_3_91E0_vc	311027_3	kruidlaag	Stachys sylvatica L.	Soort_Latijn	Percentage	%	37.5	NA
311027_3_91E0_vc	311027_3	kruidlaag	Urtica dioica L.	Soort_Latijn	Percentage	%	18.75	NA
311027_3_91E0_vc	311027_3	struiklaag	Hedera helix L.	Soort_Latijn	Percentage	%	0.25	NA
311027_3_91E0_vc	311027_3	struiklaag	Prunus avium (L.) L.	Soort_Latijn	Percentage	%	8.75	NA
311027_3_91E0_vc	311027_3	struiklaag	Ulmus glabra Huds.	Soort_Latijn	Percentage	%	18.75	NA
311027_3_91E0_vc	311027_3	NA	boomlaag	studiegroep	Percentage	%	86.1	NA
311027_3_91E0_vc	311027_3	NA	groeiklasse 2	studiegroep	Ja/nee	NA	0	NA
311027_3_91E0_vc	311027_3	NA	groeiklasse 3	studiegroep	Ja/nee	NA	1	NA
311027_3_91E0_vc	311027_3	NA	groeiklasse 4	studiegroep	Ja/nee	NA	1	NA
311027_3_91E0_vc	311027_3	NA	groeiklasse 5	studiegroep	Ja/nee	NA	1	NA
311027_3_91E0_vc	311027_3	NA	groeiklasse 6	studiegroep	Ja/nee	NA	1	NA
311027_3_91E0_vc	311027_3	NA	groeiklasse 7	studiegroep	Ja/nee	NA	1	NA
311027_3_91E0_vc	311027_3	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	93.7	NA
311027_3_91E0_vc	311027_3	NA	struiklaag	studiegroep	Percentage	%	26	NA
311043_3_91E0_va	311043_3	boomlaag	Alnus glutinosa (L.) Gaertn.	Soort_Latijn	Percentage	%	0.25	NA
311043_3_91E0_va	311043_3	boomlaag	Crataegus monogyna	soort_latijn	Decimaal getal	Grondvlak_ha	0.628256363612749	NA
311043_3_91E0_va	311043_3	boomlaag	Populus	soort_latijn	Decimaal getal	Grondvlak_ha	5.12355440470704	NA
311043_3_91E0_va	311043_3	boomlaag	Quercus robur	soort_latijn	Decimaal getal	Grondvlak_ha	0.383083148544359	NA
311043_3_91E0_va	311043_3	boomlaag	Salix alba	soort_latijn	Decimaal getal	Grondvlak_ha	16.785641071191	NA
311043_3_91E0_va	311043_3	boomlaag	Salix alba L.	Soort_Latijn	Percentage	%	62.5	NA
311043_3_91E0_va	311043_3	kruidlaag	Adoxa moschatellina L.	Soort_Latijn	Percentage	%	4	NA
311043_3_91E0_va	311043_3	kruidlaag	Aegopodium podagraria L.	Soort_Latijn	Percentage	%	1	NA
311043_3_91E0_va	311043_3	kruidlaag	Angelica	Soort_Latijn	Percentage	%	0.25	NA
311043_3_91E0_va	311043_3	kruidlaag	Arum maculatum L.	Soort_Latijn	Percentage	%	1	NA
311043_3_91E0_va	311043_3	kruidlaag	Cardamine flexuosa With.	Soort_Latijn	Percentage	%	0.25	NA
311043_3_91E0_va	311043_3	kruidlaag	Cirsium oleraceum (L.) Scop.	Soort_Latijn	Percentage	%	0.25	NA
311043_3_91E0_va	311043_3	kruidlaag	Crataegus monogyna Jacq.	Soort_Latijn	Percentage	%	0.25	NA
311043_3_91E0_va	311043_3	kruidlaag	Filipendula ulmaria (L.) Maxim.	Soort_Latijn	Percentage	%	1	NA
311043_3_91E0_va	311043_3	kruidlaag	Galium aparine L.	Soort_Latijn	Percentage	%	8.75	NA
311043_3_91E0_va	311043_3	kruidlaag	Geum urbanum L.	Soort_Latijn	Percentage	%	1	NA
311043_3_91E0_va	311043_3	kruidlaag	Glechoma hederacea L.	Soort_Latijn	Percentage	%	2.25	NA
311043_3_91E0_va	311043_3	kruidlaag	Milium effusum L.	Soort_Latijn	Percentage	%	0.25	NA
311043_3_91E0_va	311043_3	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	Percentage	%	2.25	NA
311043_3_91E0_va	311043_3	kruidlaag	Primula elatior (L.) Hill	Soort_Latijn	Percentage	%	1	NA
311043_3_91E0_va	311043_3	kruidlaag	Ranunculus ficaria L.	Soort_Latijn	Percentage	%	18.75	NA
311043_3_91E0_va	311043_3	kruidlaag	Rubus caesius L.	Soort_Latijn	Percentage	%	1	NA
311043_3_91E0_va	311043_3	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	37.5	NA
311043_3_91E0_va	311043_3	kruidlaag	Silene dioica (L.) Clairv.	Soort_Latijn	Percentage	%	1	NA
311043_3_91E0_va	311043_3	kruidlaag	Stachys sylvatica L.	Soort_Latijn	Percentage	%	1	NA
311043_3_91E0_va	311043_3	kruidlaag	Symphytum officinale L.	Soort_Latijn	Percentage	%	1	NA
311043_3_91E0_va	311043_3	kruidlaag	Urtica dioica L.	Soort_Latijn	Percentage	%	62.5	NA
311043_3_91E0_va	311043_3	struiklaag	Crataegus monogyna Jacq.	Soort_Latijn	Percentage	%	0.25	NA
311043_3_91E0_va	311043_3	struiklaag	Lonicera periclymenum L.	Soort_Latijn	Percentage	%	0.25	NA
311043_3_91E0_va	311043_3	struiklaag	Rosa canina L.	Soort_Latijn	Percentage	%	0.25	NA
311043_3_91E0_va	311043_3	struiklaag	Sambucus nigra L.	Soort_Latijn	Percentage	%	0.25	NA
311043_3_91E0_va	311043_3	NA	boomlaag	studiegroep	Percentage	%	62.6	NA
311043_3_91E0_va	311043_3	NA	groeiklasse 2	studiegroep	Ja/nee	NA	1	NA
311043_3_91E0_va	311043_3	NA	groeiklasse 3	studiegroep	Ja/nee	NA	1	NA
311043_3_91E0_va	311043_3	NA	groeiklasse 4	studiegroep	Ja/nee	NA	1	NA
311043_3_91E0_va	311043_3	NA	groeiklasse 5	studiegroep	Ja/nee	NA	1	NA
311043_3_91E0_va	311043_3	NA	groeiklasse 6	studiegroep	Ja/nee	NA	1	NA
311043_3_91E0_va	311043_3	NA	groeiklasse 7	studiegroep	Ja/nee	NA	1	NA
311043_3_91E0_va	311043_3	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	85.5	NA
311043_3_91E0_va	311043_3	NA	struiklaag	studiegroep	Percentage	%	1	NA
