id	type_analysis	status	aggregatiemethode	n_zb_ongunstig	aandeel_gunstig	index_mean_ind	index_mean_crit	doelbereik_mean_ind
IV2013092013555625_2020-05-27	6510_hua	0	RapportageHR	1	66.6667	0.2543	-0.0757	0.7874
IV2013092013555625_2020-05-27	6510_huk	0	RapportageHR	1	50	3e-04	-0.3788	0.6537
IV2013092013555625_2020-05-27	6510_hus	0	RapportageHR	1	60	0.1052	-0.1889	0.7448
IV2013092015031550_2020-05-26	6510_hu	1	RapportageHR	0	80	0.4511	0.1398	0.8593
IV2013092015031550_2020-05-26	6510_hua	0	RapportageHR	1	75	0.4016	0.0991	0.825
IV2013092015031550_2020-05-26	6510_huk	1	RapportageHR	0	80	0.3689	-9e-04	0.8233
IV2013092015031550_2020-05-26	6510_hus	1	RapportageHR	0	80	0.4511	0.1398	0.8593
IV2013092016031811_2020-05-27	6510_hu	1	RapportageHR	0	80	0.4167	0.2044	0.8979
IV2013092016031811_2020-05-27	6510_hua	1	RapportageHR	0	83.3333	0.4268	0.1255	0.8333
IV2013092016031811_2020-05-27	6510_huk	1	RapportageHR	0	70	0.2516	-0.0847	0.7566
IV2013092016031811_2020-05-27	6510_hus	1	RapportageHR	0	80	0.4167	0.2044	0.8979
IV2013092017323396_2020-05-26	6510_hu	1	RapportageHR	0	80	0.5092	0.2484	0.91
IV2013092017323396_2020-05-26	6510_hua	1	RapportageHR	0	83.3333	0.5279	0.2411	0.8917
IV2013092017323396_2020-05-26	6510_huk	1	RapportageHR	0	70	0.3497	-0.0333	0.7764
IV2013092017323396_2020-05-26	6510_hus	1	RapportageHR	0	80	0.5092	0.2484	0.91
IV2013092017422028_2020-05-26	6510_hu	1	RapportageHR	0	90	0.5357	0.3657	0.9571
IV2013092017422028_2020-05-26	6510_hua	1	RapportageHR	0	83.3333	0.487	0.192	0.8582
IV2013092017422028_2020-05-26	6510_huk	1	RapportageHR	0	80	0.4138	0.1372	0.87
IV2013092017422028_2020-05-26	6510_hus	1	RapportageHR	0	90	0.5357	0.3657	0.9571
IV2017081713530150_2020-05-27	6510_hu	0	RapportageHR	1	60	0.2759	-0.0344	0.7961
IV2017081714212303_2020-05-22	6510_hu	1	RapportageHR	0	80	0.5462	0.274	0.8735
IV2017081808551234_2020-05-27	6510_hu	1	RapportageHR	0	90	0.6198	0.3992	0.9429
IV2018021914511615_2020-05-30	6510_hu	1	RapportageHR	0	80	0.5563	0.2798	0.9315
IV2018021914511615_2020-05-30	6510_hua	1	RapportageHR	0	83.3333	0.4706	0.1591	0.8667
IV2018021914511615_2020-05-30	6510_huk	1	RapportageHR	0	80	0.4954	0.1755	0.9058
IV2018021914511615_2020-05-30	6510_hus	1	RapportageHR	0	80	0.5563	0.2798	0.9315
IV2018022010134155_2020-05-27	6510_hu	1	RapportageHR	0	80	0.522	0.3283	0.9474
