id	type_analysis	criterium	status_criterium	aggregatiemethode	index_min_criterium	index_harm_criterium	versie	kwaliteitsniveau
431314_2014-09-17	2330_bu	Structuur	1	RapportageHR	0.305555555555556	0.448968855218855	Versie 3	1
431314_2014-09-17	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
431314_2014-09-17	2330_bu	Verstoring	0	RapportageHR	-0.464285714285714	0.0369921164342024	Versie 3	1
431314_2022-09-22	2330_bu	Structuur	0	RapportageHR	-0.7	-0.481612090680101	Versie 3	1
431314_2022-09-22	2330_bu	Vegetatie	1	RapportageHR	0	0	Versie 3	1
431314_2022-09-22	2330_bu	Verstoring	1	RapportageHR	0.95	0.983050847457627	Versie 3	1
43230_2016-11-21	4010	Structuur	1	RapportageHR	0.852941176470588	0.852941176470588	Versie 3	1
43230_2016-11-21	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
43230_2016-11-21	4010	Verstoring	0	RapportageHR	-0.75	-0.555803571428571	Versie 3	1
43230_2019-09-02	4010	Structuur	1	RapportageHR	0.558823529411765	0.558823529411765	Versie 3	1
43230_2019-09-02	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
43230_2019-09-02	4010	Verstoring	1	RapportageHR	0.2	0.5	Versie 3	1
43230_2023-06-16	4010	Structuur	1	RapportageHR	0.558823529411765	0.558823529411765	Versie 3	1
43230_2023-06-16	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
43230_2023-06-16	4010	Verstoring	0	RapportageHR	-0.25	0.0909090909090911	Versie 3	1
433362_2014-09-08	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
433362_2014-09-08	2310	Vegetatie	1	RapportageHR	0	0	Versie 3	1
433362_2014-09-08	2310	Verstoring	0	RapportageHR	-0.75	-0.281461607256931	Versie 3	1
43566_2015-06-25	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
43566_2015-06-25	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
43566_2015-06-25	4030	Verstoring	1	RapportageHR	-0.277777777777778	0.342072510509747	Versie 3	1
43566_2023-08-23	4030	Structuur	0	RapportageHR	-0.5	-0.230769230769231	Versie 3	1
43566_2023-08-23	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
43566_2023-08-23	4030	Verstoring	1	RapportageHR	-0.277777777777778	0.383016065883624	Versie 3	1
43858_2014-08-28	2330_bu	Structuur	0	RapportageHR	-0.65	-0.410804020100503	Versie 3	1
43858_2014-08-28	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
43858_2014-08-28	2330_bu	Verstoring	0	RapportageHR	-0.464285714285714	-0.158878504672897	Versie 3	1
43858_2022-09-02	2330_bu	Structuur	1	RapportageHR	0.583333333333333	0.66749723145072	Versie 3	1
43858_2022-09-02	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
43858_2022-09-02	2330_bu	Verstoring	0	RapportageHR	-0.583333333333333	-0.120961682945154	Versie 3	1
445266_2014-08-27	2330_bu	Structuur	0	RapportageHR	-1	-1	Versie 3	1
445266_2014-08-27	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
445266_2014-08-27	2330_bu	Verstoring	1	RapportageHR	0.95	0.983050847457627	Versie 3	1
445266_2022-09-02	2330_bu	Structuur	1	RapportageHR	0.305555555555556	0.491382806163828	Versie 3	1
445266_2022-09-02	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
445266_2022-09-02	2330_bu	Verstoring	1	RapportageHR	-0.111111111111111	0.355481727574751	Versie 3	1
44626_2014-08-22	4030	Structuur	0	RapportageHR	-0.5	-0.230769230769231	Versie 3	1
44626_2014-08-22	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
44626_2014-08-22	4030	Verstoring	0	RapportageHR	-0.25	0.398773006134969	Versie 3	1
44626_2022-09-01	4030	Structuur	1	RapportageHR	0	0.25	Versie 3	1
44626_2022-09-01	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
44626_2022-09-01	4030	Verstoring	1	RapportageHR	0.9	0.959075205952697	Versie 3	1
45430_2023-08-30	2330_bu	Structuur	0	RapportageHR	-0.95	-0.902439024390244	Versie 3	1
45430_2023-08-30	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
45430_2023-08-30	2330_bu	Verstoring	1	RapportageHR	0.5	0.8	Versie 3	1
45790_2014-08-22	2310	Structuur	0	RapportageHR	-0.6	-0.333333333333333	Versie 3	1
45790_2014-08-22	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
45790_2014-08-22	2310	Verstoring	1	RapportageHR	-0.333333333333333	0.312269331172923	Versie 3	1
45790_2022-09-13	2310	Structuur	0	RapportageHR	-0.5	-0.34051724137931	Versie 3	1
45790_2022-09-13	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
45790_2022-09-13	2310	Verstoring	0	RapportageHR	-0.3	0.141924394375951	Versie 3	1
458194_2017-07-06	2330_dw	Structuur	0	RapportageHR	-0.686188365433648	-0.686188365433648	Versie 3	1
458194_2017-07-06	2330_dw	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
458194_2017-07-06	2330_dw	Verstoring	1	RapportageHR	0.3	0.526984126984127	Versie 3	1
458194_2023-09-06	2330_dw	Structuur	0	RapportageHR	-0.748117167959159	-0.748117167959159	Versie 3	1
458194_2023-09-06	2330_dw	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
458194_2023-09-06	2330_dw	Verstoring	0	RapportageHR	-0.444444444444444	-0.130434782608696	Versie 3	1
458462_2014-09-02	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
458462_2014-09-02	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
458462_2014-09-02	2310	Verstoring	0	RapportageHR	-0.583333333333333	-0.154929577464789	Versie 3	1
459222_2014-09-26	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
459222_2014-09-26	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
459222_2014-09-26	2310	Verstoring	0	RapportageHR	-0.75	-0.5	Versie 3	1
46006_2014-09-09	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
46006_2014-09-09	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
46006_2014-09-09	4030	Verstoring	1	RapportageHR	0.9	0.959075205952697	Versie 3	1
46006_2019-08-22	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
46006_2019-08-22	4030	Vegetatie	1	RapportageHR	0.5	0.5	Versie 3	1
46006_2019-08-22	4030	Verstoring	1	RapportageHR	0.25	0.690005408978905	Versie 3	1
463798_2014-09-09	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
463798_2014-09-09	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
463798_2014-09-09	2310	Verstoring	1	RapportageHR	0.2	0.708709794000723	Versie 3	1
476086_2014-09-04	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
476086_2014-09-04	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
476086_2014-09-04	2310	Verstoring	0	RapportageHR	-0.75	-0.306666666666667	Versie 3	1
47666_2017-06-30	4030	Structuur	0	RapportageHR	-0.5	-0.230769230769231	Versie 3	1
47666_2017-06-30	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
47666_2017-06-30	4030	Verstoring	1	RapportageHR	0	0.598393574297189	Versie 3	1
47666_2024-07-08	4030	Structuur	1	RapportageHR	0	0.25	Versie 3	1
47666_2024-07-08	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
47666_2024-07-08	4030	Verstoring	1	RapportageHR	0.2	0.703094140882159	Versie 3	1
488054_2014-09-23	2310	Structuur	1	RapportageHR	0	0.428571428571428	Versie 3	1
488054_2014-09-23	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
488054_2014-09-23	2310	Verstoring	1	RapportageHR	0.9	0.943934892132799	Versie 3	1
488374_2014-09-08	4030	Structuur	0	RapportageHR	-0.952	-0.908396946564885	Versie 3	1
488374_2014-09-08	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
488374_2014-09-08	4030	Verstoring	0	RapportageHR	-0.25	0.17011320754717	Versie 3	1
492470_2014-09-04	4030	Structuur	1	RapportageHR	0	0	Versie 3	1
492470_2014-09-04	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
492470_2014-09-04	4030	Verstoring	0	RapportageHR	-0.25	0.2	Versie 3	1
492470_2019-08-22	4030	Structuur	1	RapportageHR	0	0.333333333333333	Versie 3	1
492470_2019-08-22	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
492470_2019-08-22	4030	Verstoring	1	RapportageHR	0.7	0.843227391614488	Versie 3	1
498514_2014-08-27	2310	Structuur	0	RapportageHR	-0.7	-0.391891891891892	Versie 3	1
498514_2014-08-27	2310	Vegetatie	1	RapportageHR	0	0	Versie 3	1
498514_2014-08-27	2310	Verstoring	1	RapportageHR	0.9	0.934146661419389	Versie 3	1
50102_2014-09-02	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
50102_2014-09-02	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
50102_2014-09-02	4030	Verstoring	0	RapportageHR	-0.75	-0.272727272727273	Versie 3	1
50102_2022-10-13	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
50102_2022-10-13	4030	Vegetatie	1	RapportageHR	0.5	0.5	Versie 3	1
50102_2022-10-13	4030	Verstoring	1	RapportageHR	0.7	0.827075439200827	Versie 3	1
502610_2017-07-10	2310	Structuur	1	RapportageHR	-0.5	-0.116727462219906	Versie 3	1
502610_2017-07-10	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
502610_2017-07-10	2310	Verstoring	0	RapportageHR	-0.0555555555555555	0.438474577571197	Versie 3	1
503414_2016-10-05	2330_bu	Structuur	1	RapportageHR	0.0555555555555555	0.180458881154937	Versie 3	1
503414_2016-10-05	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
503414_2016-10-05	2330_bu	Verstoring	0	RapportageHR	-0.107142857142857	0.41173115315144	Versie 3	1
504542_2016-09-19	2310	Structuur	1	RapportageHR	0	0.182266009852217	Versie 3	1
504542_2016-09-19	2310	Vegetatie	1	RapportageHR	0.25	0.25	Versie 3	1
504542_2016-09-19	2310	Verstoring	0	RapportageHR	-0.0555555555555555	0.509678139119764	Versie 3	1
526898_2017-06-30	2330_bu	Structuur	1	RapportageHR	0.583333333333333	0.6625	Versie 3	1
526898_2017-06-30	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
526898_2017-06-30	2330_bu	Verstoring	1	RapportageHR	-0.333333333333333	0.119617224880383	Versie 3	1
5330_2014-09-16	2310	Structuur	1	RapportageHR	-0.5	-0.2	Versie 3	1
5330_2014-09-16	2310	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
5330_2014-09-16	2310	Verstoring	0	RapportageHR	-0.75	-0.276190476190476	Versie 3	1
5330_2022-10-07	2310	Structuur	1	RapportageHR	-0.4	0.0746268656716418	Versie 3	1
5330_2022-10-07	2310	Vegetatie	1	RapportageHR	0	0	Versie 3	1
5330_2022-10-07	2310	Verstoring	1	RapportageHR	0.25	0.729490022172949	Versie 3	1
5422_2016-10-28	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
5422_2016-10-28	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
5422_2016-10-28	4030	Verstoring	0	RapportageHR	-0.25	0.389407804276706	Versie 3	1
54482_2014-09-22	4030	Structuur	0	RapportageHR	-0.976	-0.954198473282443	Versie 3	1
54482_2014-09-22	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
54482_2014-09-22	4030	Verstoring	0	RapportageHR	-0.75	-0.272727272727273	Versie 3	1
54482_2019-08-23	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
54482_2019-08-23	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
54482_2019-08-23	4030	Verstoring	0	RapportageHR	-0.25	0.378497790868925	Versie 3	1
546002_2017-07-17	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
546002_2017-07-17	2310	Vegetatie	1	RapportageHR	0.5	0.5	Versie 3	1
546002_2017-07-17	2310	Verstoring	0	RapportageHR	-0.25	0.410513880685174	Versie 3	1
54994_2014-08-29	4030	Structuur	0	RapportageHR	-0.5	-0.230769230769231	Versie 3	1
54994_2014-08-29	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
54994_2014-08-29	4030	Verstoring	1	RapportageHR	-0.944444444444444	-0.795201219429209	Versie 3	1
54994_2019-08-02	4030	Structuur	1	RapportageHR	0	0.25	Versie 3	1
54994_2019-08-02	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
54994_2019-08-02	4030	Verstoring	1	RapportageHR	-0.444444444444444	0.199785237480868	Versie 3	1
55058_2014-09-11	2330_bu	Structuur	0	RapportageHR	-1	-1	Versie 3	1
55058_2014-09-11	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
55058_2014-09-11	2330_bu	Verstoring	0	RapportageHR	-0.583333333333333	-0.270573566084788	Versie 3	1
55058_2022-09-09	2330_bu	Structuur	0	RapportageHR	-0.9	-0.814007782101168	Versie 3	1
55058_2022-09-09	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
55058_2022-09-09	2330_bu	Verstoring	0	RapportageHR	-0.555555555555556	-0.212355212355212	Versie 3	1
55058_2023-07-06	2310	Structuur	0	RapportageHR	-0.5	-0.331081081081081	Versie 3	1
55058_2023-07-06	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
55058_2023-07-06	2310	Verstoring	0	RapportageHR	-0.222222222222222	0.195979899497488	Versie 3	1
551218_2017-06-28	2310	Structuur	0	RapportageHR	-0.4	-0.0816326530612246	Versie 3	1
551218_2017-06-28	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
551218_2017-06-28	2310	Verstoring	1	RapportageHR	0.7	0.837837837837838	Versie 3	1
55518_2023-06-16	2330_dw	Structuur	1	RapportageHR	0.054749260792136	0.054749260792136	Versie 3	1
55518_2023-06-16	2330_dw	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
55518_2023-06-16	2330_dw	Verstoring	1	RapportageHR	0.9	0.948717948717949	Versie 3	1
558006_2017-08-23	2330_bu	Structuur	1	RapportageHR	0.222222222222222	0.37953795379538	Versie 3	1
558006_2017-08-23	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
558006_2017-08-23	2330_bu	Verstoring	1	RapportageHR	0.4	0.741391426563598	Versie 3	1
57398_2024-06-24	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
57398_2024-06-24	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
57398_2024-06-24	4030	Verstoring	0	RapportageHR	-0.25	0.2	Versie 3	1
579958_2016-09-28	2310	Structuur	1	RapportageHR	-0.5	-0.040877554847178	Versie 3	1
579958_2016-09-28	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
579958_2016-09-28	2310	Verstoring	1	RapportageHR	0.98	0.994962216624685	Versie 3	1
583030_2016-09-29	2330_bu	Structuur	0	RapportageHR	-0.9	-0.810810810810811	Versie 3	1
583030_2016-09-29	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
583030_2016-09-29	2330_bu	Verstoring	1	RapportageHR	0.99	0.996655518394649	Versie 3	1
583030_2024-06-18	2330_bu	Structuur	0	RapportageHR	-0.9	-0.811612903225807	Versie 3	1
583030_2024-06-18	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
583030_2024-06-18	2330_bu	Verstoring	0	RapportageHR	-0.0555555555555555	0.435859441151566	Versie 3	1
594870_2018-08-21	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
594870_2018-08-21	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
594870_2018-08-21	4030	Verstoring	0	RapportageHR	-0.75	-0.273059360730594	Versie 3	1
59858_2015-06-01	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
59858_2015-06-01	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
59858_2015-06-01	2310	Verstoring	0	RapportageHR	-0.75	-0.276190476190476	Versie 3	1
602846_2016-10-03	2330_bu	Structuur	1	RapportageHR	0.0555555555555555	0.0610820244328099	Versie 3	1
602846_2016-10-03	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
602846_2016-10-03	2330_bu	Verstoring	0	RapportageHR	-0.107142857142857	0.386928501823369	Versie 3	1
602846_2024-06-24	2330_bu	Structuur	1	RapportageHR	0.305555555555556	0.579831932773109	Versie 3	1
602846_2024-06-24	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
602846_2024-06-24	2330_bu	Verstoring	0	RapportageHR	-0.0555555555555555	0.438752783964365	Versie 3	1
60894_2016-11-21	4010	Structuur	1	RapportageHR	0.852941176470588	0.852941176470588	Versie 3	1
60894_2016-11-21	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
60894_2016-11-21	4010	Verstoring	1	RapportageHR	0.25	0.529503105590062	Versie 3	1
60894_2023-06-16	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
60894_2023-06-16	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
60894_2023-06-16	4030	Verstoring	1	RapportageHR	0.7	0.903804737975592	Versie 3	1
62141_2016-10-26	4010	Structuur	0	RapportageHR	-0.9	-0.9	Versie 3	1
62141_2016-10-26	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
62141_2016-10-26	4010	Verstoring	0	RapportageHR	-0.75	-0.560975609756098	Versie 3	1
62174_2014-09-03	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
62174_2014-09-03	2310	Vegetatie	1	RapportageHR	0	0	Versie 3	1
62174_2014-09-03	2310	Verstoring	0	RapportageHR	-0.75	-0.478539911752908	Versie 3	1
62174_2022-09-14	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
62174_2022-09-14	2310	Vegetatie	1	RapportageHR	0	0	Versie 3	1
62174_2022-09-14	2310	Verstoring	1	RapportageHR	-0.333333333333333	0.207430340557275	Versie 3	1
635830_2018-08-17	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
635830_2018-08-17	2310	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
635830_2018-08-17	2310	Verstoring	0	RapportageHR	-0.75	-0.272727272727273	Versie 3	1
648566_2016-09-29	2330_bu	Structuur	0	RapportageHR	-1	-1	Versie 3	1
648566_2016-09-29	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
648566_2016-09-29	2330_bu	Verstoring	1	RapportageHR	0.85	0.936714475824338	Versie 3	1
648566_2024-06-18	2330_bu	Structuur	0	RapportageHR	-0.95	-0.902439024390244	Versie 3	1
648566_2024-06-18	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
648566_2024-06-18	2330_bu	Verstoring	1	RapportageHR	0.7	0.873763542157325	Versie 3	1
65234_2014-09-02	4010	Structuur	0	RapportageHR	-0.933333333333333	-0.933333333333333	Versie 3	1
65234_2014-09-02	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
65234_2014-09-02	4010	Verstoring	0	RapportageHR	-0.75	-0.558139534883721	Versie 3	1
65234_2019-08-06	4010	Structuur	0	RapportageHR	-0.9	-0.9	Versie 3	1
65234_2019-08-06	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
65234_2019-08-06	4010	Verstoring	0	RapportageHR	-0.75	-0.564102564102564	Versie 3	1
65522_2014-08-20	4010	Structuur	1	RapportageHR	0.852941176470588	0.852941176470588	Versie 3	1
65522_2014-08-20	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
65522_2014-08-20	4010	Verstoring	0	RapportageHR	-0.75	-0.558139534883721	Versie 3	1
65522_2019-08-09	4010	Structuur	1	RapportageHR	0.264705882352941	0.264705882352941	Versie 3	1
65522_2019-08-09	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
65522_2019-08-09	4010	Verstoring	0	RapportageHR	-0.75	-0.6	Versie 3	1
656246_2016-10-05	2330_bu	Structuur	0	RapportageHR	-0.85	-0.722010869565218	Versie 3	1
656246_2016-10-05	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
656246_2016-10-05	2330_bu	Verstoring	1	RapportageHR	-0.388888888888889	0.0702702702702704	Versie 3	1
659382_2017-07-20	2330_bu	Structuur	1	RapportageHR	0.222222222222222	0.37953795379538	Versie 3	1
659382_2017-07-20	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
659382_2017-07-20	2330_bu	Verstoring	1	RapportageHR	0.5	0.797290516808831	Versie 3	1
66006_2014-09-26	2310	Structuur	0	RapportageHR	-0.8	-0.625	Versie 3	1
66006_2014-09-26	2310	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
66006_2014-09-26	2310	Verstoring	0	RapportageHR	-0.25	0.398773006134969	Versie 3	1
66006_2023-09-20	2310	Structuur	0	RapportageHR	-0.5	-0.284518828451883	Versie 3	1
66006_2023-09-20	2310	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
66006_2023-09-20	2310	Verstoring	1	RapportageHR	0.95	0.979822068561677	Versie 3	1
66270_2016-10-25	4010	Structuur	0	RapportageHR	-0.8	-0.8	Versie 3	1
66270_2016-10-25	4010	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
66270_2016-10-25	4010	Verstoring	0	RapportageHR	-0.25	0.0909090909090911	Versie 3	1
67282_2024-07-05	4030	Structuur	1	RapportageHR	0	0.25	Versie 3	1
67282_2024-07-05	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
67282_2024-07-05	4030	Verstoring	1	RapportageHR	0.8	0.892830188679245	Versie 3	1
684982_2018-08-09	2310	Structuur	0	RapportageHR	-0.55	-0.289473684210526	Versie 3	1
684982_2018-08-09	2310	Vegetatie	1	RapportageHR	0	0	Versie 3	1
684982_2018-08-09	2310	Verstoring	1	RapportageHR	0.7	0.903804737975592	Versie 3	1
71238_2024-06-25	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
71238_2024-06-25	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
71238_2024-06-25	4030	Verstoring	0	RapportageHR	-0.25	0.356905303693331	Versie 3	1
714198_2016-10-14	2330_bu	Structuur	1	RapportageHR	0.0555555555555555	0.167320261437909	Versie 3	1
714198_2016-10-14	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
714198_2016-10-14	2330_bu	Verstoring	0	RapportageHR	-0.305555555555556	-0.069973427812223	Versie 3	1
714230_2016-09-28	2330_bu	Structuur	0	RapportageHR	-1	-1	Versie 3	1
714230_2016-09-28	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
714230_2016-09-28	2330_bu	Verstoring	0	RapportageHR	-0.388888888888889	-0.163142149783371	Versie 3	1
71902_2016-10-07	4010	Structuur	1	RapportageHR	0.264705882352941	0.264705882352941	Versie 3	1
71902_2016-10-07	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
71902_2016-10-07	4010	Verstoring	0	RapportageHR	-0.75	-0.558139534883721	Versie 3	1
71902_2019-09-02	4010	Structuur	1	RapportageHR	0	0	Versie 3	1
71902_2019-09-02	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
71902_2019-09-02	4010	Verstoring	0	RapportageHR	-0.75	-0.558139534883721	Versie 3	1
72690_2014-08-20	4030	Structuur	1	RapportageHR	0	0.25	Versie 3	1
72690_2014-08-20	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
72690_2014-08-20	4030	Verstoring	0	RapportageHR	-0.75	-0.397260273972603	Versie 3	1
72690_2022-09-01	4030	Structuur	0	RapportageHR	-0.76	-0.612903225806452	Versie 3	1
72690_2022-09-01	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
72690_2022-09-01	4030	Verstoring	0	RapportageHR	-0.25	0.132075471698113	Versie 3	1
734_2016-11-18	4010	Structuur	1	RapportageHR	0.852941176470588	0.852941176470588	Versie 3	1
734_2016-11-18	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
734_2016-11-18	4010	Verstoring	1	RapportageHR	0.25	0.538461538461538	Versie 3	1
734_2019-08-20	4010	Structuur	1	RapportageHR	0.558823529411765	0.558823529411765	Versie 3	1
734_2019-08-20	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
734_2019-08-20	4010	Verstoring	0	RapportageHR	-0.25	0.0909090909090911	Versie 3	1
734_2023-06-15	4030	Structuur	0	RapportageHR	-0.5	-0.333333333333333	Versie 3	1
734_2023-06-15	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
734_2023-06-15	4030	Verstoring	0	RapportageHR	-0.25	0.411764705882353	Versie 3	1
738230_2017-08-29	2330_bu	Structuur	0	RapportageHR	-0.85	-0.725632911392405	Versie 3	1
738230_2017-08-29	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
738230_2017-08-29	2330_bu	Verstoring	0	RapportageHR	-0.464285714285714	0.0465116279069766	Versie 3	1
742610_2017-07-17	2330_bu	Structuur	1	RapportageHR	0.0555555555555555	0.381818181818182	Versie 3	1
742610_2017-07-17	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
742610_2017-07-17	2330_bu	Verstoring	0	RapportageHR	-0.464285714285714	-0.0625000000000002	Versie 3	1
750198_2018-07-20	2330_bu	Structuur	0	RapportageHR	-0.95	-0.902439024390244	Versie 3	1
750198_2018-07-20	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
750198_2018-07-20	2330_bu	Verstoring	0	RapportageHR	-0.305555555555556	-0.106256206554121	Versie 3	1
750518_2017-08-30	2330_bu	Structuur	0	RapportageHR	-0.7	-0.511340206185567	Versie 3	1
750518_2017-08-30	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
750518_2017-08-30	2330_bu	Verstoring	0	RapportageHR	-0.107142857142857	0.388541406054541	Versie 3	1
75474_2014-09-01	4030	Structuur	0	RapportageHR	-0.5	-0.230769230769231	Versie 3	1
75474_2014-09-01	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
75474_2014-09-01	4030	Verstoring	1	RapportageHR	-0.0555555555555555	0.52269634525661	Versie 3	1
75474_2022-08-24	4030	Structuur	1	RapportageHR	0	0.25	Versie 3	1
75474_2022-08-24	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
75474_2022-08-24	4030	Verstoring	1	RapportageHR	0	0.590163934426229	Versie 3	1
76242_2014-09-09	4010	Structuur	0	RapportageHR	-1	-1	Versie 3	1
76242_2014-09-09	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
76242_2014-09-09	4010	Verstoring	0	RapportageHR	-0.75	-0.558139534883721	Versie 3	1
76242_2019-08-19	4010	Structuur	0	RapportageHR	-1	-1	Versie 3	1
76242_2019-08-19	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
76242_2019-08-19	4010	Verstoring	0	RapportageHR	-0.25	0.0408163265306123	Versie 3	1
76406_2023-09-13	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
76406_2023-09-13	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
