plot_id	segment_id	perimeter_cm	dbh_mm	height_m	name_nl	status_tree	coppice_individual	intact_tree	tree_id	date_assessment
31414	1	49	156	15.9	Zwarte els	levend	Individuele boom	Intacte boom	5	17988
31414	1	77	245	20.2	Zwarte els	levend	Individuele boom	Intacte boom	6	17988
31414	1	64	204	20.1	Zwarte els	levend	Individuele boom	Intacte boom	7	17988
31414	1	68	216	23.3	Zwarte els	levend	Individuele boom	Intacte boom	8	17988
31414	1	45	143	16.3	Zwarte els	levend	Individuele boom	Intacte boom	9	17988
31414	1	98	312	23.9	Zwarte els	levend	Individuele boom	Intacte boom	10	17988
31414	1	23	73	4.4	Amerikaanse vogelkers	levend	Individuele boom	Intacte boom	11	17988
31414	1	102	325	23.2	Zwarte els	levend	Individuele boom	Intacte boom	12	17988
31414	1	81	258	20.8	Zwarte els	levend	Individuele boom	Intacte boom	13	17988
31414	1	36	115	2.4	Zwarte els	dood	Individuele boom	Niet intacte boom	14	17988
31414	1	91	290	19	Zwarte els	levend	Individuele boom	Intacte boom	15	17988
31414	1	57	181	15.4	Zwarte els	levend	Individuele boom	Intacte boom	16	17988
31414	1	23	73	4.8	Amerikaanse vogelkers	levend	Individuele boom	Intacte boom	17	17988
31414	1	67	213	22.4	Zwarte els	levend	Individuele boom	Intacte boom	18	17988
31414	1	38	122	8.1	Amerikaanse vogelkers	levend	Hakhoutstoof	Intacte boom	19	17988
31414	1	28	89	5.4	Amerikaanse vogelkers	dood	Hakhoutstoof	Intacte boom	20	17988
31414	1	121	385	20	Zwarte els	levend	Individuele boom	Intacte boom	21	17988
31414	1	51	162	15	Zwarte els	dood	Individuele boom	Intacte boom	22	17988
31414	1	29	92	7.2	Inlandse eik	levend	Individuele boom	Intacte boom	23	17988
31414	1	101	321	21	Zwarte els	levend	Individuele boom	Intacte boom	24	17988
31414	1	69	219	18.3	Zwarte els	levend	Hakhoutstoof	Intacte boom	25	17988
31414	1	48	153	16.6	Zwarte els	levend	Individuele boom	Intacte boom	26	17988
31414	1	55	175	16.2	Zwarte els	levend	Individuele boom	Intacte boom	27	17988
31414	1	26	83	6	Wilde lijsterbes	levend	Individuele boom	Intacte boom	28	17988
31414	1	81	257	17.4	Zwarte els	levend	Hakhoutstoof	Intacte boom	29	17988
31414	1	75	240	12	Zwarte els	levend	Hakhoutstoof	Intacte boom	30	17988
31414	1	27	86	4.3	Zwarte els	levend	Individuele boom	Intacte boom	31	17988
31414	1	74	236	18.9	Zwarte els	levend	Hakhoutstoof	Intacte boom	32	17988
31414	1	27	86	6.2	Wilde lijsterbes	levend	Individuele boom	Intacte boom	33	17988
31414	1	65	207	18.9	Zwarte els	levend	Hakhoutstoof	Intacte boom	34	17988
31414	1	56	180	17	Zwarte els	levend	Hakhoutstoof	Intacte boom	35	17988
36774	1	82	261	26.2	Berk	levend	Individuele boom	Intacte boom	1	17708
36774	1	168	535	26.3	Inlandse eik	levend	Individuele boom	Intacte boom	2	17708
36774	1	89	283	20.6	Ratelpopulier	levend	Individuele boom	Intacte boom	3	17708
36774	1	24	76	8.6	Amerikaanse vogelkers	levend	Individuele boom	Intacte boom	4	17708
36774	1	34	108	13.1	Hazelaar	levend	Hakhoutstoof	Intacte boom	5	17708
36774	1	24	76	8.2	Hazelaar	levend	Hakhoutstoof	Intacte boom	6	17708
36774	1	34	108	9.3	Hazelaar	levend	Hakhoutstoof	Intacte boom	7	17708
36774	1	33	105	10.8	Hazelaar	levend	Hakhoutstoof	Intacte boom	8	17708
36774	1	36	115	7.5	Amerikaans krentenboompje	levend	Individuele boom	Intacte boom	9	17708
36774	1	155	493	23	Inlandse eik	levend	Individuele boom	Intacte boom	10	17708
36774	1	133	423	22.5	Inlandse eik	levend	Individuele boom	Intacte boom	11	17708
36774	1	144	458	25.2	Inlandse eik	levend	Individuele boom	Intacte boom	12	17708
36774	1	156	497	25.4	Inlandse eik	levend	Individuele boom	Intacte boom	13	17708
36774	1	173	551	27.3	Inlandse eik	levend	Individuele boom	Intacte boom	14	17708
36774	1	27	86	12.8	Hazelaar	levend	Individuele boom	Intacte boom	15	17708
36774	1	23	73	4	Hazelaar	dood	Hakhoutstoof	Intacte boom	16	17708
36774	1	33	105	10.2	Hazelaar	levend	Hakhoutstoof	Intacte boom	17	17708
36774	1	42	134	10.1	Hazelaar	levend	Individuele boom	Intacte boom	18	17708
36774	1	29	92	7.5	Hazelaar	levend	Hakhoutstoof	Intacte boom	19	17708
36774	1	28	89	6.6	Hazelaar	levend	Hakhoutstoof	Intacte boom	20	17708
36774	1	183	583	28.1	Inlandse eik	levend	Individuele boom	Intacte boom	21	17708
36774	1	65	207	15.7	Berk	levend	Individuele boom	Intacte boom	22	17708
36774	1	24	76	6.1	Hazelaar	levend	Individuele boom	Intacte boom	23	17708
36774	1	135	430	20.2	Inlandse eik	levend	Individuele boom	Intacte boom	24	17708
36774	1	38	121	10.8	Hazelaar	levend	Hakhoutstoof	Intacte boom	25	17708
36774	1	29	92	10.2	Hazelaar	levend	Hakhoutstoof	Intacte boom	26	17708
36774	1	34	108	10.3	Hazelaar	levend	Hakhoutstoof	Intacte boom	27	17708
36774	1	24	76	10.3	Hazelaar	levend	Hakhoutstoof	Intacte boom	28	17708
36774	1	70	223	19.6	Berk	levend	Individuele boom	Intacte boom	29	17708
36774	1	28	89	13.6	Zwarte els	levend	Hakhoutstoof	Intacte boom	30	17708
36774	1	49	156	21.4	Berk	levend	Individuele boom	Intacte boom	31	17708
36774	1	34	108	15.3	Berk	levend	Individuele boom	Intacte boom	32	17708
45526	1	28	93	7.5	Wilg species	levend	Hakhoutstoof	Intacte boom	1	16658
45526	1	25	83	7.5	Wilg species	levend	Hakhoutstoof	Intacte boom	2	16658
45526	1	26	86	7.5	Wilg species	levend	Hakhoutstoof	Intacte boom	3	16658
45526	1	26	86	7.5	Wilg species	levend	Hakhoutstoof	Intacte boom	4	16658
45526	1	31	103	7.5	Wilg species	levend	Hakhoutstoof	Intacte boom	5	16658
45526	1	27	86	7.5	Wilg species	levend	Hakhoutstoof	Intacte boom	6	16658
45526	1	24	80	7.5	Wilg species	levend	Hakhoutstoof	Intacte boom	7	16658
45526	1	25	83	7.5	Wilg species	levend	Hakhoutstoof	Intacte boom	8	16658
45526	1	22	73	7.5	Wilg species	levend	Hakhoutstoof	Intacte boom	9	16658
45526	1	27	90	7.5	Wilg species	levend	Hakhoutstoof	Intacte boom	10	16658
45526	1	60	200	1.8	Berk	dood	Individuele boom	Intacte boom	11	16658
45526	1	22	73	7.5	Wilg species	levend	Hakhoutstoof	Intacte boom	12	16658
45526	1	27	90	7.5	Wilg species	levend	Hakhoutstoof	Intacte boom	13	16658
45526	1	22	73	7.5	Wilg species	levend	Hakhoutstoof	Intacte boom	14	16658
53561	1	85	270	21.2	Zwarte els	levend	Hakhoutstoof	Intacte boom	15	16563
53561	2	115	383	24.7	Gewone es	levend	Individuele boom	Intacte boom	1	16563
53561	2	32	106	NA	Gewone esdoorn	levend	Individuele boom	Intacte boom	2	16563
53561	2	30	96	6.4	Hazelaar	levend	Hakhoutstoof	Intacte boom	3	16563
53561	2	334	1113	41.7	Populier	levend	Individuele boom	Intacte boom	4	16563
53561	2	57	190	16	Gewone esdoorn	levend	Individuele boom	Intacte boom	5	16563
53561	2	47	149	16.2	Linde	levend	Hakhoutstoof	Intacte boom	6	16563
53561	2	28	88	9	Gewone esdoorn	levend	Hakhoutstoof	Intacte boom	7	16563
53561	2	155	516	25.4	Inlandse eik	levend	Individuele boom	Intacte boom	8	16563
53561	2	37	118	14.5	Haagbeuk	levend	Hakhoutstoof	Intacte boom	9	16563
53561	2	31	103	5.1	Haagbeuk	levend	Individuele boom	Niet intacte boom	10	16563
53561	2	298	993	40.4	Populier	levend	Individuele boom	Intacte boom	11	16563
53561	2	250	833	42.6	Populier	levend	Individuele boom	Intacte boom	12	16563
53561	2	37	123	6.6	Zwarte els	dood	Individuele boom	Niet intacte boom	13	16563
53561	2	33	110	8.2	Zwarte els	levend	Individuele boom	Niet intacte boom	14	16563
53561	3	89	296	19.1	Linde	levend	Individuele boom	Intacte boom	16	16563
53561	3	30	96	8.5	Hazelaar	levend	Hakhoutstoof	Intacte boom	17	16563
85529	1	203	646	33.4	Populier	levend	Individuele boom	Intacte boom	1	16581
85529	1	66	210	14	Gewone esdoorn	levend	Individuele boom	Intacte boom	2	16581
85529	1	51	162	14.1	Boskers	levend	Individuele boom	Intacte boom	3	16581
85529	1	47	149	14.3	Zwarte els	levend	Hakhoutstoof	Intacte boom	4	16581
85529	1	77	245	19.1	Gewone es	levend	Individuele boom	Intacte boom	5	16581
85529	1	27	88	9.3	Gewone es	levend	Hakhoutstoof	Intacte boom	6	16581
85529	1	157	500	19.9	Inlandse eik	levend	Individuele boom	Intacte boom	7	16581
85529	1	27	85	8.4	Gewone es	levend	Hakhoutstoof	Intacte boom	8	16581
85529	1	109	347	176	Boskers	levend	Individuele boom	Intacte boom	9	16581
85529	1	86	275	19.8	Gewone es	levend	Hakhoutstoof	Intacte boom	10	16581
85529	1	53	169	12.9	Inlandse eik	levend	Individuele boom	Intacte boom	11	16581
85529	1	64	204	13	Boskers	levend	Individuele boom	Intacte boom	12	16581
85529	1	191	608	35.2	Populier	levend	Individuele boom	Intacte boom	13	16581
85529	1	55	175	11.1	Inlandse eik	levend	Individuele boom	Intacte boom	14	16581
85529	1	42	134	19	Gewone es	levend	Hakhoutstoof	Intacte boom	15	16581
85529	1	49	156	18.6	Gewone es	levend	Individuele boom	Intacte boom	16	16581
85529	1	170	541	36.4	Populier	levend	Individuele boom	Intacte boom	17	16581
85529	1	169	538	35.2	Populier	levend	Individuele boom	Intacte boom	18	16581
85529	1	167	532	35.6	Populier	levend	Individuele boom	Intacte boom	19	16581
85529	1	73	232	16.5	Inlandse eik	levend	Individuele boom	Intacte boom	20	16581
85529	1	177	563	35.6	Populier	levend	Individuele boom	Intacte boom	21	16581
85529	1	41	131	12.3	Zwarte els	levend	Individuele boom	Intacte boom	22	16581
85529	1	145	462	33.7	Populier	levend	Individuele boom	Intacte boom	23	16581
85529	1	170	541	30.5	Populier	levend	Individuele boom	Intacte boom	24	16581
85890	1	50	159	17.8	Zwarte els	levend	Hakhoutstoof	Intacte boom	1	16576
85890	1	259	863	29	Wilg species	levend	Individuele boom	Intacte boom	2	16576
85890	1	242	806	26.8	Wilg species	levend	Individuele boom	Intacte boom	3	16576
85890	1	249	830	31	Wilg species	levend	Individuele boom	Intacte boom	4	16576
85890	1	39	130	13	Wilg species	dood	Individuele boom	Niet intacte boom	5	16576
85890	1	277	923	29.9	Wilg species	levend	Individuele boom	Intacte boom	6	16576
85890	1	24	80	6.3	Witte els (grauwe)	levend	Individuele boom	Intacte boom	7	16576
85890	1	32	102	12.1	Zwarte els	levend	Hakhoutstoof	Intacte boom	8	16576
85890	1	76	253	28.1	Wilg species	levend	Individuele boom	Intacte boom	9	16576
85890	1	39	130	11.8	Witte els (grauwe)	levend	Individuele boom	Intacte boom	10	16576
85890	1	70	233	19.1	Witte els (grauwe)	levend	Individuele boom	Intacte boom	11	16576
85890	1	306	1020	30	Wilg species	levend	Individuele boom	Intacte boom	12	16576
85890	1	285	906	22.9	Wilg species	levend	Hakhoutstoof	Intacte boom	13	16576
85890	1	129	412	22.2	Wilg species	levend	Hakhoutstoof	Intacte boom	14	16576
85890	1	58	193	17.2	Zwarte els	levend	Individuele boom	Intacte boom	15	16576
85890	1	40	133	13	Wilg species	levend	Individuele boom	Intacte boom	16	16576
85890	1	39	123	13.4	Witte els (grauwe)	levend	Hakhoutstoof	Intacte boom	17	16576
85890	1	271	903	26.5	Populier	levend	Individuele boom	Intacte boom	18	16576
85890	1	65	208	18.5	Zwarte els	levend	Hakhoutstoof	Intacte boom	20	16576
85890	1	31	100	9.6	Zwarte els	dood	Hakhoutstoof	Niet intacte boom	21	16576
85890	1	47	150	19.1	Witte els (grauwe)	levend	Hakhoutstoof	Intacte boom	22	16576
85890	1	35	112	7.1	Witte els (grauwe)	dood	Hakhoutstoof	Niet intacte boom	23	16576
85890	2	27	86	8.1	Meidoorn species	levend	Hakhoutstoof	Intacte boom	19	16576
85890	2	132	440	22.9	Populier	levend	Individuele boom	Intacte boom	24	16576
88274	1	61	194	15.7	Berk	levend	Individuele boom	Intacte boom	1	16588
88274	1	32	102	8.4	Berk	levend	Individuele boom	Intacte boom	2	16588
88274	1	38	121	14	Berk	levend	Individuele boom	Intacte boom	3	16588
88274	1	133	423	21	Grove den	levend	Individuele boom	Intacte boom	4	16588
88274	1	131	417	23	Grove den	levend	Individuele boom	Intacte boom	5	16588
88274	1	61	194	15.4	Grove den	levend	Individuele boom	Intacte boom	6	16588
88274	1	144	458	20.4	Grove den	levend	Individuele boom	Intacte boom	7	16588
88274	1	26	83	8	Inlandse eik	levend	Individuele boom	Intacte boom	8	16588
88274	1	31	99	12.7	Berk	levend	Individuele boom	Intacte boom	9	16588
88274	1	38	122	17.2	Berk	levend	Hakhoutstoof	Intacte boom	10	16588
88274	1	25	80	11.3	Inlandse eik	levend	Individuele boom	Intacte boom	11	16588
88274	1	28	89	12.2	Berk	levend	Individuele boom	Intacte boom	12	16588
88274	1	26	83	11.5	Berk	levend	Individuele boom	Intacte boom	13	16588
88274	1	48	153	16.8	Berk	levend	Individuele boom	Intacte boom	14	16588
88274	1	70	221	23.8	Berk	levend	Hakhoutstoof	Intacte boom	15	16588
88274	1	25	80	12	Berk	levend	Individuele boom	Intacte boom	16	16588
88274	1	25	80	11	Wilde lijsterbes	levend	Individuele boom	Intacte boom	17	16588
88274	1	23	73	8.2	Berk	levend	Individuele boom	Intacte boom	18	16588
88274	1	25	80	9.4	Berk	levend	Individuele boom	Intacte boom	19	16588
88274	1	30	95	10.7	Berk	levend	Individuele boom	Intacte boom	20	16588
88274	1	32	102	12.4	Berk	levend	Individuele boom	Intacte boom	21	16588
88274	1	40	127	9.4	Berk	levend	Individuele boom	Intacte boom	23	16588
88274	1	79	251	21.4	Inlandse eik	levend	Individuele boom	Intacte boom	24	16588
88274	1	97	309	20.2	Amerikaanse eik	levend	Individuele boom	Intacte boom	25	16588
88274	1	24	76	8.3	Berk	levend	Individuele boom	Intacte boom	26	16588
88274	1	26	83	12.4	Berk	levend	Individuele boom	Intacte boom	27	16588
88274	1	22	70	9	Berk	levend	Individuele boom	Intacte boom	28	16588
88274	1	26	83	7.3	Berk	levend	Individuele boom	Intacte boom	29	16588
88274	1	32	102	12.2	Berk	levend	Individuele boom	Intacte boom	30	16588
88274	1	52	166	20	Berk	levend	Individuele boom	Intacte boom	31	16588
88274	1	48	152	18.5	Berk	levend	Hakhoutstoof	Intacte boom	32	16588
88274	1	30	95	10	Inlandse eik	levend	Individuele boom	Intacte boom	33	16588
88274	1	90	286	19.4	Grove den	levend	Individuele boom	Intacte boom	34	16588
88274	1	58	183	16	Berk	levend	Hakhoutstoof	Intacte boom	35	16588
88274	2	43	137	10.4	Berk	levend	Individuele boom	Intacte boom	22	16588
96217	2	36	120	13.8	Haagbeuk	levend	Individuele boom	Intacte boom	1	16568
96217	2	181	603	36.1	Beuk	levend	Individuele boom	Intacte boom	2	16568
96217	2	253	843	44	Beuk	levend	Individuele boom	Intacte boom	3	16568
96217	2	22	73	9.8	Gewone es	levend	Individuele boom	Intacte boom	4	16568
96217	2	282	940	43.1	Beuk	levend	Individuele boom	Intacte boom	5	16568
96217	2	199	663	43.1	Beuk	levend	Individuele boom	Intacte boom	6	16568
96217	2	192	640	41	Beuk	levend	Individuele boom	Intacte boom	7	16568
96217	2	239	796	42.2	Beuk	levend	Individuele boom	Intacte boom	8	16568
96217	2	246	820	44.2	Beuk	levend	Individuele boom	Intacte boom	9	16568
96217	2	53	176	19.9	Beuk	levend	Individuele boom	Intacte boom	10	16568
96217	2	38	126	9.8	Haagbeuk	levend	Individuele boom	Intacte boom	11	16568
96217	2	245	816	43.7	Beuk	levend	Individuele boom	Intacte boom	12	16568
103609	1	30	94	6.4	Hazelaar	levend	Hakhoutstoof	Intacte boom	1	16552
103609	1	58	193	21.2	Inlandse eik	levend	Individuele boom	Intacte boom	28	16552
103609	1	40	127	17.4	Haagbeuk	levend	Hakhoutstoof	Intacte boom	30	16552
103609	1	24	76	8.9	Hazelaar	levend	Hakhoutstoof	Intacte boom	31	16552
103609	2	69	230	27.5	Inlandse eik	levend	Individuele boom	Intacte boom	2	16552
103609	2	24	80	6.7	Haagbeuk	levend	Individuele boom	Intacte boom	3	16552
103609	2	87	290	27.9	Inlandse eik	levend	Individuele boom	Intacte boom	4	16552
103609	2	47	156	16.9	Haagbeuk	levend	Individuele boom	Intacte boom	5	16552
103609	2	46	153	15.4	Haagbeuk	levend	Individuele boom	Intacte boom	6	16552
103609	2	29	96	5	Haagbeuk	levend	Individuele boom	Intacte boom	7	16552
103609	2	125	416	26.1	Inlandse eik	levend	Individuele boom	Intacte boom	8	16552
103609	2	118	393	32.9	Inlandse eik	levend	Individuele boom	Intacte boom	9	16552
103609	2	69	230	13	Hemlockspar	levend	Individuele boom	Intacte boom	10	16552
103609	2	37	123	8.5	Hemlockspar	levend	Individuele boom	Intacte boom	11	16552
103609	2	29	96	10.8	Haagbeuk	levend	Individuele boom	Intacte boom	12	16552
103609	2	43	143	11	Haagbeuk	levend	Individuele boom	Intacte boom	13	16552
103609	2	55	183	11.4	Hemlockspar	levend	Individuele boom	Intacte boom	14	16552
103609	2	92	306	28.9	Inlandse eik	levend	Individuele boom	Intacte boom	15	16552
103609	2	135	450	32.3	Inlandse eik	levend	Individuele boom	Intacte boom	17	16552
103609	2	25	83	11	Inlandse eik	levend	Individuele boom	Intacte boom	18	16552
103609	2	29	96	14.5	Haagbeuk	levend	Individuele boom	Intacte boom	19	16552
103609	2	130	433	28.1	Inlandse eik	levend	Individuele boom	Intacte boom	20	16552
103609	2	39	130	18.1	Inlandse eik	levend	Individuele boom	Intacte boom	21	16552
103609	2	36	116	16.8	Haagbeuk	levend	Hakhoutstoof	Intacte boom	22	16552
103609	2	27	90	16.2	Haagbeuk	levend	Individuele boom	Intacte boom	23	16552
103609	2	35	116	11.1	Haagbeuk	levend	Individuele boom	Intacte boom	24	16552
103609	2	142	473	37	Inlandse eik	levend	Individuele boom	Intacte boom	25	16552
103609	2	96	320	31.7	Inlandse eik	levend	Individuele boom	Intacte boom	26	16552
103609	2	28	93	11.9	Haagbeuk	levend	Individuele boom	Intacte boom	27	16552
103609	2	24	76	11.2	Hazelaar	levend	Hakhoutstoof	Intacte boom	29	16552
103609	2	129	430	31.2	Lork species	levend	Individuele boom	Intacte boom	32	16552
104342	1	28	93	6.6	Wilg species	levend	Individuele boom	Intacte boom	1	16548
104342	1	47	149	17.5	Gewone es	levend	Hakhoutstoof	Intacte boom	2	16548
104342	1	25	79	8.9	Hazelaar	levend	Hakhoutstoof	Intacte boom	3	16548
104342	1	56	186	18.5	Wilg species	levend	Individuele boom	Intacte boom	4	16548
104342	1	66	220	19.9	Gewone es	levend	Individuele boom	Intacte boom	5	16548
104342	1	27	90	9.5	Hazelaar	levend	Individuele boom	Intacte boom	6	16548
104342	1	71	236	20.3	Gewone es	levend	Individuele boom	Intacte boom	7	16548
104342	1	150	500	26.2	Wilg species	levend	Individuele boom	Intacte boom	8	16548
104342	1	25	83	12.7	Gewone es	dood	Individuele boom	Intacte boom	9	16548
104342	1	52	167	19.2	Zwarte els	levend	Hakhoutstoof	Intacte boom	10	16548
104342	1	30	94	12.8	Hazelaar	levend	Hakhoutstoof	Intacte boom	11	16548
104342	1	74	246	19.7	Zwarte els	levend	Individuele boom	Intacte boom	12	16548
104342	1	71	236	19.4	Gewone es	levend	Individuele boom	Intacte boom	13	16548
104342	1	22	73	10.5	Gewone es	dood	Individuele boom	Intacte boom	14	16548
104342	1	60	200	18.5	Zwarte els	levend	Individuele boom	Intacte boom	15	16548
104342	1	50	160	20.8	Zwarte els	levend	Hakhoutstoof	Intacte boom	16	16548
104342	1	70	223	16.8	Gewone es	levend	Hakhoutstoof	Intacte boom	17	16548
104342	1	33	106	8.7	Hazelaar	dood	Hakhoutstoof	Intacte boom	18	16548
104342	1	34	107	6.3	Hazelaar	levend	Hakhoutstoof	Intacte boom	19	16548
104342	1	34	107	13	Hazelaar	dood	Hakhoutstoof	Intacte boom	20	16548
136697	1	28	90	11	Gewone es	levend	Hakhoutstoof	Intacte boom	1	16561
136697	1	31	99	14.3	Wilg species	levend	Hakhoutstoof	Intacte boom	2	16561
136697	1	41	129	16	Wilg species	levend	Hakhoutstoof	Intacte boom	3	16561
136697	1	24	76	7.1	Gewone vlier	levend	Hakhoutstoof	Intacte boom	4	16561
136697	1	24	76	8.5	Gewone es	dood	Hakhoutstoof	Intacte boom	5	16561
136697	1	33	104	12.9	Gewone es	levend	Hakhoutstoof	Intacte boom	6	16561
136697	1	38	122	14.5	Olm	levend	Hakhoutstoof	Intacte boom	7	16561
136697	1	25	80	11.5	Olm	levend	Hakhoutstoof	Intacte boom	8	16561
136697	1	86	274	20.5	Wilg species	levend	Hakhoutstoof	Intacte boom	9	16561
136697	1	48	152	20	Zwarte els	levend	Hakhoutstoof	Intacte boom	10	16561
136697	1	44	140	19.6	Zwarte els	levend	Hakhoutstoof	Intacte boom	11	16561
136697	1	31	100	11.6	Zwarte els	dood	Hakhoutstoof	Niet intacte boom	12	16561
136697	1	100	318	28.6	Wilg species	levend	Hakhoutstoof	Intacte boom	13	16561
136697	1	73	232	26.1	Wilg species	levend	Hakhoutstoof	Intacte boom	14	16561
136697	1	40	133	13.2	Wilg species	levend	Individuele boom	Intacte boom	15	16561
136697	1	71	226	27.3	Wilg species	levend	Hakhoutstoof	Intacte boom	16	16561
136697	1	59	196	19.9	Zwarte els	levend	Individuele boom	Intacte boom	17	16561
140006	1	43	138	12	Berk	levend	Hakhoutstoof	Intacte boom	1	16597
140006	1	75	239	19.6	Berk	levend	Individuele boom	Intacte boom	2	16597
140006	1	53	169	16.1	Berk	levend	Individuele boom	Intacte boom	3	16597
140006	1	36	115	12.1	Berk	levend	Individuele boom	Intacte boom	4	16597
140006	1	44	140	16.2	Berk	levend	Individuele boom	Intacte boom	5	16597
140006	1	64	204	16.1	Berk	levend	Individuele boom	Intacte boom	6	16597
140006	1	70	223	17.8	Berk	levend	Individuele boom	Intacte boom	7	16597
140006	1	31	99	6.4	Berk	dood	Individuele boom	Niet intacte boom	8	16597
140006	1	25	80	2.3	Berk	levend	Individuele boom	Niet intacte boom	9	16597
140006	1	29	93	7	Berk	levend	Hakhoutstoof	Intacte boom	10	16597
140006	1	70	223	16.5	Berk	levend	Individuele boom	Intacte boom	11	16597
140006	1	38	121	8.3	Inlandse eik	levend	Individuele boom	Intacte boom	12	16597
140006	1	27	86	9.6	Berk	levend	Individuele boom	Intacte boom	13	16597
146265	1	184	613	34.3	Gewone es	levend	Individuele boom	Intacte boom	1	16552
146265	1	35	116	23.4	Witte en Grauwe abeel	levend	Individuele boom	Intacte boom	2	16552
146265	1	79	263	32.9	Gewone esdoorn	levend	Individuele boom	Intacte boom	3	16552
146265	1	44	146	30.6	Witte en Grauwe abeel	levend	Individuele boom	Intacte boom	4	16552
146265	1	56	186	32.4	Berk	levend	Individuele boom	Intacte boom	5	16552
146265	1	31	103	24	Berk	levend	Individuele boom	Intacte boom	6	16552
146265	1	23	72	18.6	Hazelaar	levend	Hakhoutstoof	Intacte boom	7	16552
146265	1	27	85	17.4	Hazelaar	levend	Hakhoutstoof	Intacte boom	8	16552
146265	1	47	150	23.6	Zwarte els	levend	Hakhoutstoof	Intacte boom	9	16552
146265	1	23	72	15.2	Hazelaar	levend	Hakhoutstoof	Intacte boom	10	16552
146265	1	115	383	32.1	Inlandse eik	levend	Individuele boom	Intacte boom	11	16552
146265	1	24	77	7.8	Hazelaar	levend	Hakhoutstoof	Intacte boom	12	16552
146265	1	56	177	20.1	Gewone es	levend	Hakhoutstoof	Intacte boom	13	16552
146265	1	169	563	46.8	Populier	levend	Individuele boom	Intacte boom	14	16552
146265	1	215	716	36.7	Populier	levend	Individuele boom	Intacte boom	15	16552
146265	1	215	716	44.8	Populier	levend	Individuele boom	Intacte boom	16	16552
146265	1	228	760	40.8	Populier	levend	Individuele boom	Intacte boom	17	16552
147174	1	36	115	14.1	Berk	levend	Individuele boom	Intacte boom	1	16596
147174	1	47	150	13.5	Berk	levend	Individuele boom	Intacte boom	2	16596
147174	1	63	201	20.2	Berk	levend	Individuele boom	Intacte boom	3	16596
147174	1	41	131	15.5	Berk	levend	Individuele boom	Intacte boom	4	16596
147174	1	86	274	19.2	Amerikaanse eik	levend	Individuele boom	Intacte boom	5	16596
147174	1	54	172	17.7	Berk	levend	Individuele boom	Intacte boom	6	16596
147174	1	25	80	10.7	Berk	levend	Individuele boom	Intacte boom	7	16596
147174	1	173	551	26.4	Inlandse eik	levend	Individuele boom	Intacte boom	8	16596
147174	1	129	411	20.8	Berk	levend	Individuele boom	Intacte boom	9	16596
147174	1	148	471	21.1	Inlandse eik	levend	Individuele boom	Intacte boom	10	16596
147174	1	74	236	20	Inlandse eik	levend	Individuele boom	Intacte boom	11	16596
147174	1	25	80	10.9	Berk	levend	Individuele boom	Intacte boom	12	16596
147174	1	24	77	7.2	Sporkehout	levend	Hakhoutstoof	Intacte boom	13	16596
147174	1	62	197	22.9	Berk	levend	Individuele boom	Intacte boom	14	16596
147174	1	28	89	9.8	Wilde lijsterbes	levend	Individuele boom	Intacte boom	15	16596
147174	1	121	385	22.6	Berk	levend	Individuele boom	Intacte boom	16	16596
147174	1	26	82	5.2	Berk	levend	Hakhoutstoof	Intacte boom	17	16596
159414	1	75	239	17.7	Berk	levend	Individuele boom	Intacte boom	1	16604
159414	1	55	175	15.4	Berk	levend	Individuele boom	Intacte boom	2	16604
159414	1	62	197	15.7	Wilde lijsterbes	levend	Individuele boom	Intacte boom	3	16604
159414	1	55	175	14.5	Berk	levend	Individuele boom	Intacte boom	4	16604
159414	1	40	127	13.3	Berk	levend	Individuele boom	Intacte boom	6	16604
159414	1	41	131	5.8	Berk	dood	Individuele boom	Niet intacte boom	7	16604
159414	1	63	201	18.6	Berk	levend	Individuele boom	Intacte boom	8	16604
159414	1	47	150	16.7	Berk	levend	Individuele boom	Intacte boom	9	16604
159414	1	28	89	11.6	Berk	levend	Individuele boom	Intacte boom	10	16604
159414	1	44	140	16.2	Berk	levend	Individuele boom	Intacte boom	11	16604
159414	1	58	185	17.2	Berk	levend	Individuele boom	Intacte boom	12	16604
159414	1	39	124	12	Berk	levend	Individuele boom	Intacte boom	13	16604
159414	1	74	236	16.5	Berk	levend	Individuele boom	Intacte boom	14	16604
159414	1	35	111	13.4	Berk	levend	Individuele boom	Intacte boom	15	16604
159414	1	37	118	14.9	Berk	levend	Individuele boom	Intacte boom	16	16604
159414	1	40	127	14.5	Berk	levend	Individuele boom	Intacte boom	17	16604
159414	1	69	220	17.2	Berk	levend	Individuele boom	Intacte boom	18	16604
159414	1	23	73	9.3	Wilg species	levend	Individuele boom	Intacte boom	19	16604
159414	1	24	76	7.2	Wilg species	levend	Individuele boom	Intacte boom	20	16604
159414	1	64	204	15.5	Berk	levend	Individuele boom	Intacte boom	21	16604
159414	1	25	80	10	Berk	levend	Individuele boom	Intacte boom	22	16604
159414	1	51	162	15.9	Berk	levend	Individuele boom	Intacte boom	23	16604
159414	1	49	156	16.4	Berk	levend	Individuele boom	Intacte boom	24	16604
159414	1	31	99	9.6	Wilg species	levend	Individuele boom	Intacte boom	25	16604
159414	1	62	197	17.3	Berk	levend	Individuele boom	Intacte boom	26	16604
159414	2	129	411	19.6	Inlandse eik	levend	Individuele boom	Intacte boom	5	16604
164793	1	55	183	12.4	Zwarte els	levend	Individuele boom	Intacte boom	1	16553
