plot_id	layer	name_nl	name_sc	coverscale_name	cover_description	cover_mean
243846	herblayer	Veldbeemdgras	Poa pratensis L.	Londo	p1 : weinig talrijk (< 1%)	1
243846	herblayer	Veldlathyrus	Lathyrus pratensis L.	Londo	a2 : talrijk (1-3%)	2
243846	herblayer	Veldzuring	Rumex acetosa L.	Londo	a2 : talrijk (1-3%)	2
243846	herblayer	Vogelwikke	Vicia cracca L.	Londo	r1 : sporadisch (< 1%)	1
243846	herblayer	Witte klaver	Trifolium repens L.	Londo	p1 : weinig talrijk (< 1%)	1
243846	herblayer	Zilverschoon	Potentilla anserina L.	Londo	r1 : sporadisch (< 1%)	1
258390	herblayer	Duizendblad	Achillea millefolium L.	Londo	a4 : talrijk (3-5%)	4
258390	herblayer	Gestreepte witbol	Holcus lanatus L.	Londo	1 + : willekeurig (10-15%)	12
258390	herblayer	Gewoon biggenkruid	Hypochaeris radicata L.	Londo	r1 : sporadisch (< 1%)	1
258390	herblayer	Gewoon reukgras	Anthoxanthum odoratum L.	Londo	2 : willekeurig (15-25%)	20
258390	herblayer	Gewoon struisgras	Agrostis capillaris L.	Londo	9 : willekeurig (85-95%)	90
258390	herblayer	Grasmuur	Stellaria graminea L.	Londo	a1 : talrijk (< 1%)	1
258390	herblayer	Knoopkruid s.l.	Centaurea L. subgenus Jacea	Londo	p2 : weinig talrijk (1-3%)	2
258390	herblayer	Kruipende boterbloem	Ranunculus repens L.	Londo	p1 : weinig talrijk (< 1%)	1
258390	herblayer	Paardebloem	Taraxacum Wiggers sectie Subvulgaria Christians.	Londo	p1 : weinig talrijk (< 1%)	1
258390	herblayer	Rode klaver	Trifolium pratense L.	Londo	r1 : sporadisch (< 1%)	1
258390	herblayer	Ruw beemdgras	Poa trivialis L.	Londo	r1 : sporadisch (< 1%)	1
258390	herblayer	Scherpe boterbloem	Ranunculus acris L.	Londo	p2 : weinig talrijk (1-3%)	2
258390	herblayer	Smalle weegbree	Plantago lanceolata L.	Londo	r1 : sporadisch (< 1%)	1
258390	herblayer	Veldzuring	Rumex acetosa L.	Londo	a2 : talrijk (1-3%)	2
258390	herblayer	Vertakte leeuwentand	Leontodon autumnalis L.	Londo	r1 : sporadisch (< 1%)	1
258390	herblayer	Witte klaver	Trifolium repens L.	Londo	r1 : sporadisch (< 1%)	1
274002	herblayer	Brem	Cytisus scoparius (L.) Link	Londo	p1 : weinig talrijk (< 1%)	1
274002	herblayer	Gewoon biggenkruid	Hypochaeris radicata L.	Londo	p1 : weinig talrijk (< 1%)	1
274002	herblayer	Gewoon struisgras	Agrostis capillaris L.	Londo	p1 : weinig talrijk (< 1%)	1
274002	herblayer	Schapenzuring	Rumex acetosella L.	Londo	r1 : sporadisch (< 1%)	1
274002	herblayer	Struikhei	Calluna vulgaris (L.) Hull	Londo	r1 : sporadisch (< 1%)	1
274002	herblayer	Zandstruisgras	Agrostis vinealis Schreb.	Londo	3 : willekeurig (25-35%)	30
274002	mosslayer	Grijs kronkelsteeltje	Campylopus introflexus	Londo	NA	NA
274002	mosslayer	Zandhaarmos	Polytrichum juniperinum	Londo	NA	NA
306130	herblayer	Pijpenstrootje	Molinia caerulea (L.) Moench	Londo	1 - : willekeurig (5-10%)	7
306130	herblayer	Sporkehout	Frangula alnus Mill.	Londo	r1 : sporadisch (< 1%)	1
306130	herblayer	Struikhei	Calluna vulgaris (L.) Hull	Londo	7 : willekeurig (65-75%)	70
306130	mosslayer	Gewoon gaffeltandmos	Dicranum scoparium	Londo	p1 : weinig talrijk (< 1%)	1
306130	mosslayer	Grijs kronkelsteeltje	Campylopus introflexus	Londo	p1 : weinig talrijk (< 1%)	1
306130	mosslayer	Heideklauwtjesmos	Hypnum jutlandicum	Londo	3 : willekeurig (25-35%)	30
306130	shrublayer	Grove den	Pinus sylvestris L.	Londo	r4 : sporadisch (3-5%)	4
306130	treelayer	Grove den	Pinus sylvestris L.	Londo	2 : willekeurig (15-25%)	20
308098	herblayer	Akkerdistel	Cirsium arvense (L.) Scop.	Londo	p1 : weinig talrijk (< 1%)	1
308098	herblayer	Engels raaigras	Lolium perenne L.	Londo	5 : willekeurig (45-55%)	50
308098	herblayer	Fioringras	Agrostis stolonifera L.	Londo	a4 : talrijk (3-5%)	4
308098	herblayer	Fluitenkruid	Anthriscus sylvestris (L.) Hoffmann	Londo	p4 : weinig talrijk (3-5%)	4
308098	herblayer	Gestreepte witbol	Holcus lanatus L.	Londo	p2 : weinig talrijk (1-3%)	2
308098	herblayer	Gewone brunel	Prunella vulgaris L.	Londo	p1 : weinig talrijk (< 1%)	1
308098	herblayer	Gewone ereprijs	Veronica chamaedrys L.	Londo	p1 : weinig talrijk (< 1%)	1
308098	herblayer	Grote bevernel	Pimpinella major (L.) Huds.	Londo	r1 : sporadisch (< 1%)	1
308098	herblayer	Grote brandnetel	Urtica dioica L.	Londo	1 - : willekeurig (5-10%)	7
308098	herblayer	Grote vossenstaart	Alopecurus pratensis L.	Londo	a2 : talrijk (1-3%)	2
308098	herblayer	Hopklaver	Medicago lupulina L.	Londo	p1 : weinig talrijk (< 1%)	1
308098	herblayer	IJle dravik	Bromus sterilis L.	Londo	1 - : willekeurig (5-10%)	7
308098	herblayer	Kamgras	Cynosurus cristatus L.	Londo	p1 : weinig talrijk (< 1%)	1
308098	herblayer	Kleine klaver	Trifolium dubium Sibth.	Londo	a4 : talrijk (3-5%)	4
308098	herblayer	Kropaar	Dactylis glomerata L.	Londo	1 : willekeurig (5-15%)	10
308098	herblayer	Madeliefje	Bellis perennis L.	Londo	a2 : talrijk (1-3%)	2
308098	herblayer	Paardebloem	Taraxacum Wiggers sectie Subvulgaria Christians.	Londo	p2 : weinig talrijk (1-3%)	2
308098	herblayer	Peen	Daucus carota L.	Londo	p2 : weinig talrijk (1-3%)	2
308098	herblayer	Raket (G)	Sisymbrium	Londo	r1 : sporadisch (< 1%)	1
308098	herblayer	Rode klaver	Trifolium pratense L.	Londo	a4 : talrijk (3-5%)	4
308098	herblayer	Ruige leeuwentand	Leontodon hispidus L.	Londo	p1 : weinig talrijk (< 1%)	1
308098	herblayer	Ruige weegbree	Plantago media L.	Londo	r1 : sporadisch (< 1%)	1
308098	herblayer	Scherpe boterbloem	Ranunculus acris L.	Londo	1 - : willekeurig (5-10%)	7
308098	herblayer	Slipbladige ooievaarsbek	Geranium dissectum L.	Londo	p1 : weinig talrijk (< 1%)	1
308098	herblayer	Smalle weegbree	Plantago lanceolata L.	Londo	2 : willekeurig (15-25%)	20
308098	herblayer	Veldbeemdgras	Poa pratensis L.	Londo	a4 : talrijk (3-5%)	4
308098	herblayer	Witte klaver	Trifolium repens L.	Londo	1 - : willekeurig (5-10%)	7
308098	herblayer	Zachte dravik	Bromus hordeaceus L.	Londo	a4 : talrijk (3-5%)	4
321169	herblayer	Engels raaigras	Lolium perenne L.	Londo	2 : willekeurig (15-25%)	20
321169	herblayer	Fioringras	Agrostis stolonifera L.	Londo	2 : willekeurig (15-25%)	20
321169	herblayer	Gestreepte witbol	Holcus lanatus L.	Londo	p2 : weinig talrijk (1-3%)	2
321169	herblayer	Gewone hoornbloem	Cerastium fontanum Baumg.	Londo	p1 : weinig talrijk (< 1%)	1
321169	herblayer	Grote vossenstaart	Alopecurus pratensis L.	Londo	1 - : willekeurig (5-10%)	7
321169	herblayer	Hondsdraf	Glechoma hederacea L.	Londo	a1 : talrijk (< 1%)	1
321169	herblayer	Kleine klaver	Trifolium dubium Sibth.	Londo	p1 : weinig talrijk (< 1%)	1
321169	herblayer	Kruipende boterbloem	Ranunculus repens L.	Londo	a4 : talrijk (3-5%)	4
321169	herblayer	Kweek	Elymus repens (L.) Gould	Londo	8 : willekeurig (75-85%)	80
321169	herblayer	Paardebloem	Taraxacum Wiggers sectie Subvulgaria Christians.	Londo	r1 : sporadisch (< 1%)	1
321169	herblayer	Ruw beemdgras	Poa trivialis L.	Londo	1 : willekeurig (5-15%)	10
321169	herblayer	Trosdravik	Bromus racemosus L.	Londo	a1 : talrijk (< 1%)	1
321169	herblayer	Veenwortel	Polygonum amphibium L.	Londo	p1 : weinig talrijk (< 1%)	1
321169	herblayer	Veldzuring	Rumex acetosa L.	Londo	p1 : weinig talrijk (< 1%)	1
321169	herblayer	Wilde bertram	Achillea ptarmica L.	Londo	1 - : willekeurig (5-10%)	7
321169	herblayer	Witte klaver	Trifolium repens L.	Londo	p4 : weinig talrijk (3-5%)	4
327153	herblayer	Echte koekoeksbloem	Lychnis flos-cuculi L.	Londo	p1 : weinig talrijk (< 1%)	1
327153	herblayer	Engels raaigras	Lolium perenne L.	Londo	1 - : willekeurig (5-10%)	7
327153	herblayer	Gewone hoornbloem	Cerastium fontanum Baumg.	Londo	p1 : weinig talrijk (< 1%)	1
327153	herblayer	Gewoon biggenkruid	Hypochaeris radicata L.	Londo	p2 : weinig talrijk (1-3%)	2
327153	herblayer	Gewoon reukgras	Anthoxanthum odoratum L.	Londo	a2 : talrijk (1-3%)	2
327153	herblayer	Grote vossenstaart	Alopecurus pratensis L.	Londo	p1 : weinig talrijk (< 1%)	1
327153	herblayer	Heermoes	Equisetum arvense L.	Londo	r1 : sporadisch (< 1%)	1
327153	herblayer	Kamille (G)	Matricaria	Londo	r1 : sporadisch (< 1%)	1
327153	herblayer	Kropaar	Dactylis glomerata L.	Londo	r1 : sporadisch (< 1%)	1
327153	herblayer	Kruipende boterbloem	Ranunculus repens L.	Londo	p2 : weinig talrijk (1-3%)	2
327153	herblayer	Krulzuring	Rumex crispus L.	Londo	r1 : sporadisch (< 1%)	1
327153	herblayer	Moerasrolklaver	Lotus pedunculatus Cav.	Londo	p2 : weinig talrijk (1-3%)	2
327153	herblayer	Pinksterbloem	Cardamine pratensis L.	Londo	r1 : sporadisch (< 1%)	1
327153	herblayer	Rode klaver	Trifolium pratense L.	Londo	p1 : weinig talrijk (< 1%)	1
327153	herblayer	Ruw beemdgras	Poa trivialis L.	Londo	a1 : talrijk (< 1%)	1
327153	herblayer	Smalle weegbree	Plantago lanceolata L.	Londo	6 : willekeurig (55-65%)	60
327153	herblayer	Veenwortel	Polygonum amphibium L.	Londo	p1 : weinig talrijk (< 1%)	1
327153	herblayer	Veldzuring	Rumex acetosa L.	Londo	p1 : weinig talrijk (< 1%)	1
327153	herblayer	Vogelwikke	Vicia cracca L.	Londo	a4 : talrijk (3-5%)	4
327153	herblayer	Witte klaver	Trifolium repens L.	Londo	p1 : weinig talrijk (< 1%)	1
333385	herblayer	Bleeksporig bosviooltje	Viola riviniana Reichenb.	Londo	p1 : weinig talrijk (< 1%)	1
333385	herblayer	Duizendblad	Achillea millefolium L.	Londo	p2 : weinig talrijk (1-3%)	2
333385	herblayer	Engels raaigras	Lolium perenne L.	Londo	p1 : weinig talrijk (< 1%)	1
333385	herblayer	Gestreepte witbol	Holcus lanatus L.	Londo	p1 : weinig talrijk (< 1%)	1
333385	herblayer	Gewoon reukgras	Anthoxanthum odoratum L.	Londo	p2 : weinig talrijk (1-3%)	2
333385	herblayer	Gewoon struisriet	Calamagrostis epigejos (L.) Roth	Londo	p1 : weinig talrijk (< 1%)	1
333385	herblayer	Glanshaver	Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl	Londo	p2 : weinig talrijk (1-3%)	2
333385	herblayer	Kale jonker	Cirsium palustre (L.) Scop.	Londo	r1 : sporadisch (< 1%)	1
333385	herblayer	Kropaar	Dactylis glomerata L.	Londo	r1 : sporadisch (< 1%)	1
333385	herblayer	Margriet	Leucanthemum vulgare Lam.	Londo	a2 : talrijk (1-3%)	2
333385	herblayer	Moerasrolklaver	Lotus pedunculatus Cav.	Londo	p1 : weinig talrijk (< 1%)	1
333385	herblayer	Rood zwenkgras	Festuca rubra L.	Londo	8 : willekeurig (75-85%)	80
333385	herblayer	Scherpe boterbloem	Ranunculus acris L.	Londo	p1 : weinig talrijk (< 1%)	1
333385	herblayer	Sint-janskruid	Hypericum perforatum L.	Londo	p1 : weinig talrijk (< 1%)	1
333385	herblayer	Smalle weegbree	Plantago lanceolata L.	Londo	r1 : sporadisch (< 1%)	1
333385	herblayer	Veldzuring	Rumex acetosa L.	Londo	a1 : talrijk (< 1%)	1
333385	herblayer	Witte klaver	Trifolium repens L.	Londo	p1 : weinig talrijk (< 1%)	1
370386	herblayer	Duizendblad	Achillea millefolium L.	Londo	r1 : sporadisch (< 1%)	1
370386	herblayer	Fijn schapengras	Festuca filiformis Pourr.	Londo	1 - : willekeurig (5-10%)	7
370386	herblayer	Fioringras	Agrostis stolonifera L.	Londo	3 : willekeurig (25-35%)	30
370386	herblayer	Gewoon biggenkruid	Hypochaeris radicata L.	Londo	a2 : talrijk (1-3%)	2
370386	herblayer	Jakobskruiskruid	Senecio jacobaea L.	Londo	p1 : weinig talrijk (< 1%)	1
370386	herblayer	Kleine klaver	Trifolium dubium Sibth.	Londo	r1 : sporadisch (< 1%)	1
370386	herblayer	Mannetjesereprijs	Veronica officinalis L.	Londo	p2 : weinig talrijk (1-3%)	2
370386	herblayer	Ratelaar (G)	Rhinanthus	Londo	p1 : weinig talrijk (< 1%)	1
370386	herblayer	Schapenzuring	Rumex acetosella L.	Londo	a1 : talrijk (< 1%)	1
370386	herblayer	Sint-janskruid	Hypericum perforatum L.	Londo	r1 : sporadisch (< 1%)	1
370386	herblayer	Struikhei	Calluna vulgaris (L.) Hull	Londo	4 : willekeurig (35-45%)	40
370386	mosslayer	Gewoon gaffeltandmos	Dicranum scoparium	Londo	m2 : zeer talrijk (1-3%)	2
370386	mosslayer	Groot laddermos	Pseudoscleropodium purum	Londo	2 : willekeurig (15-25%)	20
370386	mosslayer	Ruig haarmos	Polytrichum piliferum	Londo	m4 : zeer talrijk (3-5%)	4
386422	herblayer	Bochtige smele	Deschampsia flexuosa (L.) Trin.	Londo	r2 : sporadisch (1-3%)	2
386422	herblayer	Buntgras	Corynephorus canescens (L.) Beauv.	Londo	r1 : sporadisch (< 1%)	1
386422	herblayer	Fijn schapengras	Festuca filiformis Pourr.	Londo	a2 : talrijk (1-3%)	2
386422	herblayer	Zandstruisgras	Agrostis vinealis Schreb.	Londo	a2 : talrijk (1-3%)	2
386422	mosslayer	Peermos (G)	Pohlia species	Londo	m1 : zeer talrijk (< 1%)	1
386422	mosslayer	Ruig haarmos	Polytrichum piliferum	Londo	a4 : talrijk (3-5%)	4
386422	shrublayer	Grove den	Pinus sylvestris L.	Londo	r2 : sporadisch (1-3%)	2
386674	herblayer	Beemdlangbloem	Festuca pratensis Huds.	Londo	1 + : willekeurig (10-15%)	12
386674	herblayer	Bosbies	Scirpus sylvaticus L.	Londo	p2 : weinig talrijk (1-3%)	2
386674	herblayer	Fioringras	Agrostis stolonifera L.	Londo	a2 : talrijk (1-3%)	2
386674	herblayer	Gestreepte witbol	Holcus lanatus L.	Londo	1 : willekeurig (5-15%)	10
386674	herblayer	Grote kattenstaart	Lythrum salicaria L.	Londo	p2 : weinig talrijk (1-3%)	2
386674	herblayer	Grote vossenstaart	Alopecurus pratensis L.	Londo	a2 : talrijk (1-3%)	2
386674	herblayer	Kruipende boterbloem	Ranunculus repens L.	Londo	5 +: willekeurig (50-55%)	52
386674	herblayer	Krulzuring	Rumex crispus L.	Londo	r1 : sporadisch (< 1%)	1
386674	herblayer	Lidrus	Equisetum palustre L.	Londo	5 : willekeurig (45-55%)	50
386674	herblayer	Moerasrolklaver	Lotus pedunculatus Cav.	Londo	p2 : weinig talrijk (1-3%)	2
386674	herblayer	Moerasspirea	Filipendula ulmaria (L.) Maxim.	Londo	p2 : weinig talrijk (1-3%)	2
386674	herblayer	Moerasvergeet-mij-nietje	Myosotis scorpioides L.	Londo	p1 : weinig talrijk (< 1%)	1
386674	herblayer	Paardebloem	Taraxacum Wiggers sectie Subvulgaria Christians.	Londo	r1 : sporadisch (< 1%)	1
386674	herblayer	Penningkruid	Lysimachia nummularia L.	Londo	1 + : willekeurig (10-15%)	12
386674	herblayer	Pitrus	Juncus effusus L.	Londo	1 - : willekeurig (5-10%)	7
386674	herblayer	Reukgras (G)	Anthoxanthum	Londo	a4 : talrijk (3-5%)	4
386674	herblayer	Rietgras	Phalaris arundinacea L.	Londo	p2 : weinig talrijk (1-3%)	2
386674	herblayer	Ruw beemdgras	Poa trivialis L.	Londo	1 - : willekeurig (5-10%)	7
386674	herblayer	Scherpe boterbloem	Ranunculus acris L.	Londo	r1 : sporadisch (< 1%)	1
386674	herblayer	Smalle weegbree	Plantago lanceolata L.	Londo	p2 : weinig talrijk (1-3%)	2
386674	herblayer	Veenwortel	Polygonum amphibium L.	Londo	1 : willekeurig (5-15%)	10
386674	herblayer	Veldlathyrus	Lathyrus pratensis L.	Londo	p1 : weinig talrijk (< 1%)	1
386674	herblayer	Veldzuring	Rumex acetosa L.	Londo	r1 : sporadisch (< 1%)	1
386674	herblayer	Voszegge	Carex vulpina L.	Londo	r1 : sporadisch (< 1%)	1
386674	herblayer	Watermunt	Mentha aquatica L.	Londo	3 : willekeurig (25-35%)	30
386674	herblayer	Witte klaver	Trifolium repens L.	Londo	a4 : talrijk (3-5%)	4
386674	herblayer	Zeegroene rus	Juncus inflexus L.	Londo	p2 : weinig talrijk (1-3%)	2
386674	herblayer	Zomprus	Juncus articulatus L.	Londo	p1 : weinig talrijk (< 1%)	1
409654	herblayer	Gestreepte witbol	Holcus lanatus L.	Londo	6 : willekeurig (55-65%)	60
409654	herblayer	Gewoon reukgras	Anthoxanthum odoratum L.	Londo	3 : willekeurig (25-35%)	30
409654	herblayer	Kruipende boterbloem	Ranunculus repens L.	Londo	r1 : sporadisch (< 1%)	1
409654	herblayer	Paardebloem	Taraxacum Wiggers sectie Subvulgaria Christians.	Londo	p1 : weinig talrijk (< 1%)	1
409654	herblayer	Scherpe boterbloem	Ranunculus acris L.	Londo	r1 : sporadisch (< 1%)	1
409654	herblayer	Smalle weegbree	Plantago lanceolata L.	Londo	p2 : weinig talrijk (1-3%)	2
409654	herblayer	Veldzuring	Rumex acetosa L.	Londo	p2 : weinig talrijk (1-3%)	2
409654	herblayer	Zachte dravik	Bromus hordeaceus L.	Londo	p1 : weinig talrijk (< 1%)	1
445266	herblayer	Buntgras	Corynephorus canescens (L.) Beauv.	Londo	1 + : willekeurig (10-15%)	12
445266	herblayer	Gewone braam (Rubus fruticosus groep)	Rubus fruticosus groep	Londo	r1 : sporadisch (< 1%)	1
445266	herblayer	Struikhei	Calluna vulgaris (L.) Hull	Londo	3 : willekeurig (25-35%)	30
445266	herblayer	Zandstruisgras	Agrostis vinealis Schreb.	Londo	1 - : willekeurig (5-10%)	7
445266	mosslayer	Pluisjesmos (G)	Dicranella species	Londo	4 : willekeurig (35-45%)	40
445266	mosslayer	Zandhaarmos	Polytrichum juniperinum	Londo	a1 : talrijk (< 1%)	1
445266	shrublayer	Brem	Cytisus scoparius (L.) Link	Londo	NA	NA
445266	shrublayer	Grove den	Pinus sylvestris L.	Londo	NA	NA
452066	herblayer	Engels raaigras	Lolium perenne L.	Londo	3 : willekeurig (25-35%)	30
452066	herblayer	Gestreepte witbol	Holcus lanatus L.	Londo	4 : willekeurig (35-45%)	40
452066	herblayer	Gewone berenklauw	Heracleum sphondylium L.	Londo	r1 : sporadisch (< 1%)	1
452066	herblayer	Gewone hoornbloem	Cerastium fontanum Baumg.	Londo	p1 : weinig talrijk (< 1%)	1
452066	herblayer	Gewoon timoteegras	Phleum pratense L.	Londo	1 : willekeurig (5-15%)	10
452066	herblayer	Glanshaver	Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl	Londo	2 : willekeurig (15-25%)	20
452066	herblayer	Goudhaver	Trisetum flavescens (L.) Beauv.	Londo	a2 : talrijk (1-3%)	2
452066	herblayer	Groot streepzaad	Crepis biennis L.	Londo	p1 : weinig talrijk (< 1%)	1
452066	herblayer	Kropaar	Dactylis glomerata L.	Londo	1 - : willekeurig (5-10%)	7
452066	herblayer	Kruipende boterbloem	Ranunculus repens L.	Londo	2 : willekeurig (15-25%)	20
452066	herblayer	Paardebloem	Taraxacum Wiggers sectie Subvulgaria Christians.	Londo	p1 : weinig talrijk (< 1%)	1
452066	herblayer	Reukgras (G)	Anthoxanthum	Londo	a4 : talrijk (3-5%)	4
452066	herblayer	Rode klaver	Trifolium pratense L.	Londo	m4 : zeer talrijk (3-5%)	4
452066	herblayer	Scherpe boterbloem	Ranunculus acris L.	Londo	p2 : weinig talrijk (1-3%)	2
452066	herblayer	Smalle weegbree	Plantago lanceolata L.	Londo	p2 : weinig talrijk (1-3%)	2
452066	herblayer	Veldbeemdgras	Poa pratensis L.	Londo	1 - : willekeurig (5-10%)	7
452066	herblayer	Veldlathyrus	Lathyrus pratensis L.	Londo	r1 : sporadisch (< 1%)	1
452066	herblayer	Vogelwikke	Vicia cracca L.	Londo	3 : willekeurig (25-35%)	30
528582	herblayer	Gestreepte witbol	Holcus lanatus L.	Londo	2 : willekeurig (15-25%)	20
528582	herblayer	Gewoon reukgras	Anthoxanthum odoratum L.	Londo	2 : willekeurig (15-25%)	20
528582	herblayer	Grasmuur	Stellaria graminea L.	Londo	a2 : talrijk (1-3%)	2
528582	herblayer	Grote vossenstaart	Alopecurus pratensis L.	Londo	2 : willekeurig (15-25%)	20
528582	herblayer	Kantig hertshooi	Hypericum dubium Leers	Londo	1 + : willekeurig (10-15%)	12
528582	herblayer	Kropaar	Dactylis glomerata L.	Londo	3 : willekeurig (25-35%)	30
528582	herblayer	Kruipende boterbloem	Ranunculus repens L.	Londo	2 : willekeurig (15-25%)	20
528582	herblayer	Pinksterbloem	Cardamine pratensis L.	Londo	p1 : weinig talrijk (< 1%)	1
528582	herblayer	Rietzwenkgras	Festuca arundinacea Schreb.	Londo	2 : willekeurig (15-25%)	20
528582	herblayer	Rood zwenkgras	Festuca rubra L.	Londo	1 : willekeurig (5-15%)	10
528582	herblayer	Ruw beemdgras	Poa trivialis L.	Londo	a2 : talrijk (1-3%)	2
528582	herblayer	Scherpe boterbloem	Ranunculus acris L.	Londo	p4 : weinig talrijk (3-5%)	4
528582	herblayer	Struisgras (G)	Agrostis	Londo	a2 : talrijk (1-3%)	2
528582	herblayer	Veldzuring	Rumex acetosa L.	Londo	a2 : talrijk (1-3%)	2
528582	herblayer	Witte klaver	Trifolium repens L.	Londo	p1 : weinig talrijk (< 1%)	1
528582	herblayer	Zwarte els	Alnus glutinosa (L.) Gaertn.	Londo	r1 : sporadisch (< 1%)	1
528582	shrublayer	Zwarte els	Alnus glutinosa (L.) Gaertn.	Londo	NA	NA
556006	herblayer	Gestreepte witbol	Holcus lanatus L.	Londo	1 : willekeurig (5-15%)	10
556006	herblayer	Grote vossenstaart	Alopecurus pratensis L.	Londo	5 : willekeurig (45-55%)	50
556006	herblayer	Kleine klaver	Trifolium dubium Sibth.	Londo	r1 : sporadisch (< 1%)	1
556006	herblayer	Knoopkruid s.l.	Centaurea L. subgenus Jacea	Londo	a1 : talrijk (< 1%)	1
556006	herblayer	Kruipende boterbloem	Ranunculus repens L.	Londo	p1 : weinig talrijk (< 1%)	1
556006	herblayer	Lidrus	Equisetum palustre L.	Londo	a4 : talrijk (3-5%)	4
556006	herblayer	Ringelwikke	Vicia hirsuta (L.) S.F. Gray	Londo	r1 : sporadisch (< 1%)	1
556006	herblayer	Ruige zegge	Carex hirta L.	Londo	r1 : sporadisch (< 1%)	1
556006	herblayer	Ruw beemdgras	Poa trivialis L.	Londo	r1 : sporadisch (< 1%)	1
556006	herblayer	Smalle weegbree	Plantago lanceolata L.	Londo	r1 : sporadisch (< 1%)	1
556006	herblayer	Veenwortel	Polygonum amphibium L.	Londo	p1 : weinig talrijk (< 1%)	1
589110	herblayer	Echte koekoeksbloem	Lychnis flos-cuculi L.	Londo	r1 : sporadisch (< 1%)	1
589110	herblayer	Engels raaigras	Lolium perenne L.	Londo	r1 : sporadisch (< 1%)	1
589110	herblayer	Gestreepte witbol	Holcus lanatus L.	Londo	9 : willekeurig (85-95%)	90
589110	herblayer	Gewoon reukgras	Anthoxanthum odoratum L.	Londo	p1 : weinig talrijk (< 1%)	1
589110	herblayer	Grote vossenstaart	Alopecurus pratensis L.	Londo	p2 : weinig talrijk (1-3%)	2
589110	herblayer	Kale jonker	Cirsium palustre (L.) Scop.	Londo	r1 : sporadisch (< 1%)	1
589110	herblayer	Kruipende boterbloem	Ranunculus repens L.	Londo	p1 : weinig talrijk (< 1%)	1
589110	herblayer	Moerasrolklaver	Lotus pedunculatus Cav.	Londo	r1 : sporadisch (< 1%)	1
589110	herblayer	Moerasspirea	Filipendula ulmaria (L.) Maxim.	Londo	p1 : weinig talrijk (< 1%)	1
589110	herblayer	Moeraswalstro	Galium palustre L.	Londo	r1 : sporadisch (< 1%)	1
589110	herblayer	Pinksterbloem	Cardamine pratensis L.	Londo	r1 : sporadisch (< 1%)	1
589110	herblayer	Rood zwenkgras	Festuca rubra L.	Londo	p1 : weinig talrijk (< 1%)	1
589110	herblayer	Ruw beemdgras	Poa trivialis L.	Londo	a1 : talrijk (< 1%)	1
589110	herblayer	Scherpe zegge	Carex acuta L.	Londo	r1 : sporadisch (< 1%)	1
589110	herblayer	Veldzuring	Rumex acetosa L.	Londo	p2 : weinig talrijk (1-3%)	2
589110	herblayer	Voederwikke	Vicia sativa L. subsp. sativa	Londo	a1 : talrijk (< 1%)	1
605493	herblayer	Duizendblad	Achillea millefolium L.	Londo	a1 : talrijk (< 1%)	1
605493	herblayer	Gestreepte witbol	Holcus lanatus L.	Londo	p1 : weinig talrijk (< 1%)	1
605493	herblayer	Gewone hoornbloem	Cerastium fontanum Baumg.	Londo	p1 : weinig talrijk (< 1%)	1
605493	herblayer	Gewone veldbies	Luzula campestris (L.) DC.	Londo	r1 : sporadisch (< 1%)	1
605493	herblayer	Gewoon biggenkruid	Hypochaeris radicata L.	Londo	p1 : weinig talrijk (< 1%)	1
605493	herblayer	Gewoon reukgras	Anthoxanthum odoratum L.	Londo	3 : willekeurig (25-35%)	30
605493	herblayer	Groot streepzaad	Crepis biennis L.	Londo	a1 : talrijk (< 1%)	1
605493	herblayer	Grote ratelaar	Rhinanthus angustifolius C.C. Gmel.	Londo	4 : willekeurig (35-45%)	40
605493	herblayer	Jakobskruiskruid	Senecio jacobaea L.	Londo	r1 : sporadisch (< 1%)	1
605493	herblayer	Kleine klaver	Trifolium dubium Sibth.	Londo	a2 : talrijk (1-3%)	2
605493	herblayer	Knoopkruid s.l.	Centaurea L. subgenus Jacea	Londo	p1 : weinig talrijk (< 1%)	1
605493	herblayer	Kropaar	Dactylis glomerata L.	Londo	p2 : weinig talrijk (1-3%)	2
605493	herblayer	Kruipende boterbloem	Ranunculus repens L.	Londo	r1 : sporadisch (< 1%)	1
605493	herblayer	Krulzuring	Rumex crispus L.	Londo	r1 : sporadisch (< 1%)	1
605493	herblayer	Rode klaver	Trifolium pratense L.	Londo	p1 : weinig talrijk (< 1%)	1
605493	herblayer	Ruige weegbree	Plantago media L.	Londo	r1 : sporadisch (< 1%)	1
605493	herblayer	Scherpe boterbloem	Ranunculus acris L.	Londo	p1 : weinig talrijk (< 1%)	1
605493	herblayer	Smalle weegbree	Plantago lanceolata L.	Londo	a2 : talrijk (1-3%)	2
605493	herblayer	Smalle wikke s.s.	Vicia sativa L. subsp. nigra (L.) Ehrh.	Londo	r1 : sporadisch (< 1%)	1
605493	herblayer	Veldzuring	Rumex acetosa L.	Londo	p2 : weinig talrijk (1-3%)	2
605493	herblayer	Vijfvingerkruid	Potentilla reptans L.	Londo	p1 : weinig talrijk (< 1%)	1
636561	herblayer	Engels raaigras	Lolium perenne L.	Londo	5 : willekeurig (45-55%)	50
636561	herblayer	Grote vossenstaart	Alopecurus pratensis L.	Londo	p1 : weinig talrijk (< 1%)	1
