id	date	point_code	x	y	in_sac	habitattype	habitatsubtype	lsvi	aggregatiemethode	n_zb_ongunstig	aandeel_gunstig	index_mean_ind	doelbereik_mean_ind
1550513_2022-09-08	19243	1550513_1	26525.59	200078.11	1	2180	19	ongunstig	RapportageHR	1	40	-0.068	0.5786
1812657_2022-09-08	19243	1812657_1	26333.59	200014.11	1	2180	19	ongunstig	RapportageHR	1	40	-0.0392	0.6199
501937_2022-09-08	19243	501937_1	26397.59	199982.11	1	2180	19	ongunstig	RapportageHR	1	60	0.2006	0.7415
764081_2022-09-08	19243	764081_2	26237.59	200110.11	1	2180	19	ongunstig	RapportageHR	1	40	0.0501	0.6501
1158961_2022-09-27	19262	1158961_1	33725.6	203342.1	1	2180	19	ongunstig	RapportageHR	2	40	0.1622	0.7622
2207537_2022-09-27	19262	2207537_1	33661.6	203278.1	1	2180	19	ongunstig	RapportageHR	2	40	-0.175	0.625
1630385_2022-09-30	19265	1630385_2	24253.6	196110.1	1	2180	19	ongunstig	RapportageHR	1	60	0.0968	0.6
1892529_2022-09-30	19265	1892529_1	24253.6	196110.1	1	2180	19	ongunstig	RapportageHR	2	20	-0.3901	0.4099
1953969_2022-09-30	19265	1953969_2	23613.59	196334.11	1	2180	19	ongunstig	RapportageHR	1	60	0.1801	0.6
2003969_2023-06-06	19514	2003969_1	55773.6	218542.1	1	2180	19	ongunstig	RapportageHR	1	60	0.3139	0.7273
2352305_2023-08-21	19590	2352305_1	25565.6	199278.1	1	2180	19	ongunstig	RapportageHR	1	40	-0.2185	0.5419
2401457_2023-08-21	19590	2401457_2	25405.59	199022.11	1	2180	19	ongunstig	RapportageHR	1	60	0.1818	0.7488
2466993_2023-08-21	19590	2466993_1	25661.6	199022.1	1	2180	19	gunstig	RapportageHR	0	80	0.2499	0.8
435377_2023-08-21	19590	435377_3	25533.07	198689.54	1	2180	19	ongunstig	RapportageHR	1	60	0.1791	0.7395
2314293_2023-08-25	19594	2314293_2	76797.59	226606.11	1	2180	19	ongunstig	RapportageHR	2	20	-0.1755	0.6245
2456885_1_2023-08-25	19594	2456885_2	78621.59	228174.11	1	2180	19	ongunstig	RapportageHR	2	20	-0.3383	0.4617
2358709_2023-09-04	19604	2358709_2	59069.59	220686.11	1	2180	19	ongunstig	RapportageHR	1	60	0.2417	0.6683
11923249_2190_mp_2018-07-23	17735	98_1	32606	203776	1	2190	22	gunstig	RapportageHR	0	80	0.5924	0.9333
10809137_2190_mp_2018-08-14	17757	92_1	33277.59	203438.11	1	2190	22	gunstig	RapportageHR	0	80	0.5781	0.8667
11071281_2190_mp_2018-08-14	17757	94_1	33181.59	203502.11	1	2190	22	gunstig	RapportageHR	0	80	0.5262	0.8667
16772913_2190_mp_2018-08-20	17763	112_2	32725	203591	1	2190	22	gunstig	RapportageHR	0	80	0.5345	0.8667
12431153_2190_mp_2018-08-21	17764	102_2	33434.25	203344.53	1	2190	22	gunstig	RapportageHR	0	80	0.2883	0.8
326965_2020-07-01	18444	326965_3	77493.03	227986.95	1	2190	22	gunstig	RapportageHR	0	80	0.5273	0.8667
zw_02_2020-07-02	18445	912693_1	76831.72	227936.52	1	2190	22	gunstig	RapportageHR	0	80	0.4294	0.8
3796785_2020-07-08	18451	3796785_1	32381.59	203982.11	1	2190	22	gunstig	RapportageHR	0	60	0.1651	0.7778
1421105_2020-07-15	18458	1421105_1	33341.59	203502.11	1	2190	22	gunstig	RapportageHR	0	80	0.5009	0.8667
1945393_2020-07-15	18458	1945393_1	33373.59	203470.11	1	2190	22	gunstig	RapportageHR	0	80	0.3784	0.8
2420529_2020-07-15	18458	2420529_1	33213.59	203438.12	1	2190	22	gunstig	RapportageHR	0	80	0.5306	0.8667
3600177_2020-08-13	18487	3600177_1	33053.59	204238.11	1	2190	22	gunstig	RapportageHR	0	80	0.5503	0.8667
5959473_2020-08-13	18487	5959473_1	33021.59	204238.11	1	2190	22	gunstig	RapportageHR	0	80	0.5555	0.8667
1830705_2020-08-17	18491	1830705_1	32509.54	203694.11	1	2190	22	gunstig	RapportageHR	0	80	0.4518	0.8
3963057_2020-08-21	18495	3963057_1	29853.59	201742.11	1	2190	22	gunstig	RapportageHR	0	80	0.4007	0.8
2593969_2020-08-27	18501	2593969_1	23389.59	198990.11	1	2190	22	gunstig	RapportageHR	0	80	0.4834	0.8667
1660081_2020-09-02	18507	1660081_1	22781.59	198670.12	1	2190	22	gunstig	RapportageHR	0	80	0.6252	0.9333
3036337_2020-09-02	18507	3036337_1	22717.59	198382.11	1	2190	22	gunstig	RapportageHR	0	80	0.4849	0.8667
WZ_03_2190_2020-09-02	18507	414897_1	22816.36	198402.65	1	2190	22	gunstig	RapportageHR	0	60	0.0506	0.7936
ND_21_2020-09-07	18512	3995825_1	28462.96	200233.7	1	2190	22	gunstig	RapportageHR	0	80	0.5065	0.8
ND_22_2020-09-08	18513	2160817_1	28502.28	200315.85	1	2190	22	gunstig	RapportageHR	0	80	0.3494	0.8
1223473_2020-09-15	18520	1223473_1	37277.59	207022.12	1	2190	22	gunstig	RapportageHR	0	80	0.3936	0.8
11457713_1_2021-07-19	18827	11457713_2	22999.69	199346.42	1	2190	22	gunstig	RapportageHR	0	80	0.3459	0.8
3069105_1_2021-07-20	18828	3069105_2	22972.46	199273.73	1	2190	22	gunstig	RapportageHR	0	80	0.3973	0.8
11080881_1_2021-07-22	18830	11080881_2	23111.67	199293.11	1	2190	22	gunstig	RapportageHR	0	80	0.4407	0.8
10048689_1_2021-07-27	18835	10048689_2	22716.4	198703.37	1	2190	22	gunstig	RapportageHR	0	100	0.7217	1
dh_04_2021-08-02	18841	7219313_1	53917.3	216284.4	1	2190	22	gunstig	RapportageHR	0	80	0.4003	0.8
1896241_2021-08-13	18852	1896241_1	32989.62	203470.08	1	2190	22	gunstig	RapportageHR	0	80	0.5443	0.8667
2993969_2021-08-13	18852	2993969_1	33437.65	203405.96	1	2190	22	gunstig	RapportageHR	0	80	0.3262	0.8
4779825_2021-08-13	18852	4779825_1	33117.59	203502.12	1	2190	22	gunstig	RapportageHR	0	80	0.5297	0.8
6139697_2021-08-13	18852	6139697_1	33405.59	203406.12	1	2190	22	gunstig	RapportageHR	0	80	0.5656	0.8667
9760561_2021-08-13	18852	9760561_1	33053.93	203470.13	1	2190	22	gunstig	RapportageHR	0	60	0.3239	0.8444
1938609_2021-08-27	18866	1938609_1	23261.59	198126.12	1	2190	22	gunstig	RapportageHR	0	80	0.4793	0.8
4608177_2021-08-27	18866	4608177_1	23293.59	198094.12	1	2190	22	gunstig	RapportageHR	0	80	0.3672	0.8667
11923249_2024-07-01	19905	98_1	32606	203776	1	2190	22	gunstig	RapportageHR	0	80	0.5177	0.8667
16772913_2024-08-21	19956	112_2	32725	203591	1	2190	22	gunstig	RapportageHR	0	80	0.5403	0.8667
10137393_2024-08-22	19957	10137393_2	33597.59	204046.11	1	2190	22	gunstig	RapportageHR	0	80	0.4465	0.8667
1748785_2024-08-22	19957	1748785_2	33597.59	203886.11	1	2190	22	gunstig	RapportageHR	0	80	0.5699	0.8667
126769_2024-08-23	19958	126769_2	32349.59	203982.11	1	2190	22	gunstig	RapportageHR	0	80	0.5873	0.8667
1898673_2024-08-23	19958	1898673_2	28573.59	200302.11	1	2190	22	gunstig	RapportageHR	0	80	0.4975	0.8
999217_2024-09-10	19976	999217_1	30786.3	202189.5	1	2190	22	gunstig	RapportageHR	0	80	0.3709	0.8
10334001_2190_2018-08-14	17757	62_1	33309.59	203438.11	1	2190	23	gunstig	RapportageHR	0	80	0.6611	0.9333
1375541_2020-07-01	18444	1375541_1	77533.59	227822.11	1	2190	23	gunstig	RapportageHR	0	80	0.329	0.8
3026229_2020-07-02	18445	3026229_2	77245.73	227764.6	1	2190	23	gunstig	RapportageHR	0	80	0.4182	0.8
3168949_2020-07-03	18446	3168949_1	66269.59	224654.11	1	2190	23	gunstig	RapportageHR	0	80	0.4684	0.8
zw_08_2020-07-11	18454	3534133_2	77567.17	227699.87	1	2190	23	gunstig	RapportageHR	0	80	0.4121	0.8
1371953_2020-07-15	18458	1371953_1	33149.59	203438.11	1	2190	23	gunstig	RapportageHR	0	80	0.6238	0.8667
dh_16_2020-07-22	18465	3025009_1	53819.05	215975.95	1	2190	23	ongunstig	RapportageHR	1	60	0.2394	0.798
175921_2020-08-13	18487	175921_2	33533.59	203950.11	1	2190	23	gunstig	RapportageHR	0	80	0.437	0.8
ZW_31_2020-09-04	18509	458037_1	78535.59	228097.44	1	2190	23	ongunstig	RapportageHR	1	60	0.2293	0.798
414897_1_2021-07-26	18834	414897_3	22752.37	198319.47	1	2190	23	gunstig	RapportageHR	0	80	0.3794	0.8667
11413617_2021-08-02	18841	11413617_1	53685.35	216258.63	1	2190	23	ongunstig	RapportageHR	1	60	0.1981	0.798
6389361_2021-08-11	18850	6389361_2	39894.34	208536.84	0	2190	23	gunstig	RapportageHR	0	80	0.2995	0.8
4013365_2021-08-12	18851	4013365_1	77437.59	227790.12	1	2190	23	gunstig	RapportageHR	0	80	0.3937	0.8
458037_2021-08-12	18851	458037_2	77853.59	227854.12	1	2190	23	gunstig	RapportageHR	0	80	0.3873	0.8
6094133_2021-08-12	18851	6094133_1	77821.59	227854.12	1	2190	23	gunstig	RapportageHR	0	80	0.4722	0.8
7159093_2021-08-12	18851	7159093_1	77565.57	227726.05	1	2190	23	gunstig	RapportageHR	0	80	0.4147	0.8
7220533_2021-08-12	18851	7220533_2	77277.36	227753.32	1	2190	23	gunstig	RapportageHR	0	60	0.1189	0.7333
7421237_2021-08-12	18851	7421237_1	77629.59	227758.12	1	2190	23	gunstig	RapportageHR	0	80	0.4194	0.8
8207669_2021-08-12	18851	8207669_1	77341.59	227694.12	1	2190	23	ongunstig	RapportageHR	1	60	0.2325	0.786
11686065_2021-08-27	18866	11686065_1	23325.59	198094.12	1	2190	23	gunstig	RapportageHR	0	80	0.5379	0.8
2987185_2021-08-27	18866	2987185_1	23101.59	198126.12	1	2190	23	gunstig	RapportageHR	0	80	0.1786	0.8
10327217_2021-08-31	18870	10327217_2	23101.68	198254.12	1	2190	23	gunstig	RapportageHR	0	80	0.4013	0.8
11375793_2021-08-31	18870	11375793_2	23165.58	198222.12	1	2190	23	gunstig	RapportageHR	0	80	0.4803	0.8
wz_13_2021-08-31	18870	1266865_1	23277.34	198161.87	1	2190	23	ongunstig	RapportageHR	1	60	0.2759	0.8548
8754353_1_2021-09-03	18873	8754353_2	23027.48	197744.6	0	2190	23	gunstig	RapportageHR	0	80	0.4041	0.8
2135217_2024-09-03	19969	2135217_2	23837.59	198254.11	1	2190	23	ongunstig	RapportageHR	1	40	0.0071	0.7346
wz_31_2024-09-03	19969	873649_1	23688.6	198220.3	1	2190	23	gunstig	RapportageHR	0	80	0.3451	0.8
1922225_2024-09-04	19970	1922225_2	22717.59	198926.11	1	2190	23	gunstig	RapportageHR	0	80	0.4983	0.8
