id	type_analysis	status	aggregatiemethode	n_zb_ongunstig	aandeel_gunstig	index_mean_ind	index_mean_crit	doelbereik_mean_ind
324075_2_9120	9120	0	RapportageHR	1	50	-0.0489	-0.1869	0.5286
325007_2_9160	9160	0	RapportageHR	2	70	0.3052	0.345	0.8595
325007_3_9160	9160	0	RapportageHR	2	60	0.1375	0.0944	0.7832
325016_2_91E0_va	91E0_va	0	RapportageHR	2	60	0.3285	0.3431	0.7984
325016_3_91E0_va	91E0_va	0	RapportageHR	2	70	0.3101	0.3034	0.798
325020_3_9120	9120	0	RapportageHR	3	50	-0.1867	-0.2869	0.5949
325022_2_9130_end	9130_end	0	RapportageHR	1	60	0.1179	0.1182	0.7207
325022_3_9130_end	9130_end	0	RapportageHR	1	60	0.088	0.1324	0.6641
325028_2_9120	9120	0	RapportageHR	3	40	-0.0899	-0.2017	0.5601
325066_3_91E0_va	91E0_va	0	RapportageHR	2	60	0.2586	0.3603	0.7484
325071_2_91E0_vn	91E0_vn	0	RapportageHR	2	50	-0.1153	-0.1666	0.6386
325071_3_91E0_vn	91E0_vn	0	RapportageHR	3	40	-0.1138	-0.2088	0.6429
325078_2_91E0_va	91E0_va	0	RapportageHR	2	70	0.306	0.2709	0.8287
325078_3_91E0_va	91E0_va	0	RapportageHR	2	70	0.4206	0.4037	0.8153
325093_2_91E0_vn	91E0_vn	0	RapportageHR	3	40	-0.1165	-0.0946	0.6285
325093_3_91E0_vn	91E0_vn	0	RapportageHR	2	60	0.03	-0.0173	0.6385
325101_2_9120	9120	0	RapportageHR	1	80	0.5649	0.4896	0.9538
325101_3_9120	9120	0	RapportageHR	1	80	0.512	0.4178	0.9395
325120_3_91E0_vn	91E0_vn	0	RapportageHR	2	50	0.0384	-0.0418	0.6802
326012_2_9120	9120	1	RapportageHR	0	80	0.6694	0.5968	0.9617
326012_3_9120	9120	0	RapportageHR	1	80	0.6137	0.522	0.9597
326016_2_91E0_va	91E0_va	0	RapportageHR	2	70	0.3161	0.2554	0.7796
326016_2_91E0_vm	91E0_vm	0	RapportageHR	2	60	0.1985	0.0787	0.7294
326017_2_9120	9120	0	RapportageHR	2	50	0.0199	-0.1549	0.6848
326017_3_9120	9120	0	RapportageHR	1	50	-0.0118	-0.161	0.5631
326020_2_9120	9120	1	RapportageHR	0	60	0.2746	0.1618	0.8472
326020_3_9120	9120	1	RapportageHR	0	70	0.2822	0.1638	0.8523
326021_2_9120	9120	1	RapportageHR	0	60	0.3853	0.2378	0.7873
326021_2_9190	9190	1	RapportageHR	0	60	0.3272	0.1843	0.773
326022_2_9120	9120	1	RapportageHR	0	90	0.7119	0.6749	0.9714
326022_2_9190	9190	1	RapportageHR	0	90	0.6647	0.6387	0.9667
326026_2_9120	9120	1	RapportageHR	0	80	0.5982	0.6134	0.9524
326026_3_9120	9120	1	RapportageHR	0	80	0.5234	0.4781	0.8714
326027_2_9120	9120	1	RapportageHR	0	70	0.4767	0.461	0.7867
326027_3_9120	9120	1	RapportageHR	0	70	0.4546	0.4507	0.8476
326028_2_9120	9120	1	RapportageHR	0	70	0.3072	0.2161	0.8371
326028_3_9120	9120	1	RapportageHR	0	90	0.4595	0.3555	0.9903
326029_2_9120	9120	1	RapportageHR	0	60	0.4128	0.2379	0.8228
326030_2_9120	9120	1	RapportageHR	0	70	0.3524	0.2839	0.8186
326034_2_9190	9190	1	RapportageHR	0	80	0.4142	0.505	0.8667
326034_3_9190	9190	1	RapportageHR	0	90	0.5434	0.5814	0.8858
326035_2_9160	9160	1	RapportageHR	0	100	0.8012	0.7581	1
326035_3_9160	9160	1	RapportageHR	0	80	0.6773	0.6365	0.8898
326036_2_9120	9120	0	RapportageHR	1	50	0.1745	0.0935	0.7495
326036_3_9120	9120	1	RapportageHR	0	70	0.4018	0.3038	0.8231
326037_2_9120	9120	1	RapportageHR	0	70	0.393	0.3392	0.7955
326038_2_9120	9120	0	RapportageHR	1	70	0.4999	0.4013	0.8636
326041_2_9120	9120	0	RapportageHR	0	50	0.1652	0.0864	0.7152
326041_3_9120	9120	1	RapportageHR	0	60	0.3119	0.1757	0.7619
326042_2_9120	9120	1	RapportageHR	0	90	0.7193	0.6281	0.9252
326042_3_9120	9120	1	RapportageHR	0	90	0.694	0.6003	0.9143
326043_2_9160	9160	0	RapportageHR	1	80	0.5608	0.5795	0.8894
326043_3_9160	9160	1	RapportageHR	0	100	0.7921	0.757	1
326044_2_9160	9160	0	RapportageHR	1	80	0.4947	0.4986	0.8816
326044_3_9160	9160	1	RapportageHR	0	80	0.4395	0.5055	0.8336
326045_2_9160	9160	0	RapportageHR	1	80	0.385	0.3551	0.9181
326051_2_9120	9120	1	RapportageHR	0	80	0.5422	0.5321	0.8547
326051_3_9120	9120	0	RapportageHR	1	70	0.4091	0.3553	0.8091
331002_2_9160	9160	0	RapportageHR	1	70	0.2636	0.2523	0.7121
331082_2_9120	9120	0	RapportageHR	1	50	0.1106	-0.011	0.6626
331082_3_9120	9120	0	RapportageHR	1	60	0.2203	0.0962	0.7893
332061_2_9120	9120	0	RapportageHR	2	50	0.0253	0.0955	0.6372
332061_3_9120	9120	0	RapportageHR	1	70	0.1817	0.1929	0.8358
332096_2_9120	9120	1	RapportageHR	0	80	0.6488	0.5949	0.8674
332096_3_9120	9120	1	RapportageHR	0	80	0.5629	0.5133	0.8429
332104_2_91E0_vm	91E0_vm	0	RapportageHR	2	60	0.1546	0.0801	0.7808
332104_3_91E0_vm	91E0_vm	0	RapportageHR	2	60	0.1558	0.0963	0.7923
332116_2_91E0_vn	91E0_vn	0	RapportageHR	2	50	0.1643	0.0636	0.7143
332116_3_91E0_vn	91E0_vn	0	RapportageHR	2	50	0.0964	0.0169	0.6464
332123_2_9120	9120	0	RapportageHR	2	50	0.0878	-0.021	0.7092
332123_3_9120	9120	0	RapportageHR	2	40	0.0318	-0.0307	0.7395
332134_2_9160	9160	0	RapportageHR	2	40	-0.1887	-0.278	0.5606
332134_3_9160	9160	0	RapportageHR	2	50	-0.105	-0.195	0.5468
332138_2_9120	9120	0	RapportageHR	1	70	0.3211	0.3381	0.7454
332138_3_9120	9120	0	RapportageHR	1	70	0.3647	0.3549	0.7418
332150_2_91E0_vn	91E0_vn	0	RapportageHR	1	70	0.3461	0.2742	0.7937
332150_3_91E0_vn	91E0_vn	0	RapportageHR	1	70	0.2597	0.2286	0.72
334055_2_9190	9190	0	RapportageHR	3	40	-0.0622	-0.0887	0.5878
334063_2_9160	9160	0	RapportageHR	2	70	0.2345	0.2136	0.7306
334108_2_9120	9120	0	RapportageHR	1	70	0.4028	0.4403	0.8122
334108_2_9160	9160	1	RapportageHR	0	80	0.5628	0.5613	0.8722
335037_2_91E0_va	91E0_va	0	RapportageHR	2	70	0.2652	0.302	0.7654
336040_2_91E0_vn	91E0_vn	0	RapportageHR	2	50	0.1471	0.0568	0.6696
336040_3_91E0_vn	91E0_vn	0	RapportageHR	2	70	0.2634	0.1858	0.8028
336078_2_9160	9160	0	RapportageHR	1	80	0.3571	0.2793	0.8314
336078_3_9160	9160	0	RapportageHR	2	70	0.2542	0.1517	0.7485
337110_2_91E0_va	91E0_va	0	RapportageHR	3	40	-0.1507	-0.0551	0.5243
337135_2_9120	9120	0	RapportageHR	3	40	-0.1424	-0.1903	0.5351
337135_2_9160	9160	0	RapportageHR	3	50	0.0251	0.083	0.6525
337146_2_9160	9160	0	RapportageHR	2	60	0.1298	0.172	0.6791
337146_3_9160	9160	0	RapportageHR	1	70	0.245	0.2979	0.7083
341022_2_9120	9120	0	RapportageHR	1	70	0.2175	0.1801	0.8053
341047_2_9120	9120	1	RapportageHR	0	80	0.338	0.3093	0.8286
341100_2_91E0_va	91E0_va	0	RapportageHR	3	50	0.0329	-0.0387	0.6748
341109_2_9160	9160	0	RapportageHR	3	50	-0.017	-0.1154	0.6305
341121_2_9120	9120	0	RapportageHR	1	70	0.3464	0.3003	0.8102
341137_2_9160	9160	0	RapportageHR	3	40	-0.0673	-0.1717	0.5327
341137_2_91E0_va	91E0_va	0	RapportageHR	3	40	-0.0868	-0.1593	0.5132
341145_2_9160	9160	0	RapportageHR	3	30	-0.2102	-0.2571	0.4898
34361_2021-04-16_9130_end	9130_end	0	RapportageHR	1	80	0.5455	0.5723	0.9509
345004_2_91E0_va	91E0_va	0	RapportageHR	2	60	0.0998	0.0766	0.7685
345004_2_91E0_vm	91E0_vm	0	RapportageHR	2	60	0.0723	0.0221	0.7077
346246_2018-06-26_91E0_vm	91E0_vm	1	RapportageHR	0	90	0.6013	0.5176	0.9571
347088_2_9120	9120	0	RapportageHR	1	70	0.3164	0.3675	0.7765
347088_3_9120	9120	0	RapportageHR	1	70	0.3857	0.4208	0.8228
347104_2_9130_end	9130_end	0	RapportageHR	1	70	0.2792	0.3212	0.8386
347104_3_9130_end	9130_end	0	RapportageHR	1	80	0.3422	0.3455	0.8588
348095_2_9110	9110	0	RapportageHR	1	70	0.3775	0.2731	0.8276
348103_2_9110	9110	1	RapportageHR	0	80	0.4646	0.4334	0.9221
348116_2_9160	9160	0	RapportageHR	2	70	0.4061	0.4119	0.8486
348116_3_9160	9160	0	RapportageHR	2	70	0.4085	0.4027	0.8421
348125_2_9110	9110	0	RapportageHR	1	60	0.3546	0.2289	0.8296
348129_2_9120	9120	0	RapportageHR	2	60	0.0641	0.0973	0.6384
348129_3_9120	9120	0	RapportageHR	2	50	0.0037	0.0578	0.678
348133_2_9110	9110	0	RapportageHR	1	80	0.5459	0.3829	0.906
348136_2_91E0_vc	91E0_vc	0	RapportageHR	4	50	0.1436	0.2418	0.8035
348139_2_9110	9110	1	RapportageHR	0	80	0.4578	0.2912	0.8694
348139_3_9110	9110	1	RapportageHR	0	70	0.4587	0.3144	0.8514
348140_2_9110	9110	0	RapportageHR	1	50	0.1076	5e-04	0.7315
348140_3_9110	9110	1	RapportageHR	0	70	0.2944	0.2105	0.8809
348149_2_9160	9160	0	RapportageHR	1	70	0.3156	0.4016	0.7502
348156_2_9110	9110	1	RapportageHR	0	80	0.3938	0.3752	0.894
348156_3_9110	9110	1	RapportageHR	0	70	0.3932	0.356	0.8046
349433_2018-07-04_91E0_va	91E0_va	0	RapportageHR	2	50	0.2135	0.1347	0.7469
35106_2_91E0_vm	91E0_vm	0	RapportageHR	2	60	0.1578	0.1882	0.7267
35106_3_91E0_vm	91E0_vm	0	RapportageHR	2	70	0.2194	0.2208	0.8163
35114_2_9120	9120	0	RapportageHR	3	50	0.0255	-0.0239	0.752
36774_2018-06-26_9120	9120	1	RapportageHR	0	70	0.3169	0.2746	0.756
374008_2_91E0_va	91E0_va	0	RapportageHR	2	60	0.1863	0.2629	0.749
383011_2_91E0_vc	91E0_vc	0	RapportageHR	3	50	0.1767	0.1861	0.7768
383011_3_91E0_vc	91E0_vc	0	RapportageHR	3	30	-0.2022	-0.2223	0.4978
384016_2_9130_end	9130_end	0	RapportageHR	3	50	0.1175	0.1112	0.8035
384016_3_9130_end	9130_end	0	RapportageHR	1	70	0.2801	0.2848	0.8041
384030_2_9130_end	9130_end	0	RapportageHR	3	50	-0.0386	-0.1269	0.6003
384030_3_9130_end	9130_end	0	RapportageHR	3	40	-0.074	-0.1021	0.601
384032_2_9130_end	9130_end	0	RapportageHR	1	70	0.4848	0.4712	0.8528
384032_3_9130_end	9130_end	0	RapportageHR	1	80	0.5957	0.5145	0.9104
3894_2015-04-20_9120	9120	0	RapportageHR	2	70	0.1873	0.1801	0.7244
391033_2_9130_end	9130_end	1	RapportageHR	0	90	0.6709	0.6027	0.9857
391033_3_9130_end	9130_end	1	RapportageHR	0	100	0.6005	0.522	1
392005_2_9120	9120	0	RapportageHR	2	40	-0.1025	-0.2448	0.5968
392005_2_9130_end	9130_end	0	RapportageHR	2	40	-0.0997	-0.2514	0.5996
392014_2_9130_end	9130_end	0	RapportageHR	1	70	0.4543	0.3586	0.9464
392014_2_91E0_va	91E0_va	1	RapportageHR	0	90	0.5381	0.4395	0.9429
392014_2_91E0_vc	91E0_vc	1	RapportageHR	0	90	0.4308	0.2965	0.9
392037_2_9120	9120	0	RapportageHR	1	60	0.2225	0.3034	0.7856
392037_2_9130_end	9130_end	1	RapportageHR	0	70	0.3893	0.4717	0.8524
392040_2_9120	9120	0	RapportageHR	1	70	0.3941	0.4916	0.8791
392040_2_9130_end	9130_end	1	RapportageHR	0	70	0.455	0.4836	0.84
392046_2_9130_end	9130_end	0	RapportageHR	1	70	0.4904	0.4186	0.9048
392047_2_9130_end	9130_end	1	RapportageHR	0	70	0.4349	0.4273	0.8974
392054_2_9130_end	9130_end	1	RapportageHR	0	80	0.56	0.5409	0.8884
392055_2_9130_end	9130_end	1	RapportageHR	0	70	0.4452	0.4971	0.8552
392059_2_9130_end	9130_end	1	RapportageHR	0	60	0.2154	0.1554	0.8004
392060_2_9130_end	9130_end	0	RapportageHR	1	60	0.3405	0.3418	0.7774
392063_2_9130_end	9130_end	1	RapportageHR	0	70	0.4138	0.4619	0.8238
392067_2_9130_end	9130_end	1	RapportageHR	0	80	0.4696	0.4647	0.8571
3970_2015-05-21_9160	9160	0	RapportageHR	1	70	0.5539	0.4931	0.9281
41209_2021-04-09_9130_end	9130_end	0	RapportageHR	1	80	0.3368	0.3215	0.912
413019_2_9160	9160	0	RapportageHR	2	60	0.2259	0.1377	0.8105
413019_3_9160	9160	0	RapportageHR	2	70	0.251	0.1757	0.801
428057_2019-05-27_91E0_vc	91E0_vc	0	RapportageHR	3	40	0.0352	0.0114	0.6852
431494_2018-06-25_91E0_vo	91E0_vo	0	RapportageHR	2	60	0.1659	0.1836	0.6672
45305_2021-04-09_9130_end	9130_end	0	RapportageHR	2	50	0.1547	0.1086	0.798
45526_2015-08-11_91E0_vo	91E0_vo	0	RapportageHR	2	50	0.0943	-0.0202	0.6943
463833_2019-04-25_91E0_vc	91E0_vc	0	RapportageHR	1	70	0.3792	0.367	0.8466
466745_2018-05-29_91E0_vc	91E0_vc	0	RapportageHR	1	60	0.2901	0.222	0.8694
472889_2019-02-22_91E0_vc	91E0_vc	0	RapportageHR	2	50	0.1424	0.0452	0.7398
4945_2017-04-21_9130_end	9130_end	1	RapportageHR	0	60	0.4274	0.2688	0.8316
516441_2018-06-05_91E0_vc	91E0_vc	0	RapportageHR	1	70	0.299	0.2746	0.8698
520582_2018-06-25_9120	9120	0	RapportageHR	1	60	0.0826	-0.0484	0.6632
53561_2015-05-08_91E0_vc	91E0_vc	0	RapportageHR	2	60	0.393	0.3097	0.8783
552537_2018-05-17_91E0_vc	91E0_vc	0	RapportageHR	2	70	0.1513	0.1753	0.7625
570886_2018-07-04_9130_end	9130_end	0	RapportageHR	2	60	0.2381	0.2764	0.7131
612246_2019-05-08_91E0_vm	91E0_vm	0	RapportageHR	3	60	0.2378	0.2816	0.856
616665_2018-05-22_91E0_vc	91E0_vc	0	RapportageHR	4	40	-0.084	-0.0982	0.666
6278_2015-05-07_9160	9160	0	RapportageHR	2	60	0.0848	-0.0137	0.7339
642585_2019-02-14_91E0_vc	91E0_vc	0	RapportageHR	2	80	0.5195	0.5091	0.9192
7145_2015-04-28_9160	9160	0	RapportageHR	2	70	0.2589	0.2467	0.8181
74049_2_91E0_vo	91E0_vo	0	RapportageHR	3	50	-0.0767	-0.189	0.6201
74050_2_9190	9190	0	RapportageHR	1	60	0.1256	0.0621	0.7998
74050_3_9190	9190	0	RapportageHR	1	60	0.0967	0.0345	0.78
74067_2_9190	9190	0	RapportageHR	1	50	-0.0187	-0.0432	0.7317
74067_3_9190	9190	0	RapportageHR	1	40	-0.053	-0.0288	0.6535
74090_2_9190	9190	0	RapportageHR	1	50	0.0508	-0.0431	0.7051
74143_2_9120	9120	0	RapportageHR	1	60	0.1328	0.0706	0.7321
74143_3_9120	9120	0	RapportageHR	2	50	-0.0213	-0.0945	0.7091
77038_2_9190	9190	0	RapportageHR	1	70	0.1977	0.1809	0.7578
77040_2_9190	9190	0	RapportageHR	1	60	0.1394	0.2163	0.7612
77048_2_9120	9120	0	RapportageHR	1	50	0.0541	-0.0315	0.6641
7785_2015-05-18_9190	9190	0	RapportageHR	2	60	0.0778	0.0862	0.7133
78033_2_9190	9190	0	RapportageHR	1	50	-0.055	-0.1017	0.7611
78041_2_9190	9190	0	RapportageHR	1	60	0.2251	0.3234	0.7793
78044_2_9190	9190	0	RapportageHR	1	50	0.1126	0.1049	0.7151
78044_3_9190	9190	0	RapportageHR	1	50	0.1973	0.1667	0.7848
78046_2_9190	9190	0	RapportageHR	1	40	-0.1603	-0.2335	0.624
78046_3_9190	9190	0	RapportageHR	1	50	-0.116	-0.151	0.6891
78059_2_9190	9190	0	RapportageHR	2	40	-0.0224	-0.0553	0.6275
78060_2_9190	9190	0	RapportageHR	1	50	-0.0913	-0.0927	0.7056
78133_2_9120	9120	0	RapportageHR	1	60	0.1844	0.1513	0.692
78133_3_9120	9120	0	RapportageHR	1	70	0.2355	0.163	0.7432
78135_2_9190	9190	0	RapportageHR	2	50	0.0669	0.1538	0.7256
78148_2_9120	9120	0	RapportageHR	2	50	0.047	0.1012	0.647
78156_2_9120	9120	0	RapportageHR	1	70	0.3851	0.379	0.8825
78156_3_9120	9120	0	RapportageHR	1	70	0.3411	0.3207	0.925
81133_2_9190	9190	0	RapportageHR	1	70	0.1599	0.2265	0.788
81133_3_9190	9190	0	RapportageHR	2	70	0.193	0.1885	0.8339
8121_2015-04-29_91E0_vc	91E0_vc	0	RapportageHR	2	70	0.3796	0.3797	0.8478
82126_2_9120	9120	0	RapportageHR	1	50	-0.0889	-0.217	0.5915
8217_2017-05-02_9130_end	9130_end	0	RapportageHR	1	50	0.1307	0.036	0.8085
83070_2_91E0_vm	91E0_vm	0	RapportageHR	3	50	0.0784	0.1452	0.6908
83116_2_9190	9190	0	RapportageHR	1	70	0.2265	0.266	0.7348
83121_2_91E0_va	91E0_va	0	RapportageHR	4	30	-0.2043	-0.2572	0.4957
83121_2_91E0_vn	91E0_vn	0	RapportageHR	4	30	-0.2079	-0.3167	0.4921
83147_2_9120	9120	0	RapportageHR	2	50	-0.0046	0.1303	0.5954
84016_2_91E0_vn	91E0_vn	0	RapportageHR	2	40	-0.1174	-0.2029	0.5551
85064_2_9190	9190	0	RapportageHR	2	70	0.2037	0.2002	0.7754
85064_3_9190	9190	0	RapportageHR	2	70	0.2276	0.2214	0.7963
85126_2_9120	9120	0	RapportageHR	2	40	-0.118	-0.1581	0.559
85147_2_9120	9120	0	RapportageHR	1	60	0.0356	0.1503	0.6472
85147_3_9120	9120	0	RapportageHR	1	70	0.2563	0.3031	0.7472
85155_2_9190	9190	0	RapportageHR	1	50	-0.0282	-0.0482	0.7358
85155_3_9190	9190	0	RapportageHR	1	60	0.1161	0.0247	0.7447
85156_2_9190	9190	0	RapportageHR	1	60	0.0332	-0.0614	0.7151
85156_3_9190	9190	0	RapportageHR	1	60	0.0806	-0.0361	0.7169
85529_2015-05-26_91E0_vo	91E0_vo	0	RapportageHR	2	50	0.0781	-0.0261	0.6281
85890_2015-05-21_91E0_vc	91E0_vc	0	RapportageHR	3	50	0.1015	0.0674	0.7015
86044_2_9190	9190	0	RapportageHR	2	60	0.1917	0.1871	0.841
86044_3_9190	9190	0	RapportageHR	3	40	0.0374	0.0082	0.7989
86117_2_9120	9120	0	RapportageHR	1	60	0.2406	0.2928	0.8169
86134_2_9120	9120	1	RapportageHR	0	90	0.4904	0.4769	0.9571
86136_2_9120	9120	0	RapportageHR	1	60	0.1645	0.2226	0.6926
86141_2_9120	9120	1	RapportageHR	0	60	0.0468	-0.0639	0.7359
86142_2_9190	9190	0	RapportageHR	1	70	0.1556	0.0971	0.7741
86144_2_9120	9120	0	RapportageHR	2	40	-0.0626	-0.1866	0.6624
86149_2_9120	9120	1	RapportageHR	0	70	0.2838	0.1381	0.8698
87010_2_9190	9190	0	RapportageHR	1	60	0.014	-0.1389	0.6351
87119_2_9120	9120	0	RapportageHR	1	60	0.2227	0.3202	0.7327
87119_2_9190	9190	0	RapportageHR	1	70	0.2745	0.4285	0.7678
87123_2_9120	9120	0	RapportageHR	1	70	0.1624	0.065	0.7597
87123_2_91E0_vn	91E0_vn	0	RapportageHR	2	60	0.2282	0.0918	0.7499
87127_2_9190	9190	0	RapportageHR	1	60	0.071	0.1984	0.7054
87131_2_9120	9120	0	RapportageHR	1	60	0.1725	0.0829	0.7557
87131_2_91E0_vn	91E0_vn	0	RapportageHR	2	50	0.1685	-0.0021	0.6685
87135_2_9120	9120	1	RapportageHR	0	70	0.4028	0.2322	0.903
88040_2_9190	9190	0	RapportageHR	2	50	0.1184	0.1155	0.7059
88092_2_9160	9160	0	RapportageHR	4	50	-0.0017	-0.0766	0.6929
88113_2_9120	9120	0	RapportageHR	1	50	0.1231	0.0626	0.7529
88121_2_9120	9120	1	RapportageHR	0	70	0.285	0.3463	0.8095
88123_2_9190	9190	0	RapportageHR	1	80	0.3024	0.3121	0.915
88129_2_9120	9120	1	RapportageHR	0	70	0.2455	0.121	0.7429
88134_2_9190	9190	0	RapportageHR	2	50	0.0063	0.0525	0.6959
88144_2_91E0_vm	91E0_vm	0	RapportageHR	1	60	0.1932	0.1086	0.7545
88155_2_9190	9190	0	RapportageHR	2	60	0.0802	0.0111	0.7769
88156_2_91E0_vm	91E0_vm	0	RapportageHR	2	40	-0.1265	-0.2794	0.6026
88160_2_91E0_vm	91E0_vm	0	RapportageHR	3	50	0.1362	0.0313	0.811
88160_2_91E0_vo	91E0_vo	0	RapportageHR	3	60	0.1059	0.0927	0.7807
88274_2015-06-02_9190	9190	0	RapportageHR	2	50	0.0257	0.0894	0.7016
91017_2_9190	9190	0	RapportageHR	1	50	-0.1194	-0.2016	0.6296
91025_2_9190	9190	0	RapportageHR	2	50	-0.0887	-0.1959	0.565
91108_2_9190	9190	0	RapportageHR	1	60	0.0748	0.002	0.7007
91123_2_9190	9190	0	RapportageHR	1	50	-0.1002	-0.1491	0.6728
91143_2_9190	9190	0	RapportageHR	1	70	0.201	0.1425	0.8169
91143_3_9190	9190	0	RapportageHR	1	60	0.2252	0.1955	0.8548
9262_2016-09-23_9120	9120	1	RapportageHR	0	70	0.5047	0.4416	0.9313
95001_2_9190	9190	0	RapportageHR	1	70	0.2557	0.336	0.8371
95004_2_9190	9190	0	RapportageHR	2	40	-0.2445	-0.3482	0.5676
95004_3_9190	9190	0	RapportageHR	3	40	-0.1631	-0.2907	0.6269
95011_2_9190	9190	0	RapportageHR	2	40	-0.012	-0.0659	0.673
95011_3_9190	9190	0	RapportageHR	2	50	-0.0397	-0.1063	0.6366
95030_2_9190	9190	0	RapportageHR	1	60	0.0347	0.0612	0.7075
95030_3_9190	9190	0	RapportageHR	2	50	0.0891	0.066	0.7898
95041_2_91E0_vo	91E0_vo	0	RapportageHR	2	60	0.1343	0.0098	0.6893
96103_2_9190	9190	0	RapportageHR	2	50	0.0014	-0.004	0.7114
96103_3_9190	9190	0	RapportageHR	2	70	0.3197	0.4683	0.812
96124_2_9190	9190	0	RapportageHR	1	80	0.4789	0.5449	0.8945
96124_3_9190	9190	0	RapportageHR	1	80	0.4082	0.485	0.9477
96217_2015-05-13_91E0_vc	91E0_vc	0	RapportageHR	2	70	0.3993	0.4211	0.8073
