id	type_analysis	criterium	status_criterium	aggregatiemethode	n_zb_ongunstig	aandeel_gunstig	index_mean_ind	doelbereik_mean_ind
322112_2_91E0_va	91E0_va	Structuur	0	RapportageHR	1	80	0.2684	0.8952
322112_2_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	0	-0.5682	0.4318
322112_2_91E0_va	91E0_va	Verstoring	1	RapportageHR	0	100	0.7083	1
322116_2_9160	9160	Structuur	0	RapportageHR	1	60	0.1	0.6
322116_2_9160	9160	Vegetatie	0	RapportageHR	0	0	-0.5704	0.4296
322116_2_9160	9160	Verstoring	1	RapportageHR	0	100	0.6257	1
322116_3_9160	9160	Structuur	0	RapportageHR	1	60	0.2363	0.7363
322116_3_9160	9160	Vegetatie	0	RapportageHR	0	0	-0.5624	0.4377
322116_3_9160	9160	Verstoring	1	RapportageHR	0	100	0.8505	1
322131_2_9120	9120	Structuur	1	RapportageHR	0	80	0.4951	0.8451
322131_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.9898	0.0102
322131_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.4199	0.7533
322131_3_9120	9120	Structuur	1	RapportageHR	0	80	0.5966	0.8966
322131_3_9120	9120	Vegetatie	0	RapportageHR	0	0	-1	0
322131_3_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.3854	0.7187
322138_2_9120	9120	Structuur	1	RapportageHR	0	80	0.6	0.8
322138_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.9336	0.0664
322138_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.3792	0.7125
322138_3_9120	9120	Structuur	1	RapportageHR	0	80	0.6	0.8
322138_3_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.9502	0.0498
322138_3_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.3709	0.7043
322146_2_9120	9120	Structuur	1	RapportageHR	0	60	0.5044	0.9044
322146_2_9120	9120	Vegetatie	0	RapportageHR	0	50	0.1428	0.6428
322146_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.975	1
322146_3_9120	9120	Structuur	1	RapportageHR	0	80	0.786	0.986
322146_3_9120	9120	Vegetatie	0	RapportageHR	0	50	0.0581	0.5714
322146_3_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.5667	0.9751
323044_2_9160	9160	Structuur	0	RapportageHR	2	60	0.0241	0.728
323044_2_9160	9160	Vegetatie	0	RapportageHR	0	0	-0.4884	0.5116
323044_2_9160	9160	Verstoring	0	RapportageHR	1	66.6667	0.6613	0.9946
323044_2_91E0_va	91E0_va	Structuur	0	RapportageHR	2	60	0.0414	0.7453
323044_2_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	50	0.3571	0.8572
323044_2_91E0_va	91E0_va	Verstoring	1	RapportageHR	0	100	0.8628	1
323047_2_9120	9120	Structuur	0	RapportageHR	1	60	0.2105	0.7605
323047_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.8736	0.1264
323047_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.3106	0.8981
323047_2_9160	9160	Structuur	0	RapportageHR	1	60	0.2995	0.8495
323047_2_9160	9160	Vegetatie	0	RapportageHR	0	0	-0.8986	0.1014
323047_2_9160	9160	Verstoring	1	RapportageHR	0	66.6667	0.3106	0.8981
323049_2_9120	9120	Structuur	0	RapportageHR	1	60	0.3118	0.8118
323049_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.8299	0.1701
323049_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.3314	0.6714
323079_2_91E0_va	91E0_va	Structuur	0	RapportageHR	2	40	-0.1252	0.5748
323079_2_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	50	0.0173	0.7143
323079_2_91E0_va	91E0_va	Verstoring	0	RapportageHR	1	66.6667	0.5482	0.8981
323109_2_9120	9120	Structuur	0	RapportageHR	1	80	0.425	0.9444
323109_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.2422	0.5334
323109_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.3141	0.7088
323131_2_9120	9120	Structuur	0	RapportageHR	1	80	0.1559	0.8529
323131_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.7048	0.2952
323131_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.9273	1
323148_2_9160	9160	Structuur	0	RapportageHR	1	60	0.4738	0.8738
323148_2_9160	9160	Vegetatie	0	RapportageHR	0	50	-0.0679	0.6428
323148_2_9160	9160	Verstoring	0	RapportageHR	1	66.6667	0.5753	0.9086
324007_2_9120	9120	Structuur	0	RapportageHR	1	60	0.1917	0.6917
324007_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.1573	0.5714
324007_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.4083	0.75
324016_2_9160	9160	Structuur	0	RapportageHR	1	40	-0.0951	0.7448
324016_2_9160	9160	Vegetatie	0	RapportageHR	0	50	0.1156	0.6156
324016_2_9160	9160	Verstoring	0	RapportageHR	1	66.6667	0.5324	0.8657
324024_2_9160	9160	Structuur	1	RapportageHR	0	100	0.4265	1
324024_2_9160	9160	Vegetatie	0	RapportageHR	0	0	-0.552	0.448
324024_2_9160	9160	Verstoring	0	RapportageHR	1	66.6667	0.291	0.916
324036_2_9120	9120	Structuur	0	RapportageHR	1	60	0.0048	0.6034
324036_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.5061	0.4939
324036_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.4065	0.7481
324036_2_9160	9160	Structuur	0	RapportageHR	1	60	0.0053	0.6039
324036_2_9160	9160	Vegetatie	0	RapportageHR	0	0	-0.5061	0.4939
324036_2_9160	9160	Verstoring	0	RapportageHR	1	66.6667	0.4065	0.7481
324043_2_9120	9120	Structuur	0	RapportageHR	1	80	0.3588	0.8305
324043_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.4341	0.566
324043_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.3046	0.7043
324058_2_91E0_va	91E0_va	Structuur	0	RapportageHR	2	40	-0.002	0.598
324058_2_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	0	-0.8572	0.1428
324058_2_91E0_va	91E0_va	Verstoring	0	RapportageHR	1	66.6667	0.3765	0.7098
324060_2_9120	9120	Structuur	0	RapportageHR	2	40	-0.1144	0.5856
324060_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.5575	0.4425
324060_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.1625	0.818
324071_2_9160	9160	Structuur	0	RapportageHR	1	80	0.2125	0.8748
324071_2_9160	9160	Vegetatie	0	RapportageHR	0	50	0.1091	0.8572
324071_2_9160	9160	Verstoring	1	RapportageHR	0	100	0.7083	1
324075_2_9120	9120	Structuur	0	RapportageHR	1	60	0.0969	0.6469
324075_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-1	0
324075_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.3424	0.684
325007_2_9160	9160	Structuur	0	RapportageHR	2	60	0.0217	0.7476
325007_2_9160	9160	Vegetatie	0	RapportageHR	0	50	0.0966	0.9286
325007_2_9160	9160	Verstoring	1	RapportageHR	0	100	0.9167	1
325007_3_9160	9160	Structuur	0	RapportageHR	2	60	0.0358	0.7476
325007_3_9160	9160	Vegetatie	0	RapportageHR	0	0	-0.4532	0.5469
325007_3_9160	9160	Verstoring	1	RapportageHR	0	100	0.7007	1
325016_2_91E0_va	91E0_va	Structuur	0	RapportageHR	2	40	0.1111	0.7111
325016_2_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	50	0.0258	0.7143
325016_2_91E0_va	91E0_va	Verstoring	1	RapportageHR	0	100	0.8924	1
325016_3_91E0_va	91E0_va	Structuur	0	RapportageHR	2	60	0.1588	0.7388
325016_3_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	50	-0.0534	0.6428
325016_3_91E0_va	91E0_va	Verstoring	1	RapportageHR	0	100	0.8048	1
325020_3_9120	9120	Structuur	0	RapportageHR	2	60	-0.1271	0.6611
325020_3_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.9693	0.0307
325020_3_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.2358	0.8608
325022_2_9130_end	9130_end	Structuur	0	RapportageHR	1	60	0.0107	0.6094
325022_2_9130_end	9130_end	Vegetatie	0	RapportageHR	0	50	-0.0934	0.7143
325022_2_9130_end	9130_end	Verstoring	1	RapportageHR	0	66.6667	0.4374	0.9106
325022_3_9130_end	9130_end	Structuur	0	RapportageHR	1	60	-0.0953	0.6033
325022_3_9130_end	9130_end	Vegetatie	0	RapportageHR	0	50	0.1213	0.6428
325022_3_9130_end	9130_end	Verstoring	1	RapportageHR	0	66.6667	0.3712	0.7795
325028_2_9120	9120	Structuur	0	RapportageHR	2	40	-0.035	0.665
325028_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.9864	0.0137
325028_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.4162	0.7495
325066_3_91E0_va	91E0_va	Structuur	0	RapportageHR	2	40	-0.1756	0.5744
325066_3_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	50	0.3058	0.8058
325066_3_91E0_va	91E0_va	Verstoring	1	RapportageHR	0	100	0.9507	1
325071_2_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	60	-0.1744	0.7333
325071_2_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	0	-0.6954	0.3046
325071_2_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	66.6667	0.3701	0.7034
325071_3_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	60	0.0027	0.716
325071_3_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	0	-0.7362	0.2638
325071_3_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	2	33.3333	0.1071	0.7738
325078_2_91E0_va	91E0_va	Structuur	0	RapportageHR	2	60	0.1587	0.8305
325078_2_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	50	-0.305	0.5673
325078_2_91E0_va	91E0_va	Verstoring	1	RapportageHR	0	100	0.9589	1
325078_3_91E0_va	91E0_va	Structuur	0	RapportageHR	2	60	0.2862	0.8305
325078_3_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	50	0	0.5
325078_3_91E0_va	91E0_va	Verstoring	1	RapportageHR	0	100	0.925	1
325093_2_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	40	-0.2443	0.5357
325093_2_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	50	-0.1749	0.6
325093_2_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	2	33.3333	0.1355	0.8022
325093_3_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	60	0.1133	0.6433
325093_3_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	50	-0.2297	0.55
325093_3_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	66.6667	0.0644	0.6894
325101_2_9120	9120	Structuur	0	RapportageHR	1	80	0.5953	0.9933
325101_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.0522	0.7857
325101_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.9257	1
325101_3_9120	9120	Structuur	0	RapportageHR	1	80	0.627	0.9933
325101_3_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.106	0.7143
325101_3_9120	9120	Verstoring	1	RapportageHR	0	100	0.7323	1
325120_3_91E0_vn	91E0_vn	Structuur	0	RapportageHR	2	40	-0.0197	0.6803
325120_3_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	0	-0.8	0.2
325120_3_91E0_vn	91E0_vn	Verstoring	1	RapportageHR	0	100	0.6941	1
326012_2_9120	9120	Structuur	1	RapportageHR	0	100	0.8404	1
326012_2_9120	9120	Vegetatie	0	RapportageHR	0	50	0.3571	0.8572
326012_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.5927	0.9676
326012_3_9120	9120	Structuur	1	RapportageHR	0	100	0.8897	1
326012_3_9120	9120	Vegetatie	0	RapportageHR	0	50	0.3404	0.8572
326012_3_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.3358	0.9608
326016_2_91E0_va	91E0_va	Structuur	0	RapportageHR	1	80	0.3854	0.8473
326016_2_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	50	-0.0915	0.5714
326016_2_91E0_va	91E0_va	Verstoring	0	RapportageHR	1	66.6667	0.4722	0.8056
326016_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	80	0.3468	0.8087
326016_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.583	0.417
326016_2_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.4722	0.8056
326017_2_9120	9120	Structuur	0	RapportageHR	1	80	0.3321	0.862
326017_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.9286	0.0714
326017_2_9120	9120	Verstoring	0	RapportageHR	1	33.3333	0.1318	0.7985
326017_3_9120	9120	Structuur	0	RapportageHR	1	60	0.182	0.682
326017_3_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.9666	0.0333
326017_3_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.3016	0.7181
326020_2_9120	9120	Structuur	1	RapportageHR	0	60	0.3669	0.9169
326020_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.5564	0.4436
326020_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.675	1
326020_3_9120	9120	Structuur	1	RapportageHR	0	80	0.3883	0.9333
326020_3_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.572	0.428
326020_3_9120	9120	Verstoring	1	RapportageHR	0	100	0.675	1
326021_2_9120	9120	Structuur	1	RapportageHR	0	80	0.6	0.8
326021_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.5126	0.4874
326021_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.6261	0.9661
326021_2_9190	9190	Structuur	1	RapportageHR	0	80	0.5151	0.8
326021_2_9190	9190	Vegetatie	0	RapportageHR	0	0	-0.584	0.416
326021_2_9190	9190	Verstoring	1	RapportageHR	0	66.6667	0.6217	0.9661
326022_2_9120	9120	Structuur	1	RapportageHR	0	100	0.7009	1
326022_2_9120	9120	Vegetatie	0	RapportageHR	0	50	0.3571	0.8572
326022_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.9667	1
326022_2_9190	9190	Structuur	1	RapportageHR	0	100	0.616	1
326022_2_9190	9190	Vegetatie	0	RapportageHR	0	50	0.3334	0.8334
326022_2_9190	9190	Verstoring	1	RapportageHR	0	100	0.9667	1
326026_2_9120	9120	Structuur	1	RapportageHR	0	80	0.4451	0.9333
326026_2_9120	9120	Vegetatie	0	RapportageHR	0	50	0.4286	0.9286
326026_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.9667	1
326026_3_9120	9120	Structuur	1	RapportageHR	0	80	0.5	0.8
326026_3_9120	9120	Vegetatie	0	RapportageHR	0	50	0.0688	0.8572
326026_3_9120	9120	Verstoring	1	RapportageHR	0	100	0.8653	1
326027_2_9120	9120	Structuur	1	RapportageHR	0	60	0.3449	0.7449
326027_2_9120	9120	Vegetatie	0	RapportageHR	0	50	0.0715	0.5714
326027_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.9667	1
326027_3_9120	9120	Structuur	1	RapportageHR	0	60	0.2806	0.8667
326027_3_9120	9120	Vegetatie	0	RapportageHR	0	50	0.0715	0.5714
326027_3_9120	9120	Verstoring	1	RapportageHR	0	100	1	1
326028_2_9120	9120	Structuur	1	RapportageHR	0	80	0.5417	0.8417
326028_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.0436	0.873
326028_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.1501	0.8056
326028_3_9120	9120	Structuur	1	RapportageHR	0	100	0.7166	1
326028_3_9120	9120	Vegetatie	1	RapportageHR	0	100	0.0377	1
326028_3_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.3122	0.9676
326029_2_9120	9120	Structuur	1	RapportageHR	0	80	0.7301	0.9301
326029_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.5272	0.4728
326029_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.5107	0.8774
326030_2_9120	9120	Structuur	1	RapportageHR	0	80	0.4013	0.8
326030_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.1664	0.6428
326030_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.6169	0.9668
326034_2_9190	9190	Structuur	1	RapportageHR	0	60	0.0484	0.7333
326034_2_9190	9190	Vegetatie	1	RapportageHR	0	100	0.5	1
326034_2_9190	9190	Verstoring	1	RapportageHR	0	100	0.9667	1
326034_3_9190	9190	Structuur	1	RapportageHR	0	80	0.3151	0.8
326034_3_9190	9190	Vegetatie	1	RapportageHR	0	100	0.429	0.929
326034_3_9190	9190	Verstoring	1	RapportageHR	0	100	1	1
326035_2_9160	9160	Structuur	1	RapportageHR	0	100	0.8447	1
326035_2_9160	9160	Vegetatie	1	RapportageHR	0	100	0.5	1
326035_2_9160	9160	Verstoring	1	RapportageHR	0	100	0.9296	1
326035_3_9160	9160	Structuur	1	RapportageHR	0	80	0.6653	0.8653
326035_3_9160	9160	Vegetatie	0	RapportageHR	0	50	0.2857	0.7857
326035_3_9160	9160	Verstoring	1	RapportageHR	0	100	0.9584	1
326036_2_9120	9120	Structuur	1	RapportageHR	0	60	0.1833	0.7333
326036_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.5372	0.4628
326036_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.6343	0.9676
326036_3_9120	9120	Structuur	1	RapportageHR	0	80	0.45	0.8
326036_3_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.3844	0.6156
326036_3_9120	9120	Verstoring	1	RapportageHR	0	100	0.8457	1
326037_2_9120	9120	Structuur	1	RapportageHR	0	60	0.3339	0.7339
326037_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.2087	0.6428
326037_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.8924	1
326038_2_9120	9120	Structuur	1	RapportageHR	0	80	0.6847	0.9847
326038_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.0186	0.5
326038_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.5376	0.9043
326041_2_9120	9120	Structuur	1	RapportageHR	0	60	0.1667	0.6667
326041_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.5418	0.4582
326041_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.6343	0.9676
326041_3_9120	9120	Structuur	1	RapportageHR	0	80	0.5	0.8
326041_3_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.5376	0.4624
326041_3_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.5648	0.8981
326042_2_9120	9120	Structuur	1	RapportageHR	0	100	0.8331	1
326042_2_9120	9120	Vegetatie	0	RapportageHR	0	50	0.1261	0.6261
326042_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.925	1
326042_3_9120	9120	Structuur	1	RapportageHR	0	100	0.8045	1
326042_3_9120	9120	Vegetatie	0	RapportageHR	0	50	0.0715	0.5714
326042_3_9120	9120	Verstoring	1	RapportageHR	0	100	0.925	1
326043_2_9160	9160	Structuur	1	RapportageHR	0	80	0.5	0.8
326043_2_9160	9160	Vegetatie	1	RapportageHR	0	100	0.6072	1
326043_2_9160	9160	Verstoring	0	RapportageHR	1	66.6667	0.6313	0.9646
326043_3_9160	9160	Structuur	1	RapportageHR	0	100	0.8042	1
326043_3_9160	9160	Vegetatie	1	RapportageHR	0	100	0.5	1
326043_3_9160	9160	Verstoring	1	RapportageHR	0	100	0.9667	1
326044_2_9160	9160	Structuur	1	RapportageHR	0	80	0.45	0.8
326044_2_9160	9160	Vegetatie	1	RapportageHR	0	100	0.4406	1
326044_2_9160	9160	Verstoring	0	RapportageHR	1	66.6667	0.6052	0.9385
326044_3_9160	9160	Structuur	1	RapportageHR	0	60	0.1672	0.6672
326044_3_9160	9160	Vegetatie	1	RapportageHR	0	100	0.4891	1
326044_3_9160	9160	Verstoring	1	RapportageHR	0	100	0.8602	1
326045_2_9160	9160	Structuur	0	RapportageHR	1	80	0.3284	0.922
326045_2_9160	9160	Vegetatie	0	RapportageHR	0	50	0.0025	0.7857
326045_2_9160	9160	Verstoring	1	RapportageHR	0	100	0.7345	1
326051_2_9120	9120	Structuur	1	RapportageHR	0	80	0.4236	0.8236
326051_2_9120	9120	Vegetatie	0	RapportageHR	0	50	0.2143	0.7143
326051_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.9584	1
326051_3_9120	9120	Structuur	1	RapportageHR	0	80	0.5165	0.9165
326051_3_9120	9120	Vegetatie	0	RapportageHR	0	50	0.1398	0.6398
326051_3_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.4096	0.743
331002_2_9160	9160	Structuur	0	RapportageHR	1	60	0.1242	0.6242
331002_2_9160	9160	Vegetatie	0	RapportageHR	0	50	-0.1173	0.5
331002_2_9160	9160	Verstoring	1	RapportageHR	0	100	0.75	1
331082_2_9120	9120	Structuur	0	RapportageHR	1	60	0.2664	0.7664
331082_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.6722	0.3278
331082_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.3728	0.7128
331082_3_9120	9120	Structuur	0	RapportageHR	1	80	0.3694	0.9063
331082_3_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.5988	0.4012
331082_3_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.5179	0.8529
332061_2_9120	9120	Structuur	0	RapportageHR	1	40	-0.2315	0.5672
332061_2_9120	9120	Vegetatie	0	RapportageHR	0	50	0.1428	0.6428
332061_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.3751	0.75
332061_3_9120	9120	Structuur	0	RapportageHR	1	80	0.0917	0.8338
332061_3_9120	9120	Vegetatie	0	RapportageHR	0	50	0.1028	0.6428
332061_3_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.3843	0.9676
332096_2_9120	9120	Structuur	1	RapportageHR	0	80	0.649	0.849
332096_2_9120	9120	Vegetatie	0	RapportageHR	0	50	0.1639	0.7143
332096_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.9717	1
332096_3_9120	9120	Structuur	1	RapportageHR	0	80	0.6	0.8
332096_3_9120	9120	Vegetatie	0	RapportageHR	0	50	0.191	0.7143
332096_3_9120	9120	Verstoring	1	RapportageHR	0	100	0.749	1
332104_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	80	0.1591	0.8117
332104_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.506	0.494
332104_2_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.5873	0.9206
332104_3_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	80	0.1387	0.8117
332104_3_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.4146	0.5854
332104_3_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.5648	0.8981
332116_2_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	60	0.2324	0.7324
332116_2_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	0	-0.6058	0.3942
332116_2_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	66.6667	0.5642	0.8976
332116_3_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	60	0.1	0.6
332116_3_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	0	-0.612	0.388
332116_3_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	66.6667	0.5626	0.8959
332123_2_9120	9120	Structuur	0	RapportageHR	1	60	0.3555	0.8555
332123_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.3565	0.5
332123_2_9120	9120	Verstoring	0	RapportageHR	1	33.3333	-0.0619	0.6047
332123_3_9120	9120	Structuur	0	RapportageHR	1	40	0.1737	0.8737
332123_3_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.2467	0.5416
332123_3_9120	9120	Verstoring	0	RapportageHR	1	33.3333	-0.0191	0.6476
332134_2_9160	9160	Structuur	0	RapportageHR	1	60	-0.0987	0.6
332134_2_9160	9160	Vegetatie	0	RapportageHR	0	0	-0.812	0.188
332134_2_9160	9160	Verstoring	0	RapportageHR	1	33.3333	0.0768	0.7435
332134_3_9160	9160	Structuur	0	RapportageHR	1	60	-0.0829	0.6158
332134_3_9160	9160	Vegetatie	0	RapportageHR	0	0	-0.8704	0.1296
332134_3_9160	9160	Verstoring	0	RapportageHR	1	66.6667	0.3684	0.7101
332138_2_9120	9120	Structuur	0	RapportageHR	1	60	0.0664	0.6664
332138_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.0355	0.5612
332138_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.9834	1
332138_3_9120	9120	Structuur	0	RapportageHR	1	60	0.1836	0.6836
332138_3_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.0856	0.5
332138_3_9120	9120	Verstoring	1	RapportageHR	0	100	0.9667	1
332150_2_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	60	0.2873	0.7873
332150_2_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	50	-0.418	0.5
332150_2_91E0_vn	91E0_vn	Verstoring	1	RapportageHR	0	100	0.9534	1
332150_3_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	60	0.1	0.6
332150_3_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	50	-0.3392	0.6
332150_3_91E0_vn	91E0_vn	Verstoring	1	RapportageHR	0	100	0.925	1
334055_2_9190	9190	Structuur	0	RapportageHR	2	40	-0.2383	0.4617
334055_2_9190	9190	Vegetatie	0	RapportageHR	0	0	-0.6529	0.3471
334055_2_9190	9190	Verstoring	0	RapportageHR	1	66.6667	0.625	0.9584
334063_2_9160	9160	Structuur	0	RapportageHR	1	80	0.2157	0.8079
334063_2_9160	9160	Vegetatie	0	RapportageHR	0	50	0.0084	0.5084
334063_2_9160	9160	Verstoring	0	RapportageHR	1	66.6667	0.4167	0.75
334108_2_9120	9120	Structuur	0	RapportageHR	1	60	0.1399	0.7386
334108_2_9120	9120	Vegetatie	0	RapportageHR	0	50	0.2143	0.7143
334108_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.9667	1
334108_2_9160	9160	Structuur	1	RapportageHR	0	80	0.4314	0.8301
334108_2_9160	9160	Vegetatie	0	RapportageHR	0	50	0.2857	0.7857
334108_2_9160	9160	Verstoring	1	RapportageHR	0	100	0.9667	1
335037_2_91E0_va	91E0_va	Structuur	0	RapportageHR	2	60	-0.0342	0.715
335037_2_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	50	-0.0025	0.5396
335037_2_91E0_va	91E0_va	Verstoring	1	RapportageHR	0	100	0.9427	1
336040_2_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	60	0.2	0.6
336040_2_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	0	-0.5599	0.4401
336040_2_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	66.6667	0.5303	0.9386
336040_3_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	80	0.4228	0.8
336040_3_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	50	-0.1164	0.7
336040_3_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	66.6667	0.2508	0.8758
336078_2_9160	9160	Structuur	0	RapportageHR	1	80	0.388	0.8495
336078_2_9160	9160	Vegetatie	0	RapportageHR	0	50	-0.2815	0.5334
