plot_id	segment_id	vbi_cycle	variable	category	date_dendro
237014	1	1	stand_mixture	stamsgewijs	10592
237014	1	1	stand_type	loofhout	10592
237014	1	2	stand_age	21 - 40 jaar	16071
237014	1	2	stand_mixture	stamsgewijs	16071
237014	1	2	stand_type	loofhout	16071
237021	1	2	stand_age	21 - 40 jaar	16071
237021	1	2	stand_mixture	stamsgewijs	16071
237021	1	2	stand_type	loofhout	16071
237029	1	1	stand_age	ongelijkjarig	10592
237029	1	1	stand_mixture	stamsgewijs	10592
237029	1	1	stand_type	loofhout	10592
237029	1	2	stand_age	41 - 60 jaar	16071
237029	1	2	stand_mixture	stamsgewijs	16071
237029	1	2	stand_type	loofhout	16071
237042	1	1	stand_age	1 - 20 jaar	10592
237042	1	1	stand_mixture	stamsgewijs	10592
237042	1	1	stand_type	loofhout	10592
237042	1	2	stand_age	21 - 40 jaar	16071
237042	1	2	stand_mixture	stamsgewijs	16071
237042	1	2	stand_type	loofhout	16071
237050	1	1	stand_age	1 - 20 jaar	10592
237050	1	1	stand_mixture	stamsgewijs	10592
237050	1	1	stand_type	loofhout	10592
237050	1	2	stand_age	21 - 40 jaar	16071
237050	1	2	stand_mixture	stamsgewijs	16071
237050	1	2	stand_type	loofhout	16071
237062	1	1	stand_age	21 - 40 jaar	10592
237062	1	1	stand_mixture	homogeen	10592
237062	1	1	stand_type	loofhout	10592
237062	1	2	stand_age	41 - 60 jaar	16071
237062	1	2	stand_mixture	homogeen	16071
237062	1	2	stand_type	loofhout	16071
237063	1	1	stand_age	ongelijkjarig	10592
237063	1	1	stand_mixture	stamsgewijs	10592
237063	1	1	stand_type	loofhout	10592
237063	1	2	stand_age	61 - 80 jaar	16071
237063	1	2	stand_mixture	stamsgewijs	16071
237063	1	2	stand_type	loofhout	16071
237089	1	1	stand_age	ongelijkjarig	10592
237089	1	1	stand_mixture	stamsgewijs	10592
237089	1	1	stand_type	loofhout	10592
237089	1	2	stand_age	41 - 60 jaar	16071
237089	1	2	stand_mixture	stamsgewijs	16071
237089	1	2	stand_type	loofhout	16071
237093	1	2	stand_age	1 - 20 jaar	16071
237093	1	2	stand_mixture	groepsgewijs	16071
237093	1	2	stand_type	loofhout	16071
237101	1	2	stand_age	1 - 20 jaar	16071
237101	1	2	stand_mixture	groepsgewijs	16071
237101	1	2	stand_type	gemengd naaldhout	16071
237122	1	1	stand_age	ongelijkjarig	10592
237122	1	1	stand_mixture	stamsgewijs	10592
237122	1	1	stand_type	loofhout	10592
237129	1	2	stand_age	81 - 100 jaar	16071
237129	1	2	stand_mixture	stamsgewijs	16071
237129	1	2	stand_type	loofhout	16071
237134	1	2	stand_age	61 - 80 jaar	16071
237134	1	2	stand_mixture	stamsgewijs	16071
237134	1	2	stand_type	loofhout	16071
237149	1	1	stand_age	21 - 40 jaar	10592
237149	1	1	stand_mixture	homogeen	10592
237149	1	1	stand_type	loofhout	10592
237149	1	2	stand_age	41 - 60 jaar	16071
237149	1	2	stand_mixture	stamsgewijs	16071
237149	1	2	stand_type	loofhout	16071
237153	1	1	stand_age	21 - 40 jaar	10592
237153	1	1	stand_mixture	homogeen	10592
237153	1	1	stand_type	loofhout	10592
237153	1	2	stand_age	1 - 20 jaar	16071
237153	1	2	stand_mixture	stamsgewijs	16071
237153	1	2	stand_type	loofhout	16071
237159	1	1	stand_age	81 - 100 jaar	10592
237159	1	1	stand_mixture	stamsgewijs	10592
237159	1	1	stand_type	loofhout	10592
237159	1	2	stand_age	101 - 120 jaar	16071
237159	1	2	stand_mixture	stamsgewijs	16071
237159	1	2	stand_type	loofhout	16071
238002	1	1	stand_age	ongelijkjarig	10592
238002	1	1	stand_mixture	stamsgewijs	10592
238002	1	1	stand_type	loofhout	10592
238002	1	2	stand_age	ongelijkjarig	15706
238002	1	2	stand_mixture	stamsgewijs	15706
238002	1	2	stand_type	loofhout	15706
238002	1	3	stand_age	81 - 100 jaar	19358
238002	1	3	stand_mixture	stamsgewijs	19358
238002	1	3	stand_type	loofhout	19358
238003	1	1	stand_age	1 - 20 jaar	10592
238003	1	1	stand_mixture	homogeen	10592
238003	1	1	stand_type	loofhout	10592
238003	1	2	stand_age	41 - 60 jaar	15706
238003	1	2	stand_mixture	stamsgewijs	15706
238003	1	2	stand_type	loofhout	15706
238003	1	3	stand_age	41 - 60 jaar	19358
238003	1	3	stand_mixture	stamsgewijs	19358
238003	1	3	stand_type	loofhout	19358
238010	1	1	stand_age	21 - 40 jaar	10592
238010	1	1	stand_mixture	homogeen	10592
238010	1	1	stand_type	loofhout	10592
238010	1	2	stand_age	1 - 20 jaar	15706
238010	1	2	stand_mixture	homogeen	15706
238010	1	2	stand_type	loofhout	15706
238010	1	3	stand_age	21 - 40 jaar	19358
238010	1	3	stand_mixture	homogeen	19358
238010	1	3	stand_type	loofhout	19358
238023	1	1	stand_age	1 - 20 jaar	10592
238023	1	1	stand_mixture	homogeen	10592
238023	1	1	stand_type	naaldhout	10592
238023	1	2	stand_age	21 - 40 jaar	15340
238023	1	2	stand_mixture	homogeen	15340
238023	1	2	stand_type	gemengd loofhout	15340
238023	1	3	stand_age	41 - 60 jaar	19358
238023	1	3	stand_mixture	homogeen	19358
238023	1	3	stand_type	naaldhout	19358
238025	1	1	stand_age	ongelijkjarig	10592
238025	1	1	stand_mixture	stamsgewijs	10592
238025	1	1	stand_type	loofhout	10592
238025	1	2	stand_age	61 - 80 jaar	15706
238025	1	2	stand_mixture	stamsgewijs	15706
238025	1	2	stand_type	loofhout	15706
238025	1	3	stand_age	81 - 100 jaar	19723
238025	1	3	stand_mixture	stamsgewijs	19723
238025	1	3	stand_type	loofhout	19723
238028	1	1	stand_age	NA	NA
238028	1	1	stand_mixture	NA	NA
238028	1	1	stand_type	NA	NA
238028	1	2	stand_age	21 - 40 jaar	15706
238028	1	2	stand_mixture	stamsgewijs	15706
238028	1	2	stand_type	loofhout	15706
238028	1	3	stand_age	21 - 40 jaar	19358
238028	1	3	stand_mixture	groepsgewijs	19358
238028	1	3	stand_type	loofhout	19358
238035	1	3	stand_age	niet van toepassing	19358
238035	1	3	stand_mixture	niet van toepassing	19358
238035	1	3	stand_type	open ruimte binnen bos	19358
238036	1	1	stand_age	1 - 20 jaar	10592
238036	1	1	stand_mixture	homogeen	10592
238036	1	1	stand_type	loofhout	10592
238036	1	3	stand_age	61 - 80 jaar	19358
238036	1	3	stand_mixture	stamsgewijs	19358
238036	1	3	stand_type	loofhout	19358
238046	1	1	stand_age	41 - 60 jaar	10592
238046	1	1	stand_mixture	homogeen	10592
238046	1	1	stand_type	loofhout	10592
238046	1	2	stand_age	61 - 80 jaar	15340
238046	1	2	stand_mixture	homogeen	15340
238046	1	2	stand_type	loofhout	15340
238046	1	3	stand_age	61 - 80 jaar	19358
238046	1	3	stand_mixture	stamsgewijs	19358
238046	1	3	stand_type	loofhout	19358
238047	1	1	stand_age	ongelijkjarig	10592
238047	1	1	stand_mixture	stamsgewijs	10592
238047	1	1	stand_type	loofhout	10592
238047	1	2	stand_age	81 - 100 jaar	15340
238047	1	2	stand_mixture	stamsgewijs	15340
238047	1	2	stand_type	loofhout	15340
238047	1	3	stand_age	101 - 120 jaar	19358
238047	1	3	stand_mixture	stamsgewijs	19358
238047	1	3	stand_type	loofhout	19358
238047	4	2	stand_age	41 - 60 jaar	15340
238047	4	2	stand_mixture	stamsgewijs	15340
238047	4	2	stand_type	loofhout	15340
238055	1	1	stand_age	ongelijkjarig	10592
238055	1	1	stand_mixture	stamsgewijs	10592
238055	1	1	stand_type	loofhout	10592
238055	1	2	stand_age	81 - 100 jaar	15340
238055	1	2	stand_mixture	stamsgewijs	15340
238055	1	2	stand_type	loofhout	15340
238055	1	3	stand_age	81 - 100 jaar	19358
238055	1	3	stand_mixture	stamsgewijs	19358
238055	1	3	stand_type	loofhout	19358
238064	1	1	stand_age	ongelijkjarig	10592
238064	1	1	stand_mixture	homogeen	10592
238064	1	1	stand_type	loofhout	10592
238064	1	2	stand_age	81 - 100 jaar	15340
238064	1	2	stand_mixture	homogeen	15340
238064	1	2	stand_type	loofhout	15340
238064	1	3	stand_age	ongelijkjarig	19358
238064	1	3	stand_mixture	stamsgewijs	19358
238064	1	3	stand_type	loofhout	19358
238068	1	3	stand_age	NA	19358
238068	1	3	stand_mixture	stamsgewijs	19358
238068	1	3	stand_type	loofhout	19358
238078	1	1	stand_age	41 - 60 jaar	10592
238078	1	1	stand_mixture	homogeen	10592
238078	1	1	stand_type	loofhout	10592
238078	1	3	stand_age	niet van toepassing	18993
238078	1	3	stand_mixture	niet van toepassing	18993
238078	1	3	stand_type	open ruimte binnen bos	18993
238086	1	1	stand_age	21 - 40 jaar	10592
238086	1	1	stand_mixture	homogeen	10592
238086	1	1	stand_type	loofhout	10592
238086	1	3	stand_age	41 - 60 jaar	19358
238086	1	3	stand_mixture	stamsgewijs	19358
238086	1	3	stand_type	loofhout	19358
238087	1	1	stand_age	1 - 20 jaar	10592
238087	1	1	stand_mixture	homogeen	10592
238087	1	1	stand_type	loofhout	10592
238087	1	2	stand_age	21 - 40 jaar	15340
238087	1	2	stand_mixture	homogeen	15340
238087	1	2	stand_type	loofhout	15340
238087	1	3	stand_age	41 - 60 jaar	19358
238087	1	3	stand_mixture	homogeen	19358
238087	1	3	stand_type	loofhout	19358
238101	1	1	stand_age	21 - 40 jaar	10592
238101	1	1	stand_mixture	homogeen	10592
238101	1	1	stand_type	loofhout	10592
238101	1	2	stand_age	niet van toepassing	15340
238101	1	2	stand_mixture	niet van toepassing	15340
238101	1	2	stand_type	kapvlakte	15340
238101	1	3	stand_age	1 - 20 jaar	19358
238101	1	3	stand_mixture	stamsgewijs	19358
238101	1	3	stand_type	loofhout	19358
238104	1	1	stand_age	1 - 20 jaar	10592
238104	1	1	stand_mixture	homogeen	10592
238104	1	1	stand_type	loofhout	10592
238104	2	3	stand_age	21 - 40 jaar	19358
238104	2	3	stand_mixture	stamsgewijs	19358
238104	2	3	stand_type	loofhout	19358
238107	1	3	stand_age	1 - 20 jaar	19358
238107	1	3	stand_mixture	groepsgewijs	19358
238107	1	3	stand_type	loofhout	19358
238107	3	3	stand_age	41 - 60 jaar	19358
238107	3	3	stand_mixture	stamsgewijs	19358
238107	3	3	stand_type	loofhout	19358
238126	1	1	stand_age	ongelijkjarig	10592
238126	1	1	stand_mixture	Niet bepaald	10592
238126	1	1	stand_type	loofhout	10592
238126	1	2	stand_age	81 - 100 jaar	15340
238126	1	2	stand_mixture	stamsgewijs	15340
238126	1	2	stand_type	loofhout	15340
238126	1	3	stand_age	ongelijkjarig	19358
238126	1	3	stand_mixture	stamsgewijs	19358
238126	1	3	stand_type	loofhout	19358
238132	1	3	stand_age	1 - 20 jaar	19358
238132	1	3	stand_mixture	groepsgewijs	19358
238132	1	3	stand_type	loofhout	19358
238136	1	1	stand_age	ongelijkjarig	10592
238136	1	1	stand_mixture	stamsgewijs	10592
238136	1	1	stand_type	loofhout	10592
238139	1	3	stand_age	21 - 40 jaar	19358
238139	1	3	stand_mixture	stamsgewijs	19358
238139	1	3	stand_type	loofhout	19358
238140	1	1	stand_age	ongelijkjarig	10592
238140	1	1	stand_mixture	stamsgewijs	10592
238140	1	1	stand_type	loofhout	10592
238140	1	2	stand_age	81 - 100 jaar	15706
238140	1	2	stand_mixture	stamsgewijs	15706
238140	1	2	stand_type	loofhout	15706
238140	1	3	stand_age	121 - 140 jaar	19358
238140	1	3	stand_mixture	stamsgewijs	19358
238140	1	3	stand_type	loofhout	19358
238147	1	1	stand_age	ongelijkjarig	10592
238147	1	1	stand_mixture	stamsgewijs	10592
238147	1	1	stand_type	loofhout	10592
238147	1	2	stand_age	61 - 80 jaar	15706
238147	1	2	stand_mixture	stamsgewijs	15706
238147	1	2	stand_type	loofhout	15706
238147	1	3	stand_age	101 - 120 jaar	19358
238147	1	3	stand_mixture	stamsgewijs	19358
238147	1	3	stand_type	loofhout	19358
238148	1	1	stand_age	1 - 20 jaar	10592
238148	1	1	stand_mixture	stamsgewijs	10592
238148	1	1	stand_type	loofhout	10592
238148	1	2	stand_age	41 - 60 jaar	15706
238148	1	2	stand_mixture	stamsgewijs	15706
238148	1	2	stand_type	loofhout	15706
238148	1	3	stand_age	81 - 100 jaar	19358
238148	1	3	stand_mixture	stamsgewijs	19358
238148	1	3	stand_type	loofhout	19358
241003	1	1	stand_age	81 - 100 jaar	10592
241003	1	1	stand_mixture	homogeen	10592
241003	1	1	stand_type	loofhout	10592
241018	1	1	stand_age	21 - 40 jaar	10592
241018	1	1	stand_mixture	homogeen	10592
241018	1	1	stand_type	loofhout	10592
241019	1	1	stand_age	61 - 80 jaar	10592
241019	1	1	stand_mixture	stamsgewijs	10592
241019	1	1	stand_type	loofhout	10592
241019	1	2	stand_age	61 - 80 jaar	14975
241019	1	2	stand_mixture	homogeen	14975
241019	1	2	stand_type	loofhout	14975
241019	1	3	stand_age	121 - 140 jaar	18628
241019	1	3	stand_mixture	homogeen	18628
241019	1	3	stand_type	loofhout	18628
241069	1	2	stand_age	1 - 20 jaar	14975
241069	1	2	stand_mixture	stamsgewijs	14975
241069	1	2	stand_type	loofhout	14975
241069	1	3	stand_age	1 - 20 jaar	18262
241069	1	3	stand_mixture	stamsgewijs	18262
241069	1	3	stand_type	loofhout	18262
241086	1	3	stand_age	21 - 40 jaar	18262
241086	1	3	stand_mixture	stamsgewijs	18262
241086	1	3	stand_type	loofhout	18262
241090	1	1	stand_age	41 - 60 jaar	10592
241090	1	1	stand_mixture	stamsgewijs	10592
241090	1	1	stand_type	loofhout	10592
241090	1	2	stand_age	41 - 60 jaar	14975
241090	1	2	stand_mixture	stamsgewijs	14975
241090	1	2	stand_type	loofhout	14975
241090	1	3	stand_age	21 - 40 jaar	18628
241090	1	3	stand_mixture	stamsgewijs	18628
241090	1	3	stand_type	loofhout	18628
241094	2	2	stand_age	21 - 40 jaar	14975
241094	2	2	stand_mixture	homogeen	14975
241094	2	2	stand_type	naaldhout	14975
241098	1	1	stand_age	21 - 40 jaar	10592
241098	1	1	stand_mixture	stamsgewijs	10592
241098	1	1	stand_type	gemengd loofhout	10592
241098	1	2	stand_age	21 - 40 jaar	14975
241098	1	2	stand_mixture	homogeen	14975
241098	1	2	stand_type	naaldhout	14975
241098	1	3	stand_age	61 - 80 jaar	18993
241098	1	3	stand_mixture	homogeen	18993
241098	1	3	stand_type	naaldhout	18993
241108	1	2	stand_age	1 - 20 jaar	15340
241108	1	2	stand_mixture	stamsgewijs	15340
241108	1	2	stand_type	loofhout	15340
241108	1	3	stand_age	21 - 40 jaar	18993
241108	1	3	stand_mixture	stamsgewijs	18993
241108	1	3	stand_type	loofhout	18993
241110	1	3	stand_age	1 - 20 jaar	18262
241110	1	3	stand_mixture	stamsgewijs	18262
241110	1	3	stand_type	loofhout	18262
241111	1	2	stand_age	41 - 60 jaar	14975
241111	1	2	stand_mixture	stamsgewijs	14975
241111	1	2	stand_type	gemengd naaldhout	14975
241111	1	3	stand_age	21 - 40 jaar	18262
241111	1	3	stand_mixture	stamsgewijs	18262
241111	1	3	stand_type	gemengd naaldhout	18262
241111	2	2	stand_age	21 - 40 jaar	14975
241111	2	2	stand_mixture	stamsgewijs	14975
241111	2	2	stand_type	gemengd loofhout	14975
241114	1	2	stand_age	41 - 60 jaar	14975
241114	1	2	stand_mixture	stamsgewijs	14975
241114	1	2	stand_type	loofhout	14975
241114	1	3	stand_age	21 - 40 jaar	18993
241114	1	3	stand_mixture	stamsgewijs	18993
241114	1	3	stand_type	loofhout	18993
241117	1	2	stand_age	1 - 20 jaar	14975
241117	1	2	stand_mixture	homogeen	14975
241117	1	2	stand_type	loofhout	14975
241117	1	3	stand_age	21 - 40 jaar	18262
241117	1	3	stand_mixture	homogeen	18262
241117	1	3	stand_type	loofhout	18262
241119	1	1	stand_age	NA	NA
241119	1	1	stand_mixture	NA	NA
241119	1	1	stand_type	NA	NA
241119	1	2	stand_age	61 - 80 jaar	14975
241119	1	2	stand_mixture	homogeen	14975
241119	1	2	stand_type	naaldhout	14975
241119	1	3	stand_age	21 - 40 jaar	18262
241119	1	3	stand_mixture	homogeen	18262
241119	1	3	stand_type	naaldhout	18262
241122	1	1	stand_age	21 - 40 jaar	10592
241122	1	1	stand_mixture	homogeen	10592
241122	1	1	stand_type	loofhout	10592
241122	1	2	stand_age	21 - 40 jaar	14975
241122	1	2	stand_mixture	stamsgewijs	14975
241122	1	2	stand_type	loofhout	14975
241122	1	3	stand_age	21 - 40 jaar	18993
241122	1	3	stand_mixture	stamsgewijs	18993
241122	1	3	stand_type	loofhout	18993
241122	2	2	stand_age	21 - 40 jaar	14975
241122	2	2	stand_mixture	stamsgewijs	14975
241122	2	2	stand_type	loofhout	14975
241128	1	2	stand_age	21 - 40 jaar	14975
241128	1	2	stand_mixture	stamsgewijs	14975
241128	1	2	stand_type	loofhout	14975
241128	1	3	stand_age	1 - 20 jaar	18262
241128	1	3	stand_mixture	stamsgewijs	18262
241128	1	3	stand_type	loofhout	18262
241139	1	1	stand_age	21 - 40 jaar	10592
241139	1	1	stand_mixture	Niet bepaald	10592
241139	1	1	stand_type	loofhout	10592
241139	1	2	stand_age	41 - 60 jaar	14975
241139	1	2	stand_mixture	stamsgewijs	14975
241139	1	2	stand_type	loofhout	14975
241139	1	3	stand_age	41 - 60 jaar	18993
241139	1	3	stand_mixture	stamsgewijs	18993
241139	1	3	stand_type	loofhout	18993
241140	1	1	stand_age	NA	NA
241140	1	1	stand_mixture	NA	NA
241140	1	1	stand_type	NA	NA
241141	1	1	stand_age	1 - 20 jaar	10592
241141	1	1	stand_mixture	stamsgewijs	10592
241141	1	1	stand_type	loofhout	10592
241141	1	2	stand_age	21 - 40 jaar	14975
241141	1	2	stand_mixture	stamsgewijs	14975
241141	1	2	stand_type	loofhout	14975
241141	1	3	stand_age	41 - 60 jaar	18262
241141	1	3	stand_mixture	stamsgewijs	18262
241141	1	3	stand_type	loofhout	18262
241143	1	3	stand_age	1 - 20 jaar	18262
241143	1	3	stand_mixture	homogeen	18262
241143	1	3	stand_type	loofhout	18262
241144	1	1	stand_age	ongelijkjarig	10592
241144	1	1	stand_mixture	homogeen	10592
241144	1	1	stand_type	loofhout	10592
241144	1	3	stand_age	21 - 40 jaar	18262
241144	1	3	stand_mixture	stamsgewijs	18262
241144	1	3	stand_type	loofhout	18262
241146	1	3	stand_age	niet van toepassing	18628
241146	1	3	stand_mixture	niet van toepassing	18628
241146	1	3	stand_type	open ruimte binnen bos	18628
241148	1	1	stand_age	21 - 40 jaar	10592
241148	1	1	stand_mixture	homogeen	10592
241148	1	1	stand_type	naaldhout	10592
241148	1	3	stand_age	41 - 60 jaar	NA
241148	1	3	stand_mixture	homogeen	NA
241148	1	3	stand_type	naaldhout	NA
241158	1	3	stand_age	21 - 40 jaar	18262
241158	1	3	stand_mixture	stamsgewijs	18262
241158	1	3	stand_type	loofhout	18262
241158	3	3	stand_age	niet van toepassing	18262
241158	3	3	stand_mixture	niet van toepassing	18262
241158	3	3	stand_type	open ruimte binnen bos	18262
241160	1	3	stand_age	21 - 40 jaar	18262
241160	1	3	stand_mixture	homogeen	18262
241160	1	3	stand_type	naaldhout	18262
242003	1	2	stand_age	41 - 60 jaar	14610
242003	1	2	stand_mixture	homogeen	14610
242003	1	2	stand_type	loofhout	14610
242003	1	3	stand_age	21 - 40 jaar	18262
242003	1	3	stand_mixture	stamsgewijs	18262
242003	1	3	stand_type	loofhout	18262
242004	1	1	stand_age	1 - 20 jaar	10592
242004	1	1	stand_mixture	stamsgewijs	10592
242004	1	1	stand_type	loofhout	10592
242007	1	2	stand_age	61 - 80 jaar	17167
242007	1	2	stand_mixture	stamsgewijs	17167
242007	1	2	stand_type	gemengd loofhout	17167
242040	1	1	stand_age	1 - 20 jaar	10592
242040	1	1	stand_mixture	homogeen	10592
242040	1	1	stand_type	loofhout	10592
242040	1	2	stand_age	61 - 80 jaar	17167
242040	1	2	stand_mixture	stamsgewijs	17167
242040	1	2	stand_type	loofhout	17167
242044	1	1	stand_age	ongelijkjarig	10592
242044	1	1	stand_mixture	stamsgewijs	10592
242044	1	1	stand_type	loofhout	10592
242044	1	3	stand_age	21 - 40 jaar	18262
242044	1	3	stand_mixture	stamsgewijs	18262
242044	1	3	stand_type	loofhout	18262
242044	2	3	stand_age	niet van toepassing	18262
242044	2	3	stand_mixture	niet van toepassing	18262
242044	2	3	stand_type	open ruimte binnen bos	18262
242049	1	2	stand_age	1 - 20 jaar	14610
242049	1	2	stand_mixture	stamsgewijs	14610
242049	1	2	stand_type	loofhout	14610
242058	1	2	stand_age	21 - 40 jaar	14610
242058	1	2	stand_mixture	stamsgewijs	14610
242058	1	2	stand_type	gemengd naaldhout	14610
242058	1	3	stand_age	1 - 20 jaar	18262
242058	1	3	stand_mixture	stamsgewijs	18262
242058	1	3	stand_type	loofhout	18262
242059	1	1	stand_age	21 - 40 jaar	10592
242059	1	1	stand_mixture	homogeen	10592
242059	1	1	stand_type	loofhout	10592
242059	1	2	stand_age	21 - 40 jaar	14610
242059	1	2	stand_mixture	homogeen	14610
242059	1	2	stand_type	loofhout	14610
242059	1	3	stand_age	21 - 40 jaar	18262
242059	1	3	stand_mixture	stamsgewijs	18262
242059	1	3	stand_type	loofhout	18262
242075	1	3	stand_age	21 - 40 jaar	18262
242075	1	3	stand_mixture	stamsgewijs	18262
242075	1	3	stand_type	loofhout	18262
242085	1	1	stand_age	NA	NA
242085	1	1	stand_mixture	NA	NA
242085	1	1	stand_type	NA	NA
242085	1	2	stand_age	41 - 60 jaar	17167
242085	1	2	stand_mixture	stamsgewijs	17167
242085	1	2	stand_type	loofhout	17167
242086	1	1	stand_age	1 - 20 jaar	10592
242086	1	1	stand_mixture	homogeen	10592
242086	1	1	stand_type	naaldhout	10592
242122	1	1	stand_age	41 - 60 jaar	10592
242122	1	1	stand_mixture	stamsgewijs	10592
242122	1	1	stand_type	gemengd loofhout	10592
242122	1	2	stand_age	61 - 80 jaar	14610
242122	1	2	stand_mixture	stamsgewijs	14610
242122	1	2	stand_type	gemengd loofhout	14610
242122	1	3	stand_age	ongelijkjarig	18262
242122	1	3	stand_mixture	stamsgewijs	18262
242122	1	3	stand_type	gemengd loofhout	18262
242128	1	1	stand_age	21 - 40 jaar	10592
242128	1	1	stand_mixture	stamsgewijs	10592
242128	1	1	stand_type	loofhout	10592
242128	1	2	stand_age	21 - 40 jaar	17167
242128	1	2	stand_mixture	stamsgewijs	17167
242128	1	2	stand_type	loofhout	17167
242128	2	2	stand_age	ongelijkjarig	17167
242128	2	2	stand_mixture	stamsgewijs	17167
242128	2	2	stand_type	loofhout	17167
242155	1	2	stand_age	41 - 60 jaar	14610
242155	1	2	stand_mixture	homogeen	14610
242155	1	2	stand_type	naaldhout	14610
242155	1	3	stand_age	ongelijkjarig	18262
242155	1	3	stand_mixture	stamsgewijs	18262
242155	1	3	stand_type	gemengd naaldhout	18262
242155	2	2	stand_age	121 - 140 jaar	14610
242155	2	2	stand_mixture	stamsgewijs	14610
242155	2	2	stand_type	loofhout	14610
242156	1	2	stand_age	81 - 100 jaar	14610
242156	1	2	stand_mixture	stamsgewijs	14610
242156	1	2	stand_type	loofhout	14610
242156	1	3	stand_age	NA	NA
242156	1	3	stand_mixture	NA	NA
242156	1	3	stand_type	NA	NA
242156	3	2	stand_age	81 - 100 jaar	14610
242156	3	2	stand_mixture	stamsgewijs	14610
242156	3	2	stand_type	loofhout	14610
243019	1	1	stand_age	21 - 40 jaar	10592
243019	1	1	stand_mixture	homogeen	10592
243019	1	1	stand_type	naaldhout	10592
243024	1	1	stand_age	21 - 40 jaar	10227
243024	1	1	stand_mixture	Niet bepaald	10227
243024	1	1	stand_type	loofhout	10227
243024	1	2	stand_age	21 - 40 jaar	16436
243024	1	2	stand_mixture	stamsgewijs	16436
243024	1	2	stand_type	loofhout	16436
243027	1	2	stand_age	1 - 20 jaar	16801
243027	1	2	stand_mixture	homogeen	16801
243027	1	2	stand_type	loofhout	16801
243031	1	1	stand_age	21 - 40 jaar	10227
243031	1	1	stand_mixture	homogeen	10227
243031	1	1	stand_type	loofhout	10227
243031	1	2	stand_age	41 - 60 jaar	16436
243031	1	2	stand_mixture	homogeen	16436
243031	1	2	stand_type	loofhout	16436
243031	2	2	stand_age	41 - 60 jaar	16436
243031	2	2	stand_mixture	stamsgewijs	16436
243031	2	2	stand_type	loofhout	16436
243031	3	2	stand_age	21 - 40 jaar	16436
243031	3	2	stand_mixture	homogeen	16436
243031	3	2	stand_type	loofhout	16436
243032	1	1	stand_age	NA	NA
243032	1	1	stand_mixture	NA	NA
243032	1	1	stand_type	NA	NA
243032	1	2	stand_age	21 - 40 jaar	16436
243032	1	2	stand_mixture	stamsgewijs	16436
243032	1	2	stand_type	loofhout	16436
243041	1	2	stand_age	21 - 40 jaar	16801
243041	1	2	stand_mixture	stamsgewijs	16801
243041	1	2	stand_type	loofhout	16801
243042	1	1	stand_age	61 - 80 jaar	10227
243042	1	1	stand_mixture	homogeen	10227
243042	1	1	stand_type	loofhout	10227
243042	1	2	stand_age	61 - 80 jaar	16801
243042	1	2	stand_mixture	stamsgewijs	16801
243042	1	2	stand_type	loofhout	16801
243043	1	1	stand_age	21 - 40 jaar	10227
243043	1	1	stand_mixture	homogeen	10227
243043	1	1	stand_type	loofhout	10227
243045	1	2	stand_age	21 - 40 jaar	16436
243045	1	2	stand_mixture	stamsgewijs	16436
243045	1	2	stand_type	loofhout	16436
243047	1	1	stand_age	41 - 60 jaar	10227
243047	1	1	stand_mixture	stamsgewijs	10227
243047	1	1	stand_type	gemengd naaldhout	10227
243047	1	2	stand_age	61 - 80 jaar	16436
243047	1	2	stand_mixture	stamsgewijs	16436
243047	1	2	stand_type	gemengd naaldhout	16436
243048	1	1	stand_age	ongelijkjarig	10227
243048	1	1	stand_mixture	stamsgewijs	10227
243048	1	1	stand_type	loofhout	10227
243048	1	2	stand_age	41 - 60 jaar	16436
243048	1	2	stand_mixture	stamsgewijs	16436
243048	1	2	stand_type	loofhout	16436
243051	1	1	stand_age	1 - 20 jaar	10227
243051	1	1	stand_mixture	stamsgewijs	10227
243051	1	1	stand_type	loofhout	10227
243051	1	2	stand_age	61 - 80 jaar	16801
243051	1	2	stand_mixture	stamsgewijs	16801
243051	1	2	stand_type	loofhout	16801
243054	1	1	stand_age	21 - 40 jaar	10227
243054	1	1	stand_mixture	stamsgewijs	10227
243054	1	1	stand_type	loofhout	10227
243054	1	2	stand_age	41 - 60 jaar	16436
243054	1	2	stand_mixture	stamsgewijs	16436
243054	1	2	stand_type	loofhout	16436
243055	1	1	stand_age	41 - 60 jaar	10227
243055	1	1	stand_mixture	homogeen	10227
243055	1	1	stand_type	loofhout	10227
243055	1	2	stand_age	61 - 80 jaar	16436
243055	1	2	stand_mixture	homogeen	16436
243055	1	2	stand_type	loofhout	16436
243055	2	2	stand_age	61 - 80 jaar	16436
243055	2	2	stand_mixture	stamsgewijs	16436
243055	2	2	stand_type	loofhout	16436
243057	1	1	stand_age	> 160 jaar	10592
243057	1	1	stand_mixture	homogeen	10592
243057	1	1	stand_type	loofhout	10592
243062	1	1	stand_age	21 - 40 jaar	10592
243062	1	1	stand_mixture	stamsgewijs	10592
243062	1	1	stand_type	loofhout	10592
243062	1	2	stand_age	61 - 80 jaar	16436
243062	1	2	stand_mixture	stamsgewijs	16436
243062	1	2	stand_type	gemengd loofhout	16436
243070	1	1	stand_age	1 - 20 jaar	10227
243070	1	1	stand_mixture	stamsgewijs	10227
243070	1	1	stand_type	loofhout	10227
243070	1	2	stand_age	81 - 100 jaar	16436
243070	1	2	stand_mixture	stamsgewijs	16436
243070	1	2	stand_type	gemengd naaldhout	16436
243070	3	2	stand_age	21 - 40 jaar	16436
