plot_id	periode	blk
85064	2	Bos ontstaan na +/- 1940
85064	3	Bos ontstaan na +/- 1940
85065	1	Bos ontstaan na +/- 1940
85065	2	Bos ontstaan na +/- 1940
85065	3	Bos ontstaan na +/- 1940
85067	1	Bos ontstaan na +/- 1940
85067	2	Bos ontstaan na +/- 1940
85067	3	Bos ontstaan na +/- 1940
85069	1	Bos ontstaan na +/- 1940
85069	2	Bos ontstaan na +/- 1940
85069	3	Bos ontstaan na +/- 1940
85070	1	Bos ontstaan tussen 1850 en +/- 1940
85070	2	Bos ontstaan tussen 1850 en +/- 1940
85070	3	Bos ontstaan tussen 1850 en +/- 1940
85081	1	Bos ontstaan na +/- 1940
85081	2	Bos ontstaan na +/- 1940
85081	3	Bos ontstaan na +/- 1940
85089	1	Bos ontstaan tussen 1850 en +/- 1940
85089	2	Bos ontstaan tussen 1850 en +/- 1940
85089	3	Bos ontstaan tussen 1850 en +/- 1940
85091	1	Bos ontstaan tussen 1775 en 1850
85091	2	Bos ontstaan tussen 1775 en 1850
85091	3	Bos ontstaan tussen 1775 en 1850
85092	1	Bos ontstaan na +/- 1940
85092	2	Bos ontstaan na +/- 1940
85092	3	Bos ontstaan na +/- 1940
85100	1	Bos ontstaan tussen 1775 en 1850
85100	2	Bos ontstaan tussen 1775 en 1850
85100	3	Bos ontstaan tussen 1775 en 1850
85108	1	Bos ontstaan tussen 1775 en 1850
85108	2	Bos ontstaan tussen 1775 en 1850
85108	3	Bos ontstaan tussen 1775 en 1850
85110	1	Bos ontstaan na +/- 1940
85110	2	Bos ontstaan na +/- 1940
85110	3	Bos ontstaan na +/- 1940
85116	1	Bos ontstaan tussen 1775 en 1850
85116	2	Bos ontstaan tussen 1775 en 1850
85116	3	Bos ontstaan tussen 1775 en 1850
85117	1	Bos ontstaan na +/- 1940
85117	2	Bos ontstaan na +/- 1940
85117	3	Bos ontstaan na +/- 1940
85118	1	Bos ontstaan na +/- 1940
85118	2	Bos ontstaan na +/- 1940
85118	3	Bos ontstaan na +/- 1940
85119	1	Bos ontstaan tussen 1850 en +/- 1940
85119	2	Bos ontstaan tussen 1850 en +/- 1940
85119	3	Bos ontstaan tussen 1850 en +/- 1940
85124	1	Bos ontstaan tussen 1850 en +/- 1940
85124	2	Bos ontstaan tussen 1850 en +/- 1940
85124	3	Bos ontstaan tussen 1850 en +/- 1940
85126	1	Bos ontstaan na +/- 1940
85126	2	Bos ontstaan na +/- 1940
85126	3	Bos ontstaan na +/- 1940
85127	1	Bos ontstaan tussen 1775 en 1850
85127	2	Bos ontstaan tussen 1775 en 1850
85127	3	Bos ontstaan tussen 1775 en 1850
85128	1	Bos ontstaan tussen 1775 en 1850
85128	2	Bos ontstaan tussen 1775 en 1850
85128	3	Bos ontstaan tussen 1775 en 1850
85133	1	Bos ontstaan tussen 1775 en 1850
85133	2	Bos ontstaan tussen 1775 en 1850
85133	3	Bos ontstaan tussen 1775 en 1850
85138	1	Bos ontstaan tussen 1850 en +/- 1940
85138	2	Bos ontstaan tussen 1850 en +/- 1940
85138	3	Bos ontstaan tussen 1850 en +/- 1940
85143	1	Bos ontstaan tussen 1775 en 1850
85143	2	Bos ontstaan tussen 1775 en 1850
85143	3	Bos ontstaan tussen 1775 en 1850
85146	1	Bos ontstaan na +/- 1940
85146	2	Bos ontstaan na +/- 1940
85146	3	Bos ontstaan na +/- 1940
85147	1	Bos ontstaan tussen 1850 en +/- 1940
85147	2	Bos ontstaan tussen 1850 en +/- 1940
85147	3	Bos ontstaan tussen 1850 en +/- 1940
85148	1	Bos ontstaan tussen 1850 en +/- 1940
85148	2	Bos ontstaan tussen 1850 en +/- 1940
85148	3	Bos ontstaan tussen 1850 en +/- 1940
85152	1	Bos ontstaan na +/- 1940
85152	2	Bos ontstaan na +/- 1940
85152	3	Bos ontstaan na +/- 1940
85154	1	Bos ontstaan tussen 1775 en 1850
85154	2	Bos ontstaan tussen 1775 en 1850
85154	3	Bos ontstaan tussen 1775 en 1850
85155	1	Bos ontstaan tussen 1850 en +/- 1940
85155	2	Bos ontstaan tussen 1850 en +/- 1940
85155	3	Bos ontstaan tussen 1850 en +/- 1940
85156	1	Bos ontstaan tussen 1850 en +/- 1940
85156	2	Bos ontstaan tussen 1850 en +/- 1940
85156	3	Bos ontstaan tussen 1850 en +/- 1940
86008	1	Bos ontstaan na +/- 1940
86008	2	Bos ontstaan na +/- 1940
86029	1	Bos ontstaan na +/- 1930
86029	2	Bos ontstaan na +/- 1930
86044	1	Bos ontstaan na +/- 1940
86044	2	Bos ontstaan na +/- 1940
86044	3	Bos ontstaan na +/- 1940
86045	1	Bos ontstaan na +/- 1930
86045	2	Bos ontstaan na +/- 1930
86053	1	Bos ontstaan na +/- 1940
86053	2	Bos ontstaan na +/- 1940
86075	1	Bos ontstaan tussen 1850 en +/- 1940
86075	2	Bos ontstaan tussen 1850 en +/- 1940
86075	3	Bos ontstaan tussen 1850 en +/- 1940
86095	1	Bos ontstaan na +/- 1940
86095	2	Bos ontstaan na +/- 1940
86109	1	Bos ontstaan na +/- 1940
86109	2	Bos ontstaan na +/- 1940
86112	1	Bos ontstaan tussen 1850 en +/- 1940
86112	2	Bos ontstaan tussen 1850 en +/- 1940
86113	1	Bos ontstaan tussen 1850 en +/- 1940
86113	2	Bos ontstaan tussen 1850 en +/- 1940
86113	3	Bos ontstaan tussen 1850 en +/- 1940
86117	1	Bos ontstaan tussen 1850 en +/- 1940
86117	2	Bos ontstaan tussen 1850 en +/- 1940
86125	1	Bos ontstaan tussen 1775 en 1850
86125	2	Bos ontstaan tussen 1775 en 1850
86134	1	Bos ontstaan tussen 1850 en +/- 1940
86134	2	Bos ontstaan tussen 1850 en +/- 1940
86136	1	Bos ontstaan tussen 1775 en 1850
86136	2	Bos ontstaan tussen 1775 en 1850
86141	1	Bos ontstaan voor 1775
86141	2	Bos ontstaan voor 1775
86142	1	Bos ontstaan tussen 1775 en 1850
86142	2	Bos ontstaan tussen 1775 en 1850
86143	1	Bos ontstaan na +/- 1940
86143	2	Bos ontstaan na +/- 1940
86144	1	Bos ontstaan tussen 1775 en 1850
86144	2	Bos ontstaan tussen 1775 en 1850
86149	1	Bos ontstaan voor 1775
86149	2	Bos ontstaan voor 1775
86151	1	Bos ontstaan tussen 1775 en 1850
86151	2	Bos ontstaan tussen 1775 en 1850
86152	1	Bos ontstaan tussen 1850 en +/- 1940
86152	2	Bos ontstaan tussen 1850 en +/- 1940
86154	1	Bos ontstaan tussen 1850 en +/- 1940
86154	2	Bos ontstaan tussen 1850 en +/- 1940
86154	3	Bos ontstaan tussen 1850 en +/- 1940
86155	1	Bos ontstaan tussen 1850 en +/- 1940
86155	2	Bos ontstaan tussen 1850 en +/- 1940
86155	3	Bos ontstaan tussen 1850 en +/- 1940
86158	1	Bos ontstaan tussen 1850 en +/- 1940
86158	2	Bos ontstaan tussen 1850 en +/- 1940
86159	1	Bos ontstaan na +/- 1940
86159	2	Bos ontstaan na +/- 1940
87005	1	Bos ontstaan tussen 1850 en +/- 1930
87005	2	Bos ontstaan tussen 1850 en +/- 1930
87010	1	Bos ontstaan tussen 1850 en +/- 1940
87010	2	Bos ontstaan tussen 1850 en +/- 1940
87013	1	Bos ontstaan tussen 1850 en +/- 1940
87013	2	Bos ontstaan tussen 1850 en +/- 1940
87019	1	Bos ontstaan na +/- 1940
87019	2	Bos ontstaan na +/- 1940
87024	1	Bos ontstaan voor 1775
87024	2	Bos ontstaan voor 1775
87042	1	Bos ontstaan tussen 1850 en +/- 1940
87042	2	Bos ontstaan tussen 1850 en +/- 1940
87047	1	Bos ontstaan na +/- 1940
87047	2	Bos ontstaan na +/- 1940
87056	1	Bos ontstaan na +/- 1940
87056	2	Bos ontstaan na +/- 1940
87058	1	Bos ontstaan na +/- 1940
87058	2	Bos ontstaan na +/- 1940
87059	1	Bos ontstaan na +/- 1940
87059	2	Bos ontstaan na +/- 1940
87066	1	Bos ontstaan tussen 1850 en +/- 1930
87066	2	Bos ontstaan tussen 1850 en +/- 1930
87072	1	Bos ontstaan tussen 1775 en 1850
87072	2	Bos ontstaan tussen 1775 en 1850
87074	1	Bos ontstaan tussen 1850 en +/- 1940
87074	2	Bos ontstaan tussen 1850 en +/- 1940
87075	1	Bos ontstaan na +/- 1940
87075	2	Bos ontstaan na +/- 1940
87080	1	Bos ontstaan na +/- 1930
87080	2	Bos ontstaan na +/- 1930
87082	2	Bos ontstaan tussen 1850 en +/- 1940
87083	1	Bos ontstaan na +/- 1940
87083	2	Bos ontstaan na +/- 1940
87088	1	Bos ontstaan tussen 1850 en +/- 1940
87088	2	Bos ontstaan tussen 1850 en +/- 1940
87090	1	Bos ontstaan tussen 1850 en +/- 1940
87090	2	Bos ontstaan tussen 1850 en +/- 1940
87100	1	Bos ontstaan tussen 1850 en +/- 1940
87100	2	Bos ontstaan tussen 1850 en +/- 1940
87107	1	Bos ontstaan tussen 1850 en +/- 1940
87107	2	Bos ontstaan tussen 1850 en +/- 1940
87108	1	Bos ontstaan tussen 1850 en +/- 1940
87108	2	Bos ontstaan tussen 1850 en +/- 1940
87110	1	Bos ontstaan tussen 1850 en +/- 1930
87110	2	Bos ontstaan tussen 1850 en +/- 1930
87111	1	Bos ontstaan tussen 1850 en +/- 1930
87111	2	Bos ontstaan tussen 1850 en +/- 1930
87116	1	Bos ontstaan tussen 1850 en +/- 1940
87116	2	Bos ontstaan tussen 1850 en +/- 1940
87117	1	Bos ontstaan na +/- 1940
87117	2	Bos ontstaan na +/- 1940
87118	1	Bos ontstaan tussen 1850 en +/- 1940
87118	2	Bos ontstaan tussen 1850 en +/- 1940
87119	1	Bos ontstaan voor 1775
87119	2	Bos ontstaan voor 1775
87123	1	Bos ontstaan tussen 1850 en +/- 1940
87123	2	Bos ontstaan tussen 1850 en +/- 1940
87124	1	Bos ontstaan tussen 1850 en +/- 1940
87124	2	Bos ontstaan tussen 1850 en +/- 1940
87125	1	Bos ontstaan tussen 1850 en +/- 1940
87125	2	Bos ontstaan tussen 1850 en +/- 1940
87127	1	Bos ontstaan tussen 1850 en +/- 1940
87127	2	Bos ontstaan tussen 1850 en +/- 1940
87130	1	Bos ontstaan na +/- 1930
87130	2	Bos ontstaan na +/- 1930
87131	1	Bos ontstaan tussen 1850 en +/- 1940
87131	2	Bos ontstaan tussen 1850 en +/- 1940
87133	1	Bos ontstaan tussen 1850 en +/- 1940
87133	2	Bos ontstaan tussen 1850 en +/- 1940
87135	1	Bos ontstaan voor 1775
87135	2	Bos ontstaan voor 1775
87138	1	Bos ontstaan tussen 1775 en 1850
87138	2	Bos ontstaan tussen 1775 en 1850
87139	1	Bos ontstaan tussen 1850 en +/- 1940
87139	2	Bos ontstaan tussen 1850 en +/- 1940
87147	1	Bos ontstaan tussen 1850 en +/- 1940
87147	2	Bos ontstaan tussen 1850 en +/- 1940
87148	1	Bos ontstaan tussen 1850 en +/- 1940
87148	2	Bos ontstaan tussen 1850 en +/- 1940
87154	1	Bos ontstaan tussen 1775 en 1850
87154	2	Bos ontstaan tussen 1775 en 1850
87155	1	Bos ontstaan tussen 1850 en +/- 1940
87155	2	Bos ontstaan tussen 1850 en +/- 1940
87156	1	Bos ontstaan tussen 1850 en +/- 1940
87156	2	Bos ontstaan tussen 1850 en +/- 1940
88004	1	Bos ontstaan na +/- 1940
88004	2	Bos ontstaan na +/- 1940
88005	1	Bos ontstaan na +/- 1940
88005	2	Bos ontstaan na +/- 1940
88006	1	Bos ontstaan na +/- 1940
88006	2	Bos ontstaan na +/- 1940
88011	1	Bos ontstaan tussen 1775 en 1850
88011	2	Bos ontstaan tussen 1775 en 1850
88012	1	Bos ontstaan tussen 1775 en 1850
88012	2	Bos ontstaan tussen 1775 en 1850
88024	1	Bos ontstaan tussen 1775 en 1850
88024	2	Bos ontstaan tussen 1775 en 1850
88033	1	Bos ontstaan na +/- 1940
88033	2	Bos ontstaan na +/- 1940
88037	1	Bos ontstaan na +/- 1940
88037	2	Bos ontstaan na +/- 1940
88040	1	Bos ontstaan na +/- 1940
88040	2	Bos ontstaan na +/- 1940
88052	1	Bos ontstaan na +/- 1930
88052	2	Bos ontstaan na +/- 1930
88057	1	Bos ontstaan voor 1775
88057	2	Bos ontstaan voor 1775
88058	1	Bos ontstaan tussen 1850 en +/- 1940
88058	2	Bos ontstaan tussen 1850 en +/- 1940
88063	1	Bos ontstaan na +/- 1930
88063	2	Bos ontstaan na +/- 1930
88065	1	Bos ontstaan tussen 1850 en +/- 1940
88065	2	Bos ontstaan tussen 1850 en +/- 1940
88082	1	Bos ontstaan tussen 1850 en +/- 1940
88082	2	Bos ontstaan tussen 1850 en +/- 1940
88085	1	Bos ontstaan na +/- 1940
88085	2	Bos ontstaan na +/- 1940
88092	1	Bos ontstaan na +/- 1940
88092	2	Bos ontstaan na +/- 1940
88113	1	Bos ontstaan voor 1775
88113	2	Bos ontstaan voor 1775
88118	1	Bos ontstaan tussen 1850 en +/- 1940
88118	2	Bos ontstaan tussen 1850 en +/- 1940
88121	1	Bos ontstaan voor 1775
88121	2	Bos ontstaan voor 1775
88123	1	Bos ontstaan tussen 1850 en +/- 1940
88123	2	Bos ontstaan tussen 1850 en +/- 1940
88126	1	Bos ontstaan tussen 1850 en +/- 1940
88126	2	Bos ontstaan tussen 1850 en +/- 1940
88127	1	Bos ontstaan tussen 1850 en +/- 1940
88127	2	Bos ontstaan tussen 1850 en +/- 1940
88129	1	Bos ontstaan voor 1775
88129	2	Bos ontstaan voor 1775
88134	1	Bos ontstaan na +/- 1930
88134	2	Bos ontstaan na +/- 1930
88144	1	Bos ontstaan na +/- 1940
88144	2	Bos ontstaan na +/- 1940
88146	1	Bos ontstaan tussen 1850 en +/- 1930
88146	2	Bos ontstaan tussen 1850 en +/- 1930
88148	1	Bos ontstaan tussen 1850 en +/- 1940
88148	2	Bos ontstaan tussen 1850 en +/- 1940
88150	1	Bos ontstaan na +/- 1930
88150	2	Bos ontstaan na +/- 1930
88152	1	Bos ontstaan na +/- 1940
88152	2	Bos ontstaan na +/- 1940
88155	1	Bos ontstaan tussen 1850 en +/- 1930
88155	2	Bos ontstaan tussen 1850 en +/- 1930
88156	1	Bos ontstaan na +/- 1940
88156	2	Bos ontstaan na +/- 1940
88160	1	Bos ontstaan na +/- 1940
88160	2	Bos ontstaan na +/- 1940
91001	1	Bos ontstaan na +/- 1930
91001	2	Bos ontstaan na +/- 1930
91001	3	Bos ontstaan na +/- 1930
91009	1	Bos ontstaan na +/- 1940
91009	2	Bos ontstaan na +/- 1940
91009	3	Bos ontstaan na +/- 1940
91017	1	Bos ontstaan tussen 1850 en +/- 1940
91017	2	Bos ontstaan tussen 1850 en +/- 1940
91017	3	Bos ontstaan tussen 1850 en +/- 1940
91022	1	Bos ontstaan tussen 1850 en +/- 1930
91022	2	Bos ontstaan tussen 1850 en +/- 1930
91022	3	Bos ontstaan tussen 1850 en +/- 1930
91025	1	Bos ontstaan na +/- 1940
91025	2	Bos ontstaan na +/- 1940
91025	3	Bos ontstaan na +/- 1940
91045	1	Bos ontstaan na +/- 1940
91045	2	Bos ontstaan na +/- 1940
91045	3	Bos ontstaan na +/- 1940
91052	1	Bos ontstaan na +/- 1940
91052	2	Bos ontstaan na +/- 1940
91052	3	Bos ontstaan na +/- 1940
91059	1	Bos ontstaan tussen 1850 en +/- 1940
91059	2	Bos ontstaan tussen 1850 en +/- 1940
91059	3	Bos ontstaan tussen 1850 en +/- 1940
91060	1	Bos ontstaan na +/- 1940
91060	2	Bos ontstaan na +/- 1940
91060	3	Bos ontstaan na +/- 1940
91068	1	Bos ontstaan tussen 1850 en +/- 1940
91068	2	Bos ontstaan tussen 1850 en +/- 1940
91068	3	Bos ontstaan tussen 1850 en +/- 1940
91075	1	Bos ontstaan na +/- 1930
91075	2	Bos ontstaan na +/- 1930
91075	3	Bos ontstaan na +/- 1930
91076	1	Bos ontstaan na +/- 1930
91076	2	Bos ontstaan na +/- 1930
91076	3	Bos ontstaan na +/- 1930
91084	1	Bos ontstaan na +/- 1930
91084	2	Bos ontstaan na +/- 1930
91084	3	Bos ontstaan na +/- 1930
91091	1	Bos ontstaan tussen 1850 en +/- 1940
91091	2	Bos ontstaan tussen 1850 en +/- 1940
91091	3	Bos ontstaan tussen 1850 en +/- 1940
91092	1	Bos ontstaan na +/- 1930
91092	2	Bos ontstaan na +/- 1930
91092	3	Bos ontstaan na +/- 1930
91093	1	Bos ontstaan na +/- 1940
91093	2	Bos ontstaan na +/- 1940
91093	3	Bos ontstaan na +/- 1940
91099	1	Bos ontstaan na +/- 1940
91099	2	Bos ontstaan na +/- 1940
91099	3	Bos ontstaan na +/- 1940
91100	1	Bos ontstaan na +/- 1940
91100	2	Bos ontstaan na +/- 1940
91100	3	Bos ontstaan na +/- 1940
91107	1	Bos ontstaan na +/- 1940
91107	2	Bos ontstaan na +/- 1940
91107	3	Bos ontstaan na +/- 1940
91108	1	Bos ontstaan tussen 1850 en +/- 1940
91108	2	Bos ontstaan tussen 1850 en +/- 1940
91108	3	Bos ontstaan tussen 1850 en +/- 1940
91115	1	Bos ontstaan tussen 1850 en +/- 1940
91115	2	Bos ontstaan tussen 1850 en +/- 1940
91115	3	Bos ontstaan tussen 1850 en +/- 1940
91116	1	Bos ontstaan tussen 1850 en +/- 1940
91116	2	Bos ontstaan tussen 1850 en +/- 1940
91116	3	Bos ontstaan tussen 1850 en +/- 1940
91123	1	Bos ontstaan tussen 1850 en +/- 1940
91123	2	Bos ontstaan tussen 1850 en +/- 1940
91123	3	Bos ontstaan tussen 1850 en +/- 1940
91124	1	Bos ontstaan tussen 1850 en +/- 1940
91124	2	Bos ontstaan tussen 1850 en +/- 1940
91124	3	Bos ontstaan tussen 1850 en +/- 1940
91125	1	Bos ontstaan tussen 1850 en +/- 1930
91125	2	Bos ontstaan tussen 1850 en +/- 1930
91125	3	Bos ontstaan tussen 1850 en +/- 1930
91130	1	Bos ontstaan na +/- 1930
91130	2	Bos ontstaan na +/- 1930
91130	3	Bos ontstaan na +/- 1930
91138	1	Bos ontstaan tussen 1850 en +/- 1940
91138	2	Bos ontstaan tussen 1850 en +/- 1940
91138	3	Bos ontstaan tussen 1850 en +/- 1940
91139	1	Bos ontstaan tussen 1850 en +/- 1940
91139	2	Bos ontstaan tussen 1850 en +/- 1940
91139	3	Bos ontstaan tussen 1850 en +/- 1940
91142	1	Bos ontstaan na +/- 1940
91142	2	Bos ontstaan na +/- 1940
91142	3	Bos ontstaan na +/- 1940
91143	1	Bos ontstaan tussen 1850 en +/- 1940
91143	2	Bos ontstaan tussen 1850 en +/- 1940
91143	3	Bos ontstaan tussen 1850 en +/- 1940
91145	1	Bos ontstaan tussen 1850 en +/- 1940
91145	2	Bos ontstaan tussen 1850 en +/- 1940
91145	3	Bos ontstaan tussen 1850 en +/- 1940
91146	1	Bos ontstaan tussen 1850 en +/- 1940
91146	2	Bos ontstaan tussen 1850 en +/- 1940
91146	3	Bos ontstaan tussen 1850 en +/- 1940
91149	1	Bos ontstaan tussen 1850 en +/- 1940
91149	2	Bos ontstaan tussen 1850 en +/- 1940
91149	3	Bos ontstaan tussen 1850 en +/- 1940
91150	1	Bos ontstaan tussen 1850 en +/- 1940
91150	2	Bos ontstaan tussen 1850 en +/- 1940
91150	3	Bos ontstaan tussen 1850 en +/- 1940
91151	1	Bos ontstaan tussen 1850 en +/- 1940
91151	2	Bos ontstaan tussen 1850 en +/- 1940
91151	3	Bos ontstaan tussen 1850 en +/- 1940
91153	1	Bos ontstaan tussen 1850 en +/- 1940
91153	2	Bos ontstaan tussen 1850 en +/- 1940
91153	3	Bos ontstaan tussen 1850 en +/- 1940
91156	1	Bos ontstaan tussen 1850 en +/- 1940
91156	2	Bos ontstaan tussen 1850 en +/- 1940
91156	3	Bos ontstaan tussen 1850 en +/- 1940
91158	1	Bos ontstaan tussen 1850 en +/- 1940
91158	2	Bos ontstaan tussen 1850 en +/- 1940
91158	3	Bos ontstaan tussen 1850 en +/- 1940
91159	1	Bos ontstaan tussen 1850 en +/- 1940
91159	2	Bos ontstaan tussen 1850 en +/- 1940
91159	3	Bos ontstaan tussen 1850 en +/- 1940
91160	1	Bos ontstaan tussen 1850 en +/- 1940
91160	2	Bos ontstaan tussen 1850 en +/- 1940
91160	3	Bos ontstaan tussen 1850 en +/- 1940
95001	1	Bos ontstaan tussen 1850 en +/- 1940
95001	2	Bos ontstaan tussen 1850 en +/- 1940
95001	3	Bos ontstaan tussen 1850 en +/- 1940
95004	1	Bos ontstaan na +/- 1930
95004	2	Bos ontstaan na +/- 1930
95004	3	Bos ontstaan na +/- 1930
95005	1	Bos ontstaan tussen 1850 en +/- 1940
95005	2	Bos ontstaan tussen 1850 en +/- 1940
95005	3	Bos ontstaan tussen 1850 en +/- 1940
95006	1	Bos ontstaan tussen 1850 en +/- 1940
95006	2	Bos ontstaan tussen 1850 en +/- 1940
95006	3	Bos ontstaan tussen 1850 en +/- 1940
95007	1	Bos ontstaan tussen 1850 en +/- 1940
95007	2	Bos ontstaan tussen 1850 en +/- 1940
95007	3	Bos ontstaan tussen 1850 en +/- 1940
95008	1	Bos ontstaan tussen 1850 en +/- 1940
95008	2	Bos ontstaan tussen 1850 en +/- 1940
95008	3	Bos ontstaan tussen 1850 en +/- 1940
95011	1	Bos ontstaan na +/- 1940
95011	2	Bos ontstaan na +/- 1940
95011	3	Bos ontstaan na +/- 1940
95013	1	Bos ontstaan na +/- 1940
95013	2	Bos ontstaan na +/- 1940
95013	3	Bos ontstaan tussen 1850 en +/- 1940
95014	1	Bos ontstaan tussen 1850 en +/- 1940
95014	2	Bos ontstaan tussen 1850 en +/- 1940
95014	3	Bos ontstaan tussen 1850 en +/- 1940
95015	1	Bos ontstaan tussen 1850 en +/- 1940
95015	2	Bos ontstaan tussen 1850 en +/- 1940
95015	3	Bos ontstaan tussen 1850 en +/- 1940
95021	1	Bos ontstaan tussen 1850 en +/- 1940
95021	2	Bos ontstaan tussen 1850 en +/- 1940
95021	3	Bos ontstaan tussen 1850 en +/- 1940
95022	1	Bos ontstaan tussen 1850 en +/- 1940
95022	2	Bos ontstaan tussen 1850 en +/- 1940
95022	3	Bos ontstaan tussen 1850 en +/- 1940
95024	1	Bos ontstaan tussen 1850 en +/- 1940
95024	2	Bos ontstaan tussen 1850 en +/- 1940
95024	3	Bos ontstaan tussen 1850 en +/- 1940
95026	1	Bos ontstaan na +/- 1940
95026	2	Bos ontstaan na +/- 1940
95026	3	Bos ontstaan na +/- 1940
95028	1	Bos ontstaan na +/- 1940
95028	2	Bos ontstaan na +/- 1940
95028	3	Bos ontstaan na +/- 1940
95029	1	Bos ontstaan na +/- 1940
95029	2	Bos ontstaan na +/- 1940
95029	3	Bos ontstaan na +/- 1940
95030	1	Bos ontstaan tussen 1850 en +/- 1940
95030	2	Bos ontstaan tussen 1850 en +/- 1940
95030	3	Bos ontstaan tussen 1850 en +/- 1940
95033	1	Bos ontstaan tussen 1850 en +/- 1930
95033	2	Bos ontstaan tussen 1850 en +/- 1930
95033	3	Bos ontstaan tussen 1850 en +/- 1930
95041	1	Bos ontstaan na +/- 1940
95041	2	Bos ontstaan na +/- 1940
95041	3	Bos ontstaan na +/- 1940
95044	1	Bos ontstaan tussen 1850 en +/- 1940
95044	2	Bos ontstaan tussen 1850 en +/- 1940
95044	3	Bos ontstaan tussen 1850 en +/- 1940
95049	1	Bos ontstaan na +/- 1940
95049	2	Bos ontstaan na +/- 1940
95049	3	Bos ontstaan na +/- 1940
95050	1	Bos ontstaan tussen 1850 en +/- 1940
95050	2	Bos ontstaan tussen 1850 en +/- 1940
95050	3	Bos ontstaan tussen 1850 en +/- 1940
95051	1	Bos ontstaan na +/- 1940
95051	2	Bos ontstaan na +/- 1940
95051	3	Bos ontstaan na +/- 1940
95053	1	Bos ontstaan tussen 1850 en +/- 1940
95053	2	Bos ontstaan tussen 1850 en +/- 1940
95053	3	Bos ontstaan tussen 1850 en +/- 1940
95057	1	Bos ontstaan tussen 1850 en +/- 1940
95057	2	Bos ontstaan tussen 1850 en +/- 1940
95057	3	Bos ontstaan tussen 1850 en +/- 1940
95059	1	Bos ontstaan na +/- 1930
95059	2	Bos ontstaan na +/- 1930
95059	3	Bos ontstaan na +/- 1930
95066	1	Bos ontstaan na +/- 1940
95066	2	Bos ontstaan na +/- 1940
95066	3	Bos ontstaan na +/- 1940
95067	1	Bos ontstaan na +/- 1940
95067	2	Bos ontstaan na +/- 1940
95067	3	Bos ontstaan na +/- 1940
95075	1	Bos ontstaan na +/- 1930
95075	2	Bos ontstaan na +/- 1930
95075	3	Bos ontstaan na +/- 1930
95081	1	Bos ontstaan tussen 1850 en +/- 1940
95081	2	Bos ontstaan tussen 1850 en +/- 1940
95081	3	Bos ontstaan tussen 1850 en +/- 1940
95090	1	Bos ontstaan tussen 1775 en 1850
95090	2	Bos ontstaan tussen 1775 en 1850
95090	3	Bos ontstaan tussen 1775 en 1850
95111	1	Bos ontstaan tussen 1850 en +/- 1940
95111	2	Bos ontstaan tussen 1850 en +/- 1940
95111	3	Bos ontstaan tussen 1850 en +/- 1940
95119	1	Bos ontstaan tussen 1850 en +/- 1930
95119	2	Bos ontstaan tussen 1850 en +/- 1930
95119	3	Bos ontstaan tussen 1850 en +/- 1930
95122	1	Bos ontstaan tussen 1850 en +/- 1940
95122	2	Bos ontstaan tussen 1850 en +/- 1940
95122	3	Bos ontstaan tussen 1850 en +/- 1940
95141	1	Bos ontstaan na +/- 1940
95141	2	Bos ontstaan na +/- 1940
95141	3	Bos ontstaan na +/- 1940
95143	1	Bos ontstaan na +/- 1930
95143	2	Bos ontstaan na +/- 1930
95143	3	Bos ontstaan na +/- 1930
95144	1	Bos ontstaan na +/- 1940
95144	2	Bos ontstaan na +/- 1940
95144	3	Bos ontstaan na +/- 1940
96017	1	Bos ontstaan tussen 1850 en +/- 1940
96017	2	Bos ontstaan tussen 1850 en +/- 1940
96017	3	Bos ontstaan tussen 1850 en +/- 1940
96025	1	Bos ontstaan tussen 1850 en +/- 1940
96025	2	Bos ontstaan tussen 1850 en +/- 1940
96025	3	Bos ontstaan tussen 1850 en +/- 1940
96041	1	Bos ontstaan na +/- 1940
96041	2	Bos ontstaan na +/- 1940
96041	3	Bos ontstaan na +/- 1940
96049	1	Bos ontstaan na +/- 1940
96049	2	Bos ontstaan na +/- 1940
96049	3	Bos ontstaan na +/- 1940
96070	1	Bos ontstaan na +/- 1940
96070	2	Bos ontstaan na +/- 1940
96070	3	Bos ontstaan na +/- 1940
96077	1	Bos ontstaan tussen 1850 en +/- 1940
96077	2	Bos ontstaan tussen 1850 en +/- 1940
96077	3	Bos ontstaan tussen 1850 en +/- 1940
96079	1	Bos ontstaan na +/- 1940
96079	2	Bos ontstaan na +/- 1940
96079	3	Bos ontstaan na +/- 1940
96093	1	Bos ontstaan tussen 1850 en +/- 1930
96093	2	Bos ontstaan tussen 1850 en +/- 1930
96093	3	Bos ontstaan tussen 1850 en +/- 1930
96094	1	Bos ontstaan na +/- 1930
96094	2	Bos ontstaan na +/- 1930
96094	3	Bos ontstaan na +/- 1930
96097	2	Bos ontstaan na +/- 1940
96100	1	Bos ontstaan tussen 1850 en +/- 1930
96100	2	Bos ontstaan tussen 1850 en +/- 1930
96100	3	Bos ontstaan tussen 1850 en +/- 1930
96102	1	Bos ontstaan na +/- 1940
96102	2	Bos ontstaan na +/- 1940
96102	3	Bos ontstaan na +/- 1940
96103	1	Bos ontstaan na +/- 1940
96103	2	Bos ontstaan na +/- 1940
96103	3	Bos ontstaan na +/- 1940
96104	1	Bos ontstaan na +/- 1940
96104	2	Bos ontstaan na +/- 1940
96104	3	Bos ontstaan na +/- 1940
96105	1	Bos ontstaan na +/- 1940
